budget_cogs,budget_net_sales,budget_opex,budget_trade_spend,budget_units,channel_id,month,sku_id,version
2323484,4601119,0,115028,169,MT,2023-03-01,SKU004,FY_BASE
2136403,4230647,0,105766,152,GT,2023-03-01,SKU004,FY_BASE
2185863,4328591,0,108215,172,EC,2023-03-01,SKU004,FY_BASE
2499080,4948846,0,123721,184,CV,2023-03-01,SKU004,FY_BASE
2610302,5169094,0,129227,188,FS,2023-03-01,SKU004,FY_BASE
3027182,5711664,0,142792,187,MT,2023-03-01,SKU005,FY_BASE
2691234,5077800,0,126945,163,GT,2023-03-01,SKU005,FY_BASE
2544478,4800902,0,120023,170,EC,2023-03-01,SKU005,FY_BASE
2978655,5620104,0,140503,186,CV,2023-03-01,SKU005,FY_BASE
2904218,5479656,0,136991,177,FS,2023-03-01,SKU005,FY_BASE
3321614,7724684,0,193117,228,MT,2023-03-01,SKU006,FY_BASE
2750448,6396390,0,159910,185,GT,2023-03-01,SKU006,FY_BASE
2346728,5457507,0,136438,174,EC,2023-03-01,SKU006,FY_BASE
3377714,7855148,0,196379,234,CV,2023-03-01,SKU006,FY_BASE
2459295,5719290,0,142982,167,FS,2023-03-01,SKU006,FY_BASE
3576553,7860557,0,196514,211,MT,2023-03-01,SKU007,FY_BASE
3233627,7106872,0,177672,187,GT,2023-03-01,SKU007,FY_BASE
3615402,7945938,0,198648,231,EC,2023-03-01,SKU007,FY_BASE
3028486,6656013,0,166400,181,CV,2023-03-01,SKU007,FY_BASE
3272382,7192048,0,179801,191,FS,2023-03-01,SKU007,FY_BASE
4213956,8779076,0,219477,216,MT,2023-03-01,SKU008,FY_BASE
3905401,8136253,0,203406,196,GT,2023-03-01,SKU008,FY_BASE
4288584,8934550,0,223364,238,EC,2023-03-01,SKU008,FY_BASE
3117252,6494276,0,162357,162,CV,2023-03-01,SKU008,FY_BASE
3824006,7966679,0,199167,194,FS,2023-03-01,SKU008,FY_BASE
5078066,10055577,0,251389,229,MT,2023-03-01,SKU009,FY_BASE
4756342,9418500,0,235462,210,GT,2023-03-01,SKU009,FY_BASE
3936935,7795910,0,194898,192,EC,2023-03-01,SKU009,FY_BASE
5693342,11273944,0,281849,259,CV,2023-03-01,SKU009,FY_BASE
5884449,11652375,0,291309,262,FS,2023-03-01,SKU009,FY_BASE
2238499,4223583,0,105590,246,MT,2023-03-01,SKU010,FY_BASE
1738450,3280095,0,82002,187,GT,2023-03-01,SKU010,FY_BASE
2288263,4317478,0,107937,272,EC,2023-03-01,SKU010,FY_BASE
2328652,4393683,0,109842,258,CV,2023-03-01,SKU010,FY_BASE
2165275,4085424,0,102136,235,FS,2023-03-01,SKU010,FY_BASE
2002412,4656771,0,116419,227,MT,2023-03-01,SKU011,FY_BASE
2299890,5348582,0,133715,255,GT,2023-03-01,SKU011,FY_BASE
2234628,5196810,0,129920,274,EC,2023-03-01,SKU011,FY_BASE
2128217,4949343,0,123734,244,CV,2023-03-01,SKU011,FY_BASE
2032746,4727317,0,118183,228,FS,2023-03-01,SKU011,FY_BASE
1927662,4236619,0,105915,177,MT,2023-03-01,SKU012,FY_BASE
2783192,6116906,0,152923,251,GT,2023-03-01,SKU012,FY_BASE
2127946,4676805,0,116920,212,EC,2023-03-01,SKU012,FY_BASE
2562114,5631019,0,140775,238,CV,2023-03-01,SKU012,FY_BASE
1878692,4128994,0,103225,171,FS,2023-03-01,SKU012,FY_BASE
3251076,6773075,0,169327,249,MT,2023-03-01,SKU013,FY_BASE
3235132,6739858,0,168496,243,GT,2023-03-01,SKU013,FY_BASE
2673169,5569102,0,139228,222,EC,2023-03-01,SKU013,FY_BASE
2972701,6193128,0,154828,230,CV,2023-03-01,SKU013,FY_BASE
3576205,7450427,0,186261,271,FS,2023-03-01,SKU013,FY_BASE
3808043,7540680,0,188517,247,MT,2023-03-01,SKU014,FY_BASE
4863877,9631440,0,240786,309,GT,2023-03-01,SKU014,FY_BASE
4145520,8208950,0,205224,291,EC,2023-03-01,SKU014,FY_BASE
4457663,8827056,0,220676,292,CV,2023-03-01,SKU014,FY_BASE
3815170,7554792,0,188870,245,FS,2023-03-01,SKU014,FY_BASE
6490159,12245583,0,306140,361,MT,2023-03-01,SKU015,FY_BASE
4199085,7922801,0,198070,229,GT,2023-03-01,SKU015,FY_BASE
3868255,7298594,0,182465,233,EC,2023-03-01,SKU015,FY_BASE
4312582,8136947,0,203424,243,CV,2023-03-01,SKU015,FY_BASE
5433325,10251556,0,256289,299,FS,2023-03-01,SKU015,FY_BASE
4658064,10832708,0,270818,291,MT,2023-03-01,SKU016,FY_BASE
5287833,12297285,0,307432,323,GT,2023-03-01,SKU016,FY_BASE
3603122,8379353,0,209484,244,EC,2023-03-01,SKU016,FY_BASE
4160008,9674438,0,241861,262,CV,2023-03-01,SKU016,FY_BASE
4434965,10313872,0,257847,274,FS,2023-03-01,SKU016,FY_BASE
2695374,5923745,0,148094,146,MT,2023-03-01,SKU017,FY_BASE
2534052,5569200,0,139230,134,GT,2023-03-01,SKU017,FY_BASE
2578885,5667732,0,141693,151,EC,2023-03-01,SKU017,FY_BASE
2590397,5693034,0,142326,142,CV,2023-03-01,SKU017,FY_BASE
2625627,5770459,0,144261,141,FS,2023-03-01,SKU017,FY_BASE
3188264,6642216,0,166055,151,MT,2023-03-01,SKU018,FY_BASE
3277638,6828412,0,170710,152,GT,2023-03-01,SKU018,FY_BASE
3169485,6603093,0,165077,163,EC,2023-03-01,SKU018,FY_BASE
3373968,7029099,0,175727,162,CV,2023-03-01,SKU018,FY_BASE
3534864,7364301,0,184108,166,FS,2023-03-01,SKU018,FY_BASE
1257870,2490831,0,62271,145,MT,2023-03-01,SKU019,FY_BASE
1461025,2893118,0,72328,165,GT,2023-03-01,SKU019,FY_BASE
1439521,2850536,0,71263,180,EC,2023-03-01,SKU019,FY_BASE
1425089,2821959,0,70549,166,CV,2023-03-01,SKU019,FY_BASE
1519723,3009352,0,75234,173,FS,2023-03-01,SKU019,FY_BASE
1919624,3621933,0,90548,176,MT,2023-03-01,SKU020,FY_BASE
1959826,3697785,0,92445,176,GT,2023-03-01,SKU020,FY_BASE
1572383,2966761,0,74169,156,EC,2023-03-01,SKU020,FY_BASE
1876910,3541340,0,88534,174,CV,2023-03-01,SKU020,FY_BASE
2170645,4095556,0,102389,197,FS,2023-03-01,SKU020,FY_BASE
1832526,4261688,0,106542,178,MT,2023-03-01,SKU021,FY_BASE
1353653,3148031,0,78701,129,GT,2023-03-01,SKU021,FY_BASE
1682492,3912772,0,97819,177,EC,2023-03-01,SKU021,FY_BASE
1834670,4266675,0,106667,181,CV,2023-03-01,SKU021,FY_BASE
1557619,3622369,0,90559,150,FS,2023-03-01,SKU021,FY_BASE
2236630,4915480,0,122887,181,MT,2023-03-01,SKU022,FY_BASE
2031227,4464062,0,111602,161,GT,2023-03-01,SKU022,FY_BASE
2281837,5014832,0,125371,200,EC,2023-03-01,SKU022,FY_BASE
1788582,3930798,0,98270,146,CV,2023-03-01,SKU022,FY_BASE
2089232,4591542,0,114789,167,FS,2023-03-01,SKU022,FY_BASE
2094705,4363968,0,109099,143,MT,2023-03-01,SKU023,FY_BASE
2814739,5864040,0,146601,188,GT,2023-03-01,SKU023,FY_BASE
3115252,6490109,0,162253,230,EC,2023-03-01,SKU023,FY_BASE
2819578,5874120,0,146853,194,CV,2023-03-01,SKU023,FY_BASE
2972632,6192984,0,154825,201,FS,2023-03-01,SKU023,FY_BASE
3271869,6478768,0,161969,191,MT,2023-03-01,SKU024,FY_BASE
2808130,5560498,0,139012,161,GT,2023-03-01,SKU024,FY_BASE
3021768,5983532,0,149588,191,EC,2023-03-01,SKU024,FY_BASE
2970773,5882555,0,147064,175,CV,2023-03-01,SKU024,FY_BASE
4141745,8201246,0,205031,239,FS,2023-03-01,SKU024,FY_BASE
3378475,6374482,0,159362,171,MT,2023-03-01,SKU025,FY_BASE
3978252,7506135,0,187653,197,GT,2023-03-01,SKU025,FY_BASE
4096492,7729231,0,193231,225,EC,2023-03-01,SKU025,FY_BASE
3302079,6230338,0,155758,169,CV,2023-03-01,SKU025,FY_BASE
4167831,7863833,0,196596,209,FS,2023-03-01,SKU025,FY_BASE
3939930,9162628,0,229066,226,MT,2023-03-01,SKU026,FY_BASE
4527586,10529269,0,263232,254,GT,2023-03-01,SKU026,FY_BASE
3401820,7911209,0,197780,211,EC,2023-03-01,SKU026,FY_BASE
3064539,7126836,0,178171,177,CV,2023-03-01,SKU026,FY_BASE
3721946,8655689,0,216392,211,FS,2023-03-01,SKU026,FY_BASE
5624665,12361902,0,309048,281,MT,2023-03-01,SKU027,FY_BASE
3814022,8382465,0,209562,187,GT,2023-03-01,SKU027,FY_BASE
4322470,9499934,0,237498,234,EC,2023-03-01,SKU027,FY_BASE
4340469,9539492,0,238487,219,CV,2023-03-01,SKU027,FY_BASE
6128916,13470146,0,336754,303,FS,2023-03-01,SKU027,FY_BASE
1637451,3411356,0,85284,198,MT,2023-03-01,SKU028,FY_BASE
1707124,3556508,0,88913,203,GT,2023-03-01,SKU028,FY_BASE
1768332,3684026,0,92101,232,EC,2023-03-01,SKU028,FY_BASE
1988945,4143636,0,103591,244,CV,2023-03-01,SKU028,FY_BASE
1855950,3866562,0,96664,223,FS,2023-03-01,SKU028,FY_BASE
2613086,5174190,0,129355,252,MT,2023-03-01,SKU029,FY_BASE
2189828,4336093,0,108402,207,GT,2023-03-01,SKU029,FY_BASE
2745177,5435744,0,135894,287,EC,2023-03-01,SKU029,FY_BASE
1928520,3818675,0,95467,188,CV,2023-03-01,SKU029,FY_BASE
2651450,5250154,0,131254,253,FS,2023-03-01,SKU029,FY_BASE
2763579,5214300,0,130358,218,MT,2023-03-01,SKU030,FY_BASE
3106314,5860969,0,146524,240,GT,2023-03-01,SKU030,FY_BASE
2711852,5116702,0,127918,232,EC,2023-03-01,SKU030,FY_BASE
2944998,5556600,0,138915,235,CV,2023-03-01,SKU030,FY_BASE
3369816,6358144,0,158954,264,FS,2023-03-01,SKU030,FY_BASE
3231928,7516112,0,187903,276,MT,2023-03-01,SKU031,FY_BASE
3387435,7877756,0,196944,284,GT,2023-03-01,SKU031,FY_BASE
2599003,6044192,0,151105,240,EC,2023-03-01,SKU031,FY_BASE
3392646,7889875,0,197247,293,CV,2023-03-01,SKU031,FY_BASE
2719406,6324199,0,158105,230,FS,2023-03-01,SKU031,FY_BASE
3869011,8503320,0,212583,278,MT,2023-03-01,SKU032,FY_BASE
3800979,8353800,0,208845,268,GT,2023-03-01,SKU032,FY_BASE
3155260,6934637,0,173366,246,EC,2023-03-01,SKU032,FY_BASE
3467318,7620480,0,190512,252,CV,2023-03-01,SKU032,FY_BASE
3732489,8203272,0,205082,266,FS,2023-03-01,SKU032,FY_BASE
4271715,8899406,0,222485,262,MT,2023-03-01,SKU033,FY_BASE
4779848,9958016,0,248950,288,GT,2023-03-01,SKU033,FY_BASE
4513293,9402693,0,235067,300,EC,2023-03-01,SKU033,FY_BASE
4226985,8806219,0,220155,262,CV,2023-03-01,SKU033,FY_BASE
4989810,10395438,0,259886,303,FS,2023-03-01,SKU033,FY_BASE
2508144,4966621,0,124166,133,MT,2023-03-01,SKU034,FY_BASE
2681646,5310191,0,132755,140,GT,2023-03-01,SKU034,FY_BASE
2134026,4225794,0,105645,123,EC,2023-03-01,SKU034,FY_BASE
2540508,5030708,0,125768,136,CV,2023-03-01,SKU034,FY_BASE
2853702,5650895,0,141272,150,FS,2023-03-01,SKU034,FY_BASE
3026650,5710661,0,142767,141,MT,2023-03-01,SKU035,FY_BASE
3136156,5917275,0,147932,143,GT,2023-03-01,SKU035,FY_BASE
3358525,6336839,0,158421,169,EC,2023-03-01,SKU035,FY_BASE
2883206,5440011,0,136000,135,CV,2023-03-01,SKU035,FY_BASE
3537636,6674784,0,166870,163,FS,2023-03-01,SKU035,FY_BASE
2717312,6319330,0,157983,144,MT,2023-03-01,SKU036,FY_BASE
3199464,7440615,0,186015,166,GT,2023-03-01,SKU036,FY_BASE
2747739,6390090,0,159752,158,EC,2023-03-01,SKU036,FY_BASE
2904752,6755238,0,168881,155,CV,2023-03-01,SKU036,FY_BASE
3447239,8016834,0,200421,181,FS,2023-03-01,SKU036,FY_BASE
1327180,3086464,0,77162,180,MT,2023-04-01,SKU001,FY_BASE
1394593,3243240,0,81081,185,GT,2023-04-01,SKU001,FY_BASE
1068034,2483800,0,62095,156,EC,2023-04-01,SKU001,FY_BASE
1006082,2339726,0,58493,138,CV,2023-04-01,SKU001,FY_BASE
1239124,2881683,0,72042,166,FS,2023-04-01,SKU001,FY_BASE
1922544,4225588,0,105640,206,MT,2023-04-01,SKU002,FY_BASE
1351934,2971435,0,74286,142,GT,2023-04-01,SKU002,FY_BASE
1440399,3165873,0,79147,167,EC,2023-04-01,SKU002,FY_BASE
1290923,2837338,0,70933,140,CV,2023-04-01,SKU002,FY_BASE
1556123,3420225,0,85506,165,FS,2023-04-01,SKU002,FY_BASE
1756818,3660038,0,91501,153,MT,2023-04-01,SKU003,FY_BASE
2199015,4581281,0,114532,188,GT,2023-04-01,SKU003,FY_BASE
1589188,3310808,0,82770,150,EC,2023-04-01,SKU003,FY_BASE
1952748,4068225,0,101706,172,CV,2023-04-01,SKU003,FY_BASE
2054871,4280981,0,107025,177,FS,2023-04-01,SKU003,FY_BASE
2640978,5229842,0,130746,192,MT,2023-04-01,SKU004,FY_BASE
2327942,4609946,0,115249,166,GT,2023-04-01,SKU004,FY_BASE
2159206,4275804,0,106895,170,EC,2023-04-01,SKU004,FY_BASE
1885021,3732844,0,93321,139,CV,2023-04-01,SKU004,FY_BASE
1793671,3551947,0,88799,129,FS,2023-04-01,SKU004,FY_BASE
2091817,3946824,0,98671,129,MT,2023-04-01,SKU005,FY_BASE
3090578,5831280,0,145782,187,GT,2023-04-01,SKU005,FY_BASE
2104692,3971117,0,99278,141,EC,2023-04-01,SKU005,FY_BASE
3382541,6382152,0,159554,211,CV,2023-04-01,SKU005,FY_BASE
3436944,6484800,0,162120,210,FS,2023-04-01,SKU005,FY_BASE
2709335,6300779,0,157519,186,MT,2023-04-01,SKU006,FY_BASE
2406642,5596841,0,139921,162,GT,2023-04-01,SKU006,FY_BASE
2488097,5786273,0,144657,185,EC,2023-04-01,SKU006,FY_BASE
2468912,5741655,0,143541,171,CV,2023-04-01,SKU006,FY_BASE
2876911,6690490,0,167262,195,FS,2023-04-01,SKU006,FY_BASE
3914636,8603595,0,215090,231,MT,2023-04-01,SKU007,FY_BASE
3469791,7625914,0,190648,201,GT,2023-04-01,SKU007,FY_BASE
3188127,7006873,0,175172,204,EC,2023-04-01,SKU007,FY_BASE
3750393,8242621,0,206066,224,CV,2023-04-01,SKU007,FY_BASE
3326323,7310599,0,182765,194,FS,2023-04-01,SKU007,FY_BASE
4398061,9162628,0,229066,226,MT,2023-04-01,SKU008,FY_BASE
5262894,10964362,0,274109,265,GT,2023-04-01,SKU008,FY_BASE
3287285,6848510,0,171213,183,EC,2023-04-01,SKU008,FY_BASE
4777089,9952268,0,248807,248,CV,2023-04-01,SKU008,FY_BASE
3596632,7492984,0,187325,183,FS,2023-04-01,SKU008,FY_BASE
6429112,12730914,0,318273,290,MT,2023-04-01,SKU009,FY_BASE
5255758,10407442,0,260186,232,GT,2023-04-01,SKU009,FY_BASE
4281147,8477519,0,211938,209,EC,2023-04-01,SKU009,FY_BASE
5163193,10224144,0,255604,235,CV,2023-04-01,SKU009,FY_BASE
4401568,8715976,0,217899,196,FS,2023-04-01,SKU009,FY_BASE
1731489,3266960,0,81674,190,MT,2023-04-01,SKU010,FY_BASE
2275612,4293608,0,107340,245,GT,2023-04-01,SKU010,FY_BASE
1873019,3533998,0,88350,223,EC,2023-04-01,SKU010,FY_BASE
2650498,5000940,0,125024,294,CV,2023-04-01,SKU010,FY_BASE
2116943,3994232,0,99856,230,FS,2023-04-01,SKU010,FY_BASE
1956060,4548976,0,113724,222,MT,2023-04-01,SKU011,FY_BASE
1788803,4160008,0,104000,198,GT,2023-04-01,SKU011,FY_BASE
1849347,4300808,0,107520,227,EC,2023-04-01,SKU011,FY_BASE
2064004,4800009,0,120000,236,CV,2023-04-01,SKU011,FY_BASE
1826662,4248051,0,106201,205,FS,2023-04-01,SKU011,FY_BASE
2794539,6141844,0,153546,257,MT,2023-04-01,SKU012,FY_BASE
2713322,5963344,0,149084,245,GT,2023-04-01,SKU012,FY_BASE
2538787,5579752,0,139494,253,EC,2023-04-01,SKU012,FY_BASE
2370237,5209312,0,130233,220,CV,2023-04-01,SKU012,FY_BASE
2685492,5902181,0,147555,245,FS,2023-04-01,SKU012,FY_BASE
3456840,7201750,0,180044,265,MT,2023-04-01,SKU013,FY_BASE
2828990,5893729,0,147343,212,GT,2023-04-01,SKU013,FY_BASE
2673169,5569102,0,139228,222,EC,2023-04-01,SKU013,FY_BASE
2714796,5655825,0,141396,210,CV,2023-04-01,SKU013,FY_BASE
3742540,7796959,0,194924,284,FS,2023-04-01,SKU013,FY_BASE
3759430,7444416,0,186110,244,MT,2023-04-01,SKU014,FY_BASE
3590005,7108920,0,177723,228,GT,2023-04-01,SKU014,FY_BASE
3816273,7556976,0,188924,268,EC,2023-04-01,SKU014,FY_BASE
3575751,7080696,0,177017,234,CV,2023-04-01,SKU014,FY_BASE
3716925,7360248,0,184006,238,FS,2023-04-01,SKU014,FY_BASE
4943086,9326578,0,233164,275,MT,2023-04-01,SKU015,FY_BASE
4969559,9376526,0,234413,271,GT,2023-04-01,SKU015,FY_BASE
4251595,8021878,0,200547,256,EC,2023-04-01,SKU015,FY_BASE
5731440,10814037,0,270351,322,CV,2023-04-01,SKU015,FY_BASE
5261747,9927824,0,248196,290,FS,2023-04-01,SKU015,FY_BASE
4590800,10676279,0,266907,287,MT,2023-04-01,SKU016,FY_BASE
4892962,11378981,0,284475,299,GT,2023-04-01,SKU016,FY_BASE
4255411,9896305,0,247408,288,EC,2023-04-01,SKU016,FY_BASE
4975370,11570627,0,289266,314,CV,2023-04-01,SKU016,FY_BASE
3449417,8021900,0,200548,213,FS,2023-04-01,SKU016,FY_BASE
3063806,6733466,0,168337,166,MT,2023-04-01,SKU017,FY_BASE
2474660,5438672,0,135967,131,GT,2023-04-01,SKU017,FY_BASE
2220706,4880547,0,122014,130,EC,2023-04-01,SKU017,FY_BASE
2820655,6199081,0,154977,154,CV,2023-04-01,SKU017,FY_BASE
3193859,7019289,0,175482,171,FS,2023-04-01,SKU017,FY_BASE
3121841,6503836,0,162596,148,MT,2023-04-01,SKU018,FY_BASE
3774935,7864448,0,196611,175,GT,2023-04-01,SKU018,FY_BASE
2842312,5921483,0,148037,146,EC,2023-04-01,SKU018,FY_BASE
3242514,6755238,0,168881,155,CV,2023-04-01,SKU018,FY_BASE
3042668,6338892,0,158472,143,FS,2023-04-01,SKU018,FY_BASE
1376364,2725474,0,68137,159,MT,2023-04-01,SKU019,FY_BASE
1386577,2745698,0,68642,156,GT,2023-04-01,SKU019,FY_BASE
1346920,2667168,0,66679,168,EC,2023-04-01,SKU019,FY_BASE
1226659,2429028,0,60726,143,CV,2023-04-01,SKU019,FY_BASE
1280252,2535152,0,63379,146,FS,2023-04-01,SKU019,FY_BASE
2056740,3880642,0,97016,189,MT,2023-04-01,SKU020,FY_BASE
2263132,4270061,0,106752,204,GT,2023-04-01,SKU020,FY_BASE
2047264,3862763,0,96569,204,EC,2023-04-01,SKU020,FY_BASE
1910830,3605340,0,90134,177,CV,2023-04-01,SKU020,FY_BASE
1616437,3049882,0,76247,147,FS,2023-04-01,SKU020,FY_BASE
2317606,5389781,0,134745,226,MT,2023-04-01,SKU021,FY_BASE
2245084,5221125,0,130528,214,GT,2023-04-01,SKU021,FY_BASE
1772092,4121145,0,103029,187,EC,2023-04-01,SKU021,FY_BASE
1877337,4365900,0,109148,185,CV,2023-04-01,SKU021,FY_BASE
1786360,4154325,0,103858,172,FS,2023-04-01,SKU021,FY_BASE
2470696,5429891,0,135747,200,MT,2023-04-01,SKU022,FY_BASE
2323298,5105953,0,127649,184,GT,2023-04-01,SKU022,FY_BASE
1945566,4275804,0,106895,170,EC,2023-04-01,SKU022,FY_BASE
2779380,6108291,0,152707,227,CV,2023-04-01,SKU022,FY_BASE
2575406,5660014,0,141500,206,FS,2023-04-01,SKU022,FY_BASE
2803208,5840016,0,146000,191,MT,2023-04-01,SKU023,FY_BASE
2940538,6126120,0,153153,196,GT,2023-04-01,SKU023,FY_BASE
2119510,4415645,0,110391,156,EC,2023-04-01,SKU023,FY_BASE
3002469,6255144,0,156379,207,CV,2023-04-01,SKU023,FY_BASE
2894815,6030864,0,150772,195,FS,2023-04-01,SKU023,FY_BASE
3541528,7012732,0,175318,207,MT,2023-04-01,SKU024,FY_BASE
3175205,6287360,0,157184,182,GT,2023-04-01,SKU024,FY_BASE
3353830,6641063,0,166027,212,EC,2023-04-01,SKU024,FY_BASE
2952984,5847329,0,146183,174,CV,2023-04-01,SKU024,FY_BASE
3524116,6978253,0,174456,204,FS,2023-04-01,SKU024,FY_BASE
3875920,7313056,0,182826,196,MT,2023-04-01,SKU025,FY_BASE
4380309,8264734,0,206618,217,GT,2023-04-01,SKU025,FY_BASE
4613339,8704414,0,217610,253,EC,2023-04-01,SKU025,FY_BASE
3794315,7159084,0,178977,194,CV,2023-04-01,SKU025,FY_BASE
4586709,8654168,0,216354,230,FS,2023-04-01,SKU025,FY_BASE
3555100,8267674,0,206692,204,MT,2023-04-01,SKU026,FY_BASE
3947606,9180478,0,229512,222,GT,2023-04-01,SKU026,FY_BASE
3638763,8462239,0,211556,226,EC,2023-04-01,SKU026,FY_BASE
2720005,6325594,0,158140,158,CV,2023-04-01,SKU026,FY_BASE
3444189,8009741,0,200244,195,FS,2023-04-01,SKU026,FY_BASE
4302449,9455932,0,236398,215,MT,2023-04-01,SKU027,FY_BASE
4328272,9512685,0,237817,212,GT,2023-04-01,SKU027,FY_BASE
4341853,9542534,0,238563,235,EC,2023-04-01,SKU027,FY_BASE
4859663,10680579,0,267014,246,CV,2023-04-01,SKU027,FY_BASE
4411123,9694776,0,242369,218,FS,2023-04-01,SKU027,FY_BASE
1637451,3411356,0,85284,198,MT,2023-04-01,SKU028,FY_BASE
2087467,4348890,0,108722,248,GT,2023-04-01,SKU028,FY_BASE
1912359,3984082,0,99602,251,EC,2023-04-01,SKU028,FY_BASE
1654596,3447076,0,86177,203,CV,2023-04-01,SKU028,FY_BASE
1943495,4048947,0,101224,233,FS,2023-04-01,SKU028,FY_BASE
3048601,6036555,0,150914,294,MT,2023-04-01,SKU029,FY_BASE
2456609,4864348,0,121609,232,GT,2023-04-01,SKU029,FY_BASE
2322842,4599476,0,114987,243,EC,2023-04-01,SKU029,FY_BASE
3275251,6485346,0,162134,319,CV,2023-04-01,SKU029,FY_BASE
2332396,4618394,0,115460,223,FS,2023-04-01,SKU029,FY_BASE
3042594,5740744,0,143519,240,MT,2023-04-01,SKU030,FY_BASE
3336913,6296062,0,157402,258,GT,2023-04-01,SKU030,FY_BASE
2944998,5556600,0,138915,252,EC,2023-04-01,SKU030,FY_BASE
3234239,6102338,0,152558,258,CV,2023-04-01,SKU030,FY_BASE
3329540,6282150,0,157054,260,FS,2023-04-01,SKU030,FY_BASE
3121330,7258907,0,181473,267,MT,2023-04-01,SKU031,FY_BASE
2935777,6827389,0,170685,246,GT,2023-04-01,SKU031,FY_BASE
3075675,7152733,0,178818,285,EC,2023-04-01,SKU031,FY_BASE
2784646,6475920,0,161898,240,CV,2023-04-01,SKU031,FY_BASE
2495893,5804403,0,145110,211,FS,2023-04-01,SKU031,FY_BASE
4263212,9369696,0,234242,307,MT,2023-04-01,SKU032,FY_BASE
3458146,7600320,0,190008,244,GT,2023-04-01,SKU032,FY_BASE
3694620,8120045,0,203001,288,EC,2023-04-01,SKU032,FY_BASE
3582896,7874496,0,196862,260,CV,2023-04-01,SKU032,FY_BASE
3304654,7262976,0,181574,235,FS,2023-04-01,SKU032,FY_BASE
4579279,9540164,0,238504,281,MT,2023-04-01,SKU033,FY_BASE
4675180,9739958,0,243499,281,GT,2023-04-01,SKU033,FY_BASE
4134555,8613656,0,215341,275,EC,2023-04-01,SKU033,FY_BASE
5850147,12187807,0,304695,363,CV,2023-04-01,SKU033,FY_BASE
4523634,9424238,0,235606,275,FS,2023-04-01,SKU033,FY_BASE
2745134,5435908,0,135898,146,MT,2023-04-01,SKU034,FY_BASE
2459856,4871002,0,121775,128,GT,2023-04-01,SKU034,FY_BASE
2590015,5128742,0,128219,149,EC,2023-04-01,SKU034,FY_BASE
2384169,4721126,0,118028,128,CV,2023-04-01,SKU034,FY_BASE
2933526,5808962,0,145224,154,FS,2023-04-01,SKU034,FY_BASE
2574912,4858324,0,121458,120,MT,2023-04-01,SKU035,FY_BASE
4266095,8049235,0,201231,194,GT,2023-04-01,SKU035,FY_BASE
2795294,5274140,0,131854,141,EC,2023-04-01,SKU035,FY_BASE
3263163,6156911,0,153923,153,CV,2023-04-01,SKU035,FY_BASE
3560459,6717848,0,167946,164,FS,2023-04-01,SKU035,FY_BASE
3054497,7103481,0,177587,162,MT,2023-04-01,SKU036,FY_BASE
3746208,8712112,0,217803,194,GT,2023-04-01,SKU036,FY_BASE
2601193,6049285,0,151232,149,EC,2023-04-01,SKU036,FY_BASE
3022513,7029099,0,175727,162,CV,2023-04-01,SKU036,FY_BASE
3607575,8389710,0,209743,189,FS,2023-04-01,SKU036,FY_BASE
915832,2129841,0,53246,124,MT,2023-05-01,SKU001,FY_BASE
1014250,2358720,0,58968,134,GT,2023-05-01,SKU001,FY_BASE
1125378,2617159,0,65429,165,EC,2023-05-01,SKU001,FY_BASE
898562,2089678,0,52242,123,CV,2023-05-01,SKU001,FY_BASE
980319,2279812,0,56995,131,FS,2023-05-01,SKU001,FY_BASE
1255539,2759568,0,68989,134,MT,2023-05-01,SKU002,FY_BASE
1071533,2355137,0,58878,112,GT,2023-05-01,SKU002,FY_BASE
1123330,2468983,0,61725,130,EC,2023-05-01,SKU002,FY_BASE
1213273,2666671,0,66667,131,CV,2023-05-01,SKU002,FY_BASE
1486742,3267731,0,81693,158,FS,2023-05-01,SKU002,FY_BASE
1263465,2632219,0,65805,110,MT,2023-05-01,SKU003,FY_BASE
2199015,4581281,0,114532,188,GT,2023-05-01,SKU003,FY_BASE
1578074,3287655,0,82191,149,EC,2023-05-01,SKU003,FY_BASE
1357398,2827912,0,70698,120,CV,2023-05-01,SKU003,FY_BASE
1945440,4053000,0,101325,168,FS,2023-05-01,SKU003,FY_BASE
2424505,4801167,0,120029,176,MT,2023-05-01,SKU004,FY_BASE
2269007,4493239,0,112331,162,GT,2023-05-01,SKU004,FY_BASE
2079235,4117441,0,102936,164,EC,2023-05-01,SKU004,FY_BASE
2170630,4298427,0,107461,160,CV,2023-05-01,SKU004,FY_BASE
2245735,4447154,0,111179,162,FS,2023-05-01,SKU004,FY_BASE
2704056,5101992,0,127550,167,MT,2023-05-01,SKU005,FY_BASE
2552332,4815720,0,120393,154,GT,2023-05-01,SKU005,FY_BASE
1884799,3556224,0,88906,126,EC,2023-05-01,SKU005,FY_BASE
2658912,5016816,0,125420,166,CV,2023-05-01,SKU005,FY_BASE
2698001,5090568,0,127264,165,FS,2023-05-01,SKU005,FY_BASE
2785870,6478768,0,161969,191,MT,2023-05-01,SKU006,FY_BASE
2453524,5705870,0,142647,165,GT,2023-05-01,SKU006,FY_BASE
2516371,5852026,0,146301,187,EC,2023-05-01,SKU006,FY_BASE
2499205,5812104,0,145303,173,CV,2023-05-01,SKU006,FY_BASE
2753173,6402727,0,160068,187,FS,2023-05-01,SKU006,FY_BASE
2740245,6022516,0,150563,162,MT,2023-05-01,SKU007,FY_BASE
3088295,6787462,0,169687,178,GT,2023-05-01,SKU007,FY_BASE
