channel_id,forecast_cogs,forecast_net_sales,forecast_opex,forecast_trade_spend,forecast_units,forecast_version,sku_id,snapshot_month,target_month
CV,3302208,7547904,0,181440,254,LE1,SKU032,2023-02-01,2023-02-01
FS,3807658,8703219,0,209212,287,LE1,SKU032,2023-02-01,2023-02-01
MT,5256244,11388528,0,273763,342,LE1,SKU033,2023-02-01,2023-02-01
GT,4668534,10115156,0,243153,298,LE1,SKU033,2023-02-01,2023-02-01
EC,4373520,9475961,0,227788,308,LE1,SKU033,2023-02-01,2023-02-01
CV,4090111,8861908,0,213027,269,LE1,SKU033,2023-02-01,2023-02-01
FS,4423328,9583878,0,230382,285,LE1,SKU033,2023-02-01,2023-02-01
MT,2633222,5422872,0,130358,148,LE1,SKU034,2023-02-01,2023-02-01
GT,2323518,4785066,0,115026,128,LE1,SKU034,2023-02-01,2023-02-01
EC,2431939,5008349,0,120393,148,LE1,SKU034,2023-02-01,2023-02-01
CV,2456754,5059454,0,121622,140,LE1,SKU034,2023-02-01,2023-02-01
FS,2584772,5323094,0,127959,144,LE1,SKU034,2023-02-01,2023-02-01
MT,2366251,4643210,0,111616,117,LE1,SKU035,2023-02-01,2023-02-01
GT,2569540,5042116,0,121205,124,LE1,SKU035,2023-02-01,2023-02-01
EC,2542982,4990003,0,119952,136,LE1,SKU035,2023-02-01,2023-02-01
CV,3341922,6557734,0,157638,166,LE1,SKU035,2023-02-01,2023-02-01
FS,2934444,5758154,0,138417,143,LE1,SKU035,2023-02-01,2023-02-01
MT,2474577,5985023,0,143871,139,LE1,SKU036,2023-02-01,2023-02-01
GT,3066394,7416396,0,178279,169,LE1,SKU036,2023-02-01,2023-02-01
EC,2739016,6624596,0,159245,166,LE1,SKU036,2023-02-01,2023-02-01
CV,2729047,6600485,0,158666,155,LE1,SKU036,2023-02-01,2023-02-01
FS,3130383,7571158,0,181999,174,LE1,SKU036,2023-02-01,2023-02-01
MT,1138322,2753150,0,66182,163,LE1,SKU001,2023-03-01,2023-03-01
GT,1048964,2537028,0,60986,147,LE1,SKU001,2023-03-01,2023-03-01
EC,1017175,2460145,0,59138,158,LE1,SKU001,2023-03-01,2023-03-01
CV,1148345,2777393,0,66764,166,LE1,SKU001,2023-03-01,2023-03-01
FS,1307092,3161340,0,75994,186,LE1,SKU001,2023-03-01,2023-03-01
MT,1261145,2882764,0,69297,143,LE1,SKU002,2023-03-01,2023-03-01
GT,1649979,3771572,0,90663,183,LE1,SKU002,2023-03-01,2023-03-01
EC,1294159,2958228,0,71111,159,LE1,SKU002,2023-03-01,2023-03-01
CV,1414330,3232920,0,77714,162,LE1,SKU002,2023-03-01,2023-03-01
FS,1349867,3085569,0,74172,152,LE1,SKU002,2023-03-01,2023-03-01
MT,2120100,4593550,0,110422,196,LE1,SKU003,2023-03-01,2023-03-01
GT,1638000,3549000,0,85312,148,LE1,SKU003,2023-03-01,2023-03-01
EC,1714608,3714984,0,89302,172,LE1,SKU003,2023-03-01,2023-03-01
CV,1701000,3685500,0,88594,159,LE1,SKU003,2023-03-01,2023-03-01
FS,1760160,3813680,0,91675,161,LE1,SKU003,2023-03-01,2023-03-01
MT,2212842,4557299,0,109550,171,LE1,SKU004,2023-03-01,2023-03-01
GT,2034669,4190356,0,100730,154,LE1,SKU004,2023-03-01,2023-03-01
EC,2081774,4287367,0,103062,174,LE1,SKU004,2023-03-01,2023-03-01
CV,2380077,4901714,0,117830,186,LE1,SKU004,2023-03-01,2023-03-01
FS,2486002,5119865,0,123074,190,LE1,SKU004,2023-03-01,2023-03-01
MT,2883030,5657267,0,135992,189,LE1,SKU005,2023-03-01,2023-03-01
GT,2563080,5029440,0,120900,164,LE1,SKU005,2023-03-01,2023-03-01
EC,2423313,4755180,0,114307,172,LE1,SKU005,2023-03-01,2023-03-01
CV,2836814,5566579,0,133812,188,LE1,SKU005,2023-03-01,2023-03-01
FS,2765922,5427469,0,130468,179,LE1,SKU005,2023-03-01,2023-03-01
MT,3163442,7651116,0,183921,230,LE1,SKU006,2023-03-01,2023-03-01
GT,2619474,6335472,0,152295,187,LE1,SKU006,2023-03-01,2023-03-01
EC,2234979,5405531,0,129941,176,LE1,SKU006,2023-03-01,2023-03-01
CV,3216870,7780337,0,187027,236,LE1,SKU006,2023-03-01,2023-03-01
FS,2342185,5664821,0,136174,169,LE1,SKU006,2023-03-01,2023-03-01
MT,3406241,7785695,0,187156,213,LE1,SKU007,2023-03-01,2023-03-01
GT,3079645,7039188,0,169211,189,LE1,SKU007,2023-03-01,2023-03-01
EC,3443240,7870262,0,189189,233,LE1,SKU007,2023-03-01,2023-03-01
CV,2884272,6592622,0,158476,182,LE1,SKU007,2023-03-01,2023-03-01
FS,3116554,7123553,0,171239,193,LE1,SKU007,2023-03-01,2023-03-01
MT,4013292,8695466,0,209026,218,LE1,SKU008,2023-03-01,2023-03-01
GT,3719430,8058764,0,193720,198,LE1,SKU008,2023-03-01,2023-03-01
EC,4084366,8849459,0,212727,241,LE1,SKU008,2023-03-01,2023-03-01
CV,2968812,6432426,0,154626,163,LE1,SKU008,2023-03-01,2023-03-01
FS,3641910,7890806,0,189683,196,LE1,SKU008,2023-03-01,2023-03-01
MT,4836254,9959810,0,239418,231,LE1,SKU009,2023-03-01,2023-03-01
GT,4529850,9328800,0,224250,212,LE1,SKU009,2023-03-01,2023-03-01
EC,3749461,7721663,0,185617,194,LE1,SKU009,2023-03-01,2023-03-01
CV,5422230,11166574,0,268427,262,LE1,SKU009,2023-03-01,2023-03-01
FS,5604238,11541400,0,277438,265,LE1,SKU009,2023-03-01,2023-03-01
MT,2131904,4183358,0,100562,248,LE1,SKU010,2023-03-01,2023-03-01
GT,1655667,3248856,0,78098,189,LE1,SKU010,2023-03-01,2023-03-01
EC,2179299,4276359,0,102797,275,LE1,SKU010,2023-03-01,2023-03-01
CV,2217764,4351838,0,104612,261,LE1,SKU010,2023-03-01,2023-03-01
FS,2062166,4046515,0,97272,237,LE1,SKU010,2023-03-01,2023-03-01
MT,1907059,4612421,0,110876,229,LE1,SKU011,2023-03-01,2023-03-01
GT,2190372,5297644,0,127347,258,LE1,SKU011,2023-03-01,2023-03-01
EC,2128217,5147317,0,123734,277,LE1,SKU011,2023-03-01,2023-03-01
CV,2026874,4902206,0,117842,246,LE1,SKU011,2023-03-01,2023-03-01
FS,1935949,4682295,0,112555,230,LE1,SKU011,2023-03-01,2023-03-01
MT,1835868,4196270,0,100872,179,LE1,SKU012,2023-03-01,2023-03-01
GT,2650659,6058650,0,145641,253,LE1,SKU012,2023-03-01,2023-03-01
EC,2026616,4632264,0,111352,214,LE1,SKU012,2023-03-01,2023-03-01
CV,2440108,5577390,0,134072,241,LE1,SKU012,2023-03-01,2023-03-01
FS,1789231,4089670,0,98309,173,LE1,SKU012,2023-03-01,2023-03-01
MT,3096263,6708570,0,161264,251,LE1,SKU013,2023-03-01,2023-03-01
GT,3081078,6675668,0,160473,245,LE1,SKU013,2023-03-01,2023-03-01
EC,2545875,5516063,0,132598,224,LE1,SKU013,2023-03-01,2023-03-01
CV,2831144,6134146,0,147455,232,LE1,SKU013,2023-03-01,2023-03-01
FS,3405910,7379471,0,177391,273,LE1,SKU013,2023-03-01,2023-03-01
MT,3626708,7468864,0,179540,249,LE1,SKU014,2023-03-01,2023-03-01
GT,4632264,9539712,0,229320,312,LE1,SKU014,2023-03-01,2023-03-01
EC,3948114,8130770,0,195451,294,LE1,SKU014,2023-03-01,2023-03-01
CV,4245394,8742989,0,210168,295,LE1,SKU014,2023-03-01,2023-03-01
FS,3633495,7482842,0,179876,247,LE1,SKU014,2023-03-01,2023-03-01
MT,6181104,12128958,0,291562,365,LE1,SKU015,2023-03-01,2023-03-01
GT,3999128,7847346,0,188638,231,LE1,SKU015,2023-03-01,2023-03-01
EC,3684052,7229084,0,173776,235,LE1,SKU015,2023-03-01,2023-03-01
CV,4107221,8059452,0,193737,245,LE1,SKU015,2023-03-01,2023-03-01
FS,5174595,10153922,0,244085,302,LE1,SKU015,2023-03-01,2023-03-01
MT,4436252,10729540,0,257922,294,LE1,SKU016,2023-03-01,2023-03-01
GT,5036031,12180168,0,292792,326,LE1,SKU016,2023-03-01,2023-03-01
EC,3431544,8299549,0,199508,246,LE1,SKU016,2023-03-01,2023-03-01
CV,3961912,9582300,0,230344,265,LE1,SKU016,2023-03-01,2023-03-01
FS,4223776,10215644,0,245568,277,LE1,SKU016,2023-03-01,2023-03-01
MT,2567023,5867328,0,141042,147,LE1,SKU017,2023-03-01,2023-03-01
GT,2413382,5516160,0,132600,136,LE1,SKU017,2023-03-01,2023-03-01
EC,2456081,5613754,0,134946,153,LE1,SKU017,2023-03-01,2023-03-01
CV,2467045,5638814,0,135548,143,LE1,SKU017,2023-03-01,2023-03-01
FS,2500597,5715502,0,137392,142,LE1,SKU017,2023-03-01,2023-03-01
MT,3036442,6578957,0,158148,153,LE1,SKU018,2023-03-01,2023-03-01
GT,3121560,6763380,0,162581,154,LE1,SKU018,2023-03-01,2023-03-01
EC,3018557,6540206,0,157216,164,LE1,SKU018,2023-03-01,2023-03-01
CV,3213302,6962155,0,167360,163,LE1,SKU018,2023-03-01,2023-03-01
FS,3366538,7294165,0,175340,167,LE1,SKU018,2023-03-01,2023-03-01
MT,1197971,2467109,0,59306,146,LE1,SKU019,2023-03-01,2023-03-01
GT,1391452,2865564,0,68884,166,LE1,SKU019,2023-03-01,2023-03-01
EC,1370972,2823388,0,67870,181,LE1,SKU019,2023-03-01,2023-03-01
CV,1357228,2795083,0,67190,167,LE1,SKU019,2023-03-01,2023-03-01
FS,1447355,2980692,0,71651,175,LE1,SKU019,2023-03-01,2023-03-01
MT,1828214,3587438,0,86236,178,LE1,SKU020,2023-03-01,2023-03-01
GT,1866501,3662568,0,88042,178,LE1,SKU020,2023-03-01,2023-03-01
EC,1497508,2938506,0,70637,158,LE1,SKU020,2023-03-01,2023-03-01
CV,1787534,3507613,0,84318,176,LE1,SKU020,2023-03-01,2023-03-01
FS,2067281,4056551,0,97513,199,LE1,SKU020,2023-03-01,2023-03-01
MT,1745262,4221100,0,101469,180,LE1,SKU021,2023-03-01,2023-03-01
GT,1289194,3118050,0,74953,130,LE1,SKU021,2023-03-01,2023-03-01
EC,1602374,3875508,0,93161,179,LE1,SKU021,2023-03-01,2023-03-01
CV,1747305,4226040,0,101588,182,LE1,SKU021,2023-03-01,2023-03-01
FS,1483446,3587870,0,86247,152,LE1,SKU021,2023-03-01,2023-03-01
MT,2130124,4868666,0,117035,182,LE1,SKU022,2023-03-01,2023-03-01
GT,1934502,4421548,0,106287,162,LE1,SKU022,2023-03-01,2023-03-01
EC,2173177,4967071,0,119401,201,LE1,SKU022,2023-03-01,2023-03-01
CV,1703411,3893362,0,93590,147,LE1,SKU022,2023-03-01,2023-03-01
FS,1989745,4547813,0,109322,169,LE1,SKU022,2023-03-01,2023-03-01
MT,1994957,4322406,0,103904,144,LE1,SKU023,2023-03-01,2023-03-01
GT,2680704,5808192,0,139620,190,LE1,SKU023,2023-03-01,2023-03-01
EC,2966907,6428298,0,154526,232,LE1,SKU023,2023-03-01,2023-03-01
CV,2685312,5818176,0,139860,196,LE1,SKU023,2023-03-01,2023-03-01
FS,2831078,6134003,0,147452,202,LE1,SKU023,2023-03-01,2023-03-01
MT,3116066,6417065,0,154256,193,LE1,SKU024,2023-03-01,2023-03-01
GT,2674409,5507540,0,132393,162,LE1,SKU024,2023-03-01,2023-03-01
EC,2877874,5926546,0,142465,193,LE1,SKU024,2023-03-01,2023-03-01
CV,2829308,5826530,0,140061,177,LE1,SKU024,2023-03-01,2023-03-01
FS,3944519,8123138,0,195268,242,LE1,SKU024,2023-03-01,2023-03-01
MT,3217596,6313772,0,151773,173,LE1,SKU025,2023-03-01,2023-03-01
GT,3788811,7434648,0,178718,199,LE1,SKU025,2023-03-01,2023-03-01
EC,3901421,7655619,0,184029,227,LE1,SKU025,2023-03-01,2023-03-01
CV,3144837,6171001,0,148341,171,LE1,SKU025,2023-03-01,2023-03-01
FS,3969363,7788940,0,187234,211,LE1,SKU025,2023-03-01,2023-03-01
MT,3752314,9075364,0,218158,228,LE1,SKU026,2023-03-01,2023-03-01
GT,4311986,10428990,0,250697,257,LE1,SKU026,2023-03-01,2023-03-01
EC,3239829,7835864,0,188362,213,LE1,SKU026,2023-03-01,2023-03-01
CV,2918609,7058962,0,169687,179,LE1,SKU026,2023-03-01,2023-03-01
FS,3544711,8573254,0,206088,213,LE1,SKU026,2023-03-01,2023-03-01
MT,5356824,12244170,0,294331,284,LE1,SKU027,2023-03-01,2023-03-01
GT,3632402,8302632,0,199582,189,LE1,SKU027,2023-03-01,2023-03-01
EC,4116638,9409458,0,226189,236,LE1,SKU027,2023-03-01,2023-03-01
CV,4133780,9448639,0,227131,222,LE1,SKU027,2023-03-01,2023-03-01
FS,5837063,13341858,0,320718,306,LE1,SKU027,2023-03-01,2023-03-01
MT,1559477,3378866,0,81223,200,LE1,SKU028,2023-03-01,2023-03-01
GT,1625832,3522636,0,84679,205,LE1,SKU028,2023-03-01,2023-03-01
EC,1684126,3648940,0,87715,234,LE1,SKU028,2023-03-01,2023-03-01
CV,1894234,4104173,0,98658,246,LE1,SKU028,2023-03-01,2023-03-01
FS,1767571,3829738,0,92061,225,LE1,SKU028,2023-03-01,2023-03-01
MT,2488654,5124912,0,123195,254,LE1,SKU029,2023-03-01,2023-03-01
GT,2085550,4294796,0,103240,209,LE1,SKU029,2023-03-01,2023-03-01
EC,2614454,5383975,0,129422,289,LE1,SKU029,2023-03-01,2023-03-01
CV,1836685,3782306,0,90921,190,LE1,SKU029,2023-03-01,2023-03-01
FS,2525191,5200153,0,125004,255,LE1,SKU029,2023-03-01,2023-03-01
MT,2631980,5164640,0,124150,220,LE1,SKU030,2023-03-01,2023-03-01
GT,2958394,5805150,0,139547,243,LE1,SKU030,2023-03-01,2023-03-01
EC,2582716,5067972,0,121826,234,LE1,SKU030,2023-03-01,2023-03-01
CV,2804760,5503680,0,132300,237,LE1,SKU030,2023-03-01,2023-03-01
FS,3209349,6297590,0,151384,266,LE1,SKU030,2023-03-01,2023-03-01
MT,3078027,7444530,0,178955,279,LE1,SKU031,2023-03-01,2023-03-01
GT,3226129,7802730,0,187566,286,LE1,SKU031,2023-03-01,2023-03-01
EC,2475240,5986628,0,143909,243,LE1,SKU031,2023-03-01,2023-03-01
CV,3231092,7814734,0,187854,296,LE1,SKU031,2023-03-01,2023-03-01
FS,2589910,6263969,0,150576,232,LE1,SKU031,2023-03-01,2023-03-01
MT,3684772,8422336,0,202460,281,LE1,SKU032,2023-03-01,2023-03-01
GT,3619980,8274240,0,198900,270,LE1,SKU032,2023-03-01,2023-03-01
EC,3005009,6868593,0,165110,248,LE1,SKU032,2023-03-01,2023-03-01
CV,3302208,7547904,0,181440,254,LE1,SKU032,2023-03-01,2023-03-01
FS,3554751,8125146,0,195316,268,LE1,SKU032,2023-03-01,2023-03-01
MT,4068300,8814650,0,211891,265,LE1,SKU033,2023-03-01,2023-03-01
GT,4552236,9863178,0,237096,290,LE1,SKU033,2023-03-01,2023-03-01
EC,4298374,9313144,0,223874,303,LE1,SKU033,2023-03-01,2023-03-01
CV,4025700,8722350,0,209672,265,LE1,SKU033,2023-03-01,2023-03-01
FS,4752200,10296434,0,247510,306,LE1,SKU033,2023-03-01,2023-03-01
MT,2388708,4919320,0,118253,135,LE1,SKU034,2023-03-01,2023-03-01
GT,2553949,5259618,0,126433,141,LE1,SKU034,2023-03-01,2023-03-01
EC,2032406,4185549,0,100614,124,LE1,SKU034,2023-03-01,2023-03-01
CV,2419531,4982796,0,119779,138,LE1,SKU034,2023-03-01,2023-03-01
FS,2717812,5597077,0,134545,152,LE1,SKU034,2023-03-01,2023-03-01
MT,2882524,5656274,0,135968,142,LE1,SKU035,2023-03-01,2023-03-01
GT,2986815,5860920,0,140888,144,LE1,SKU035,2023-03-01,2023-03-01
EC,3198595,6276488,0,150877,171,LE1,SKU035,2023-03-01,2023-03-01
CV,2745910,5388202,0,129524,137,LE1,SKU035,2023-03-01,2023-03-01
FS,3369177,6611214,0,158923,164,LE1,SKU035,2023-03-01,2023-03-01
MT,2587916,6259146,0,150460,145,LE1,SKU036,2023-03-01,2023-03-01
GT,3047109,7369752,0,177158,167,LE1,SKU036,2023-03-01,2023-03-01
EC,2616894,6329232,0,152145,159,LE1,SKU036,2023-03-01,2023-03-01
CV,2766431,6690902,0,160839,157,LE1,SKU036,2023-03-01,2023-03-01
FS,3283084,7940483,0,190877,182,LE1,SKU036,2023-03-01,2023-03-01
MT,1263981,3057070,0,73487,181,LE1,SKU001,2023-04-01,2023-04-01
GT,1328184,3212352,0,77220,187,LE1,SKU001,2023-04-01,2023-04-01
EC,1017175,2460145,0,59138,158,LE1,SKU001,2023-04-01,2023-04-01
CV,958173,2317442,0,55708,139,LE1,SKU001,2023-04-01,2023-04-01
FS,1180118,2854238,0,68612,167,LE1,SKU001,2023-04-01,2023-04-01
MT,1830995,4185345,0,100609,208,LE1,SKU002,2023-04-01,2023-04-01
GT,1287556,2943136,0,70748,143,LE1,SKU002,2023-04-01,2023-04-01
EC,1371808,3135722,0,75378,169,LE1,SKU002,2023-04-01,2023-04-01
CV,1229450,2810316,0,67556,141,LE1,SKU002,2023-04-01,2023-04-01
FS,1482022,3387651,0,81434,166,LE1,SKU002,2023-04-01,2023-04-01
MT,1673160,3625180,0,87144,155,LE1,SKU003,2023-04-01,2023-04-01
GT,2094300,4537650,0,109078,190,LE1,SKU003,2023-04-01,2023-04-01
EC,1513512,3279276,0,78829,152,LE1,SKU003,2023-04-01,2023-04-01
CV,1859760,4029480,0,96862,174,LE1,SKU003,2023-04-01,2023-04-01
FS,1957020,4240210,0,101928,179,LE1,SKU003,2023-04-01,2023-04-01
MT,2515218,5180034,0,124520,194,LE1,SKU004,2023-04-01,2023-04-01
GT,2217088,4566042,0,109761,167,LE1,SKU004,2023-04-01,2023-04-01
EC,2056387,4235082,0,101805,172,LE1,SKU004,2023-04-01,2023-04-01
CV,1795258,3697294,0,88877,140,LE1,SKU004,2023-04-01,2023-04-01
FS,1708258,3518119,0,84570,130,LE1,SKU004,2023-04-01,2023-04-01
MT,1992206,3909235,0,93972,130,LE1,SKU005,2023-04-01,2023-04-01
GT,2943408,5775744,0,138840,189,LE1,SKU005,2023-04-01,2023-04-01
EC,2004468,3933297,0,94550,142,LE1,SKU005,2023-04-01,2023-04-01
CV,3221467,6321370,0,151956,213,LE1,SKU005,2023-04-01,2023-04-01
FS,3273280,6423040,0,154400,212,LE1,SKU005,2023-04-01,2023-04-01
MT,2580319,6240772,0,150019,188,LE1,SKU006,2023-04-01,2023-04-01
GT,2292040,5543538,0,133258,163,LE1,SKU006,2023-04-01,2023-04-01
EC,2369616,5731165,0,137768,187,LE1,SKU006,2023-04-01,2023-04-01
CV,2351344,5686973,0,136706,173,LE1,SKU006,2023-04-01,2023-04-01
FS,2739915,6626771,0,159297,197,LE1,SKU006,2023-04-01,2023-04-01
MT,3728224,8521656,0,204848,233,LE1,SKU007,2023-04-01,2023-04-01
GT,3304563,7553286,0,181569,202,LE1,SKU007,2023-04-01,2023-04-01
EC,3036311,6940140,0,166830,206,LE1,SKU007,2023-04-01,2023-04-01
CV,3571802,8164120,0,196253,226,LE1,SKU007,2023-04-01,2023-04-01
FS,3167926,7240974,0,174062,196,LE1,SKU007,2023-04-01,2023-04-01
MT,4188630,9075364,0,218158,228,LE1,SKU008,2023-04-01,2023-04-01
GT,5012280,10859940,0,261056,267,LE1,SKU008,2023-04-01,2023-04-01
EC,3130747,6783286,0,163060,184,LE1,SKU008,2023-04-01,2023-04-01
CV,4549608,9857484,0,236959,250,LE1,SKU008,2023-04-01,2023-04-01
FS,3425364,7421622,0,178404,184,LE1,SKU008,2023-04-01,2023-04-01
MT,6122963,12609667,0,303117,293,LE1,SKU009,2023-04-01,2023-04-01
GT,5005484,10308324,0,247796,234,LE1,SKU009,2023-04-01,2023-04-01
EC,4077283,8396781,0,201846,211,LE1,SKU009,2023-04-01,2023-04-01
CV,4917326,10126771,0,243432,237,LE1,SKU009,2023-04-01,2023-04-01
FS,4191970,8632967,0,207523,198,LE1,SKU009,2023-04-01,2023-04-01
MT,1649037,3235846,0,77785,192,LE1,SKU010,2023-04-01,2023-04-01
GT,2167250,4252716,0,102229,247,LE1,SKU010,2023-04-01,2023-04-01
EC,1783827,3500340,0,84143,225,LE1,SKU010,2023-04-01,2023-04-01
CV,2524284,4953312,0,119070,297,LE1,SKU010,2023-04-01,2023-04-01
FS,2016136,3956191,0,95101,232,LE1,SKU010,2023-04-01,2023-04-01
MT,1862914,4505652,0,108309,224,LE1,SKU011,2023-04-01,2023-04-01
GT,1703622,4120388,0,99048,200,LE1,SKU011,2023-04-01,2023-04-01
EC,1761283,4259848,0,102400,229,LE1,SKU011,2023-04-01,2023-04-01
CV,1965718,4754294,0,114286,238,LE1,SKU011,2023-04-01,2023-04-01
FS,1739678,4207594,0,101144,207,LE1,SKU011,2023-04-01,2023-04-01
MT,2661466,6083350,0,146234,260,LE1,SKU012,2023-04-01,2023-04-01
GT,2584116,5906550,0,141984,247,LE1,SKU012,2023-04-01,2023-04-01
EC,2417893,5526612,0,132851,255,LE1,SKU012,2023-04-01,2023-04-01
CV,2257369,5159700,0,124031,223,LE1,SKU012,2023-04-01,2023-04-01
FS,2557612,5845970,0,140528,247,LE1,SKU012,2023-04-01,2023-04-01
MT,3292229,7133162,0,171470,267,LE1,SKU013,2023-04-01,2023-04-01
GT,2694276,5837598,0,140327,214,LE1,SKU013,2023-04-01,2023-04-01
EC,2545875,5516063,0,132598,224,LE1,SKU013,2023-04-01,2023-04-01
CV,2585520,5601960,0,134662,212,LE1,SKU013,2023-04-01,2023-04-01
FS,3564324,7722702,0,185642,286,LE1,SKU013,2023-04-01,2023-04-01
MT,3580410,7373517,0,177248,246,LE1,SKU014,2023-04-01,2023-04-01
GT,3419052,7041216,0,169260,230,LE1,SKU014,2023-04-01,2023-04-01
EC,3634546,7485005,0,179928,270,LE1,SKU014,2023-04-01,2023-04-01
CV,3405478,7013261,0,168588,236,LE1,SKU014,2023-04-01,2023-04-01
FS,3539929,7290150,0,175244,241,LE1,SKU014,2023-04-01,2023-04-01
MT,4707701,9237753,0,222061,278,LE1,SKU015,2023-04-01,2023-04-01
GT,4732913,9287226,0,223251,273,LE1,SKU015,2023-04-01,2023-04-01
EC,4049139,7945479,0,190997,259,LE1,SKU015,2023-04-01,2023-04-01
CV,5458514,10711046,0,257477,325,LE1,SKU015,2023-04-01,2023-04-01
FS,5011187,9833273,0,236377,293,LE1,SKU015,2023-04-01,2023-04-01
MT,4372191,10574600,0,254197,289,LE1,SKU016,2023-04-01,2023-04-01
GT,4659964,11270610,0,270928,302,LE1,SKU016,2023-04-01,2023-04-01
EC,4052772,9802054,0,235626,290,LE1,SKU016,2023-04-01,2023-04-01
CV,4738447,11460431,0,275491,317,LE1,SKU016,2023-04-01,2023-04-01
FS,3285159,7945501,0,190998,215,LE1,SKU016,2023-04-01,2023-04-01
MT,2917911,6669338,0,160321,167,LE1,SKU017,2023-04-01,2023-04-01
GT,2356819,5386876,0,129492,132,LE1,SKU017,2023-04-01,2023-04-01
EC,2114958,4834066,0,116204,131,LE1,SKU017,2023-04-01,2023-04-01
CV,2686338,6140042,0,147597,156,LE1,SKU017,2023-04-01,2023-04-01
FS,3041770,6952438,0,167126,173,LE1,SKU017,2023-04-01,2023-04-01
MT,2973182,6441895,0,154853,149,LE1,SKU018,2023-04-01,2023-04-01
GT,3595176,7789548,0,187249,177,LE1,SKU018,2023-04-01,2023-04-01
EC,2706964,5865088,0,140988,147,LE1,SKU018,2023-04-01,2023-04-01
CV,3088109,6690902,0,160839,157,LE1,SKU018,2023-04-01,2023-04-01
FS,2897779,6278522,0,150926,144,LE1,SKU018,2023-04-01,2023-04-01
MT,1310823,2699518,0,64892,160,LE1,SKU019,2023-04-01,2023-04-01
GT,1320550,2719548,0,65374,158,LE1,SKU019,2023-04-01,2023-04-01
EC,1282781,2641766,0,63504,170,LE1,SKU019,2023-04-01,2023-04-01
CV,1168247,2405894,0,57834,144,LE1,SKU019,2023-04-01,2023-04-01
FS,1219287,2511007,0,60361,147,LE1,SKU019,2023-04-01,2023-04-01
MT,1958800,3843684,0,92396,191,LE1,SKU020,2023-04-01,2023-04-01
GT,2155364,4229394,0,101668,206,LE1,SKU020,2023-04-01,2023-04-01
EC,1949776,3825975,0,91971,206,LE1,SKU020,2023-04-01,2023-04-01
CV,1819838,3571003,0,85841,179,LE1,SKU020,2023-04-01,2023-04-01
FS,1539464,3020836,0,72616,148,LE1,SKU020,2023-04-01,2023-04-01
MT,2207244,5338450,0,128328,228,LE1,SKU021,2023-04-01,2023-04-01
GT,2138175,5171400,0,124312,216,LE1,SKU021,2023-04-01,2023-04-01
EC,1687707,4081896,0,98122,189,LE1,SKU021,2023-04-01,2023-04-01
CV,1787940,4324320,0,103950,187,LE1,SKU021,2023-04-01,2023-04-01
FS,1701295,4114760,0,98912,174,LE1,SKU021,2023-04-01,2023-04-01
MT,2353044,5378178,0,129283,201,LE1,SKU022,2023-04-01,2023-04-01
GT,2212665,5057324,0,121570,186,LE1,SKU022,2023-04-01,2023-04-01
EC,1852920,4235082,0,101805,172,LE1,SKU022,2023-04-01,2023-04-01
CV,2647028,6050117,0,145436,229,LE1,SKU022,2023-04-01,2023-04-01
FS,2452768,5606110,0,134762,208,LE1,SKU022,2023-04-01,2023-04-01
MT,2669722,5784397,0,139048,193,LE1,SKU023,2023-04-01,2023-04-01
GT,2800512,6067776,0,145860,198,LE1,SKU023,2023-04-01,2023-04-01
EC,2018580,4373591,0,105134,158,LE1,SKU023,2023-04-01,2023-04-01
CV,2859494,6195571,0,148932,209,LE1,SKU023,2023-04-01,2023-04-01
FS,2756966,5973427,0,143592,197,LE1,SKU023,2023-04-01,2023-04-01
MT,3372884,6945944,0,166970,209,LE1,SKU024,2023-04-01,2023-04-01
GT,3024005,6227480,0,149699,183,LE1,SKU024,2023-04-01,2023-04-01
EC,3194124,6577815,0,158121,214,LE1,SKU024,2023-04-01,2023-04-01
CV,2812365,5791640,0,139222,176,LE1,SKU024,2023-04-01,2023-04-01
FS,3356301,6911793,0,166149,206,LE1,SKU024,2023-04-01,2023-04-01
MT,3691352,7243408,0,174120,198,LE1,SKU025,2023-04-01,2023-04-01
GT,4171723,8186022,0,196779,219,LE1,SKU025,2023-04-01,2023-04-01
EC,4393657,8621515,0,207248,255,LE1,SKU025,2023-04-01,2023-04-01
CV,3613633,7090902,0,170454,196,LE1,SKU025,2023-04-01,2023-04-01
FS,4368294,8571748,0,206052,232,LE1,SKU025,2023-04-01,2023-04-01
MT,3385809,8188934,0,196849,206,LE1,SKU026,2023-04-01,2023-04-01
GT,3759624,9093044,0,218583,224,LE1,SKU026,2023-04-01,2023-04-01
EC,3465488,8381646,0,201482,228,LE1,SKU026,2023-04-01,2023-04-01
CV,2590481,6265350,0,150609,159,LE1,SKU026,2023-04-01,2023-04-01
FS,3280180,7933458,0,190708,197,LE1,SKU026,2023-04-01,2023-04-01
MT,4097571,9365876,0,225141,217,LE1,SKU027,2023-04-01,2023-04-01
GT,4122164,9422088,0,226492,214,LE1,SKU027,2023-04-01,2023-04-01
EC,4135098,9451653,0,227203,237,LE1,SKU027,2023-04-01,2023-04-01
CV,4628251,10578859,0,254300,248,LE1,SKU027,2023-04-01,2023-04-01
FS,4201070,9602445,0,230828,220,LE1,SKU027,2023-04-01,2023-04-01
MT,1559477,3378866,0,81223,200,LE1,SKU028,2023-04-01,2023-04-01
GT,1988064,4307472,0,103545,250,LE1,SKU028,2023-04-01,2023-04-01
