channel_id,commission,cost_version,freight,listing_fee,month,payment_fee,rebate,sku_id,trade_spend,writeoff
GT,121205,v1.0.0,58178,0,2023-02-01,0,0,SKU035,96964,0
EC,407837,v1.0.0,57577,0,2023-02-01,119952,0,SKU035,95962,0
CV,220693,v1.0.0,75666,0,2023-02-01,63055,0,SKU035,126110,0
FS,110734,v1.0.0,66440,0,2023-02-01,0,0,SKU035,110734,0
MT,230193,v1.0.0,69058,0,2023-02-01,103587,0,SKU036,258967,0
GT,178279,v1.0.0,85574,0,2023-02-01,0,0,SKU036,142623,0
EC,541433,v1.0.0,76438,0,2023-02-01,159245,0,SKU036,127396,0
CV,222132,v1.0.0,76159,0,2023-02-01,63466,0,SKU036,126932,0
FS,145599,v1.0.0,87360,0,2023-02-01,0,0,SKU036,145599,0
MT,105890,v1.0.0,31767,0,2023-03-01,47651,0,SKU001,119127,0
GT,60986,v1.0.0,29273,0,2023-03-01,0,0,SKU001,48789,0
EC,201070,v1.0.0,28386,0,2023-03-01,59138,0,SKU001,47310,0
CV,93470,v1.0.0,32047,0,2023-03-01,26706,0,SKU001,53411,0
FS,60795,v1.0.0,36477,0,2023-03-01,0,0,SKU001,60795,0
MT,110876,v1.0.0,33263,0,2023-03-01,49894,0,SKU002,124735,0
GT,90663,v1.0.0,43518,0,2023-03-01,0,0,SKU002,72530,0
EC,241778,v1.0.0,34133,0,2023-03-01,71111,0,SKU002,56889,0
CV,108800,v1.0.0,37303,0,2023-03-01,31086,0,SKU002,62172,0
FS,59338,v1.0.0,35603,0,2023-03-01,0,0,SKU002,59338,0
MT,176675,v1.0.0,53002,0,2023-03-01,79504,0,SKU003,198759,0
GT,85312,v1.0.0,40950,0,2023-03-01,0,0,SKU003,68250,0
EC,303628,v1.0.0,42865,0,2023-03-01,89302,0,SKU003,71442,0
CV,124031,v1.0.0,42525,0,2023-03-01,35438,0,SKU003,70875,0
FS,73340,v1.0.0,44004,0,2023-03-01,0,0,SKU003,73340,0
MT,175281,v1.0.0,52584,0,2023-03-01,78876,0,SKU004,197191,0
GT,100730,v1.0.0,48350,0,2023-03-01,0,0,SKU004,80584,0
EC,350410,v1.0.0,49470,0,2023-03-01,103062,0,SKU004,82449,0
CV,164962,v1.0.0,56558,0,2023-03-01,47132,0,SKU004,94264,0
FS,98459,v1.0.0,59075,0,2023-03-01,0,0,SKU004,98459,0
MT,217587,v1.0.0,65276,0,2023-03-01,97914,0,SKU005,244786,0
GT,120900,v1.0.0,58032,0,2023-03-01,0,0,SKU005,96720,0
EC,388644,v1.0.0,54867,0,2023-03-01,114307,0,SKU005,91446,0
CV,187337,v1.0.0,64230,0,2023-03-01,53525,0,SKU005,107050,0
FS,104374,v1.0.0,62625,0,2023-03-01,0,0,SKU005,104374,0
MT,294274,v1.0.0,88282,0,2023-03-01,132423,0,SKU006,331058,0
GT,152295,v1.0.0,73102,0,2023-03-01,0,0,SKU006,121836,0
EC,441798,v1.0.0,62372,0,2023-03-01,129941,0,SKU006,103953,0
CV,261838,v1.0.0,89773,0,2023-03-01,74811,0,SKU006,149622,0
FS,108939,v1.0.0,65363,0,2023-03-01,0,0,SKU006,108939,0
MT,299450,v1.0.0,89835,0,2023-03-01,134752,0,SKU007,336881,0
GT,169211,v1.0.0,81221,0,2023-03-01,0,0,SKU007,135369,0
EC,643243,v1.0.0,90811,0,2023-03-01,189189,0,SKU007,151351,0
CV,221867,v1.0.0,76069,0,2023-03-01,63391,0,SKU007,126781,0
FS,136991,v1.0.0,82195,0,2023-03-01,0,0,SKU007,136991,0
MT,334441,v1.0.0,100332,0,2023-03-01,150498,0,SKU008,376246,0
GT,193720,v1.0.0,92986,0,2023-03-01,0,0,SKU008,154976,0
EC,723273,v1.0.0,102109,0,2023-03-01,212727,0,SKU008,170182,0
CV,216476,v1.0.0,74220,0,2023-03-01,61850,0,SKU008,123700,0
FS,151746,v1.0.0,91048,0,2023-03-01,0,0,SKU008,151746,0
MT,383070,v1.0.0,114921,0,2023-03-01,172381,0,SKU009,430953,0
GT,224250,v1.0.0,107640,0,2023-03-01,0,0,SKU009,179400,0
EC,631097,v1.0.0,89096,0,2023-03-01,185617,0,SKU009,148494,0
CV,375798,v1.0.0,128845,0,2023-03-01,107371,0,SKU009,214742,0
FS,221950,v1.0.0,133170,0,2023-03-01,0,0,SKU009,221950,0
MT,160898,v1.0.0,48270,0,2023-03-01,72404,0,SKU010,181011,0
GT,78098,v1.0.0,37487,0,2023-03-01,0,0,SKU010,62478,0
EC,349510,v1.0.0,49343,0,2023-03-01,102797,0,SKU010,82238,0
CV,146456,v1.0.0,50214,0,2023-03-01,41845,0,SKU010,83689,0
FS,77818,v1.0.0,46691,0,2023-03-01,0,0,SKU010,77818,0
MT,177401,v1.0.0,53220,0,2023-03-01,79830,0,SKU011,199576,0
GT,127347,v1.0.0,61127,0,2023-03-01,0,0,SKU011,101878,0
EC,420694,v1.0.0,59392,0,2023-03-01,123734,0,SKU011,98987,0
CV,164978,v1.0.0,56564,0,2023-03-01,47137,0,SKU011,94273,0
FS,90044,v1.0.0,54026,0,2023-03-01,0,0,SKU011,90044,0
MT,161395,v1.0.0,48418,0,2023-03-01,72628,0,SKU012,181569,0
GT,145641,v1.0.0,69908,0,2023-03-01,0,0,SKU012,116512,0
EC,378598,v1.0.0,53449,0,2023-03-01,111352,0,SKU012,89082,0
CV,187701,v1.0.0,64354,0,2023-03-01,53629,0,SKU012,107258,0
FS,78648,v1.0.0,47188,0,2023-03-01,0,0,SKU012,78648,0
MT,258022,v1.0.0,77407,0,2023-03-01,116110,0,SKU013,290275,0
GT,160473,v1.0.0,77027,0,2023-03-01,0,0,SKU013,128378,0
EC,450832,v1.0.0,63647,0,2023-03-01,132598,0,SKU013,106078,0
CV,206438,v1.0.0,70779,0,2023-03-01,58982,0,SKU013,117964,0
FS,141913,v1.0.0,85148,0,2023-03-01,0,0,SKU013,141913,0
MT,287264,v1.0.0,86179,0,2023-03-01,129269,0,SKU014,323172,0
GT,229320,v1.0.0,110074,0,2023-03-01,0,0,SKU014,183456,0
EC,664534,v1.0.0,93817,0,2023-03-01,195451,0,SKU014,156361,0
CV,294235,v1.0.0,100881,0,2023-03-01,84067,0,SKU014,168134,0
FS,143901,v1.0.0,86340,0,2023-03-01,0,0,SKU014,143901,0
MT,466498,v1.0.0,139950,0,2023-03-01,209924,0,SKU015,524811,0
GT,188638,v1.0.0,90546,0,2023-03-01,0,0,SKU015,150910,0
EC,590839,v1.0.0,83413,0,2023-03-01,173776,0,SKU015,139021,0
CV,271232,v1.0.0,92994,0,2023-03-01,77495,0,SKU015,154989,0
FS,195268,v1.0.0,117161,0,2023-03-01,0,0,SKU015,195268,0
MT,412675,v1.0.0,123802,0,2023-03-01,185704,0,SKU016,464259,0
GT,292792,v1.0.0,140540,0,2023-03-01,0,0,SKU016,234234,0
EC,678329,v1.0.0,95764,0,2023-03-01,199508,0,SKU016,159607,0
CV,322481,v1.0.0,110565,0,2023-03-01,92138,0,SKU016,184275,0
FS,196455,v1.0.0,117873,0,2023-03-01,0,0,SKU016,196455,0
MT,225666,v1.0.0,67700,0,2023-03-01,101550,0,SKU017,253875,0
GT,132600,v1.0.0,63648,0,2023-03-01,0,0,SKU017,106080,0
EC,458816,v1.0.0,64774,0,2023-03-01,134946,0,SKU017,107957,0
CV,189768,v1.0.0,65063,0,2023-03-01,54219,0,SKU017,108439,0
FS,109914,v1.0.0,65948,0,2023-03-01,0,0,SKU017,109914,0
MT,253037,v1.0.0,75911,0,2023-03-01,113867,0,SKU018,284666,0
GT,162581,v1.0.0,78039,0,2023-03-01,0,0,SKU018,130065,0
EC,534536,v1.0.0,75464,0,2023-03-01,157216,0,SKU018,125773,0
CV,234303,v1.0.0,80333,0,2023-03-01,66944,0,SKU018,133888,0
FS,140272,v1.0.0,84163,0,2023-03-01,0,0,SKU018,140272,0
MT,94889,v1.0.0,28467,0,2023-03-01,42700,0,SKU019,106750,0
GT,68884,v1.0.0,33064,0,2023-03-01,0,0,SKU019,55107,0
EC,230758,v1.0.0,32578,0,2023-03-01,67870,0,SKU019,54296,0
CV,94065,v1.0.0,32251,0,2023-03-01,26876,0,SKU019,53752,0
FS,57321,v1.0.0,34393,0,2023-03-01,0,0,SKU019,57321,0
MT,137978,v1.0.0,41394,0,2023-03-01,62090,0,SKU020,155226,0
GT,88042,v1.0.0,42260,0,2023-03-01,0,0,SKU020,70434,0
EC,240166,v1.0.0,33906,0,2023-03-01,70637,0,SKU020,56510,0
CV,118045,v1.0.0,40472,0,2023-03-01,33727,0,SKU020,67454,0
FS,78011,v1.0.0,46806,0,2023-03-01,0,0,SKU020,78011,0
MT,162350,v1.0.0,48705,0,2023-03-01,73058,0,SKU021,182644,0
GT,74953,v1.0.0,35978,0,2023-03-01,0,0,SKU021,59962,0
EC,316748,v1.0.0,44717,0,2023-03-01,93161,0,SKU021,74529,0
CV,142222,v1.0.0,48762,0,2023-03-01,40635,0,SKU021,81270,0
FS,68998,v1.0.0,41398,0,2023-03-01,0,0,SKU021,68998,0
MT,187256,v1.0.0,56177,0,2023-03-01,84265,0,SKU022,210663,0
GT,106287,v1.0.0,51018,0,2023-03-01,0,0,SKU022,85030,0
EC,405963,v1.0.0,57312,0,2023-03-01,119401,0,SKU022,95521,0
CV,131027,v1.0.0,44923,0,2023-03-01,37436,0,SKU022,74872,0
FS,87458,v1.0.0,52475,0,2023-03-01,0,0,SKU022,87458,0
MT,166246,v1.0.0,49874,0,2023-03-01,74811,0,SKU023,187027,0
GT,139620,v1.0.0,67018,0,2023-03-01,0,0,SKU023,111696,0
EC,525390,v1.0.0,74173,0,2023-03-01,154526,0,SKU023,123621,0
CV,195804,v1.0.0,67133,0,2023-03-01,55944,0,SKU023,111888,0
FS,117962,v1.0.0,70777,0,2023-03-01,0,0,SKU023,117962,0
MT,246810,v1.0.0,74043,0,2023-03-01,111065,0,SKU024,277661,0
GT,132393,v1.0.0,63549,0,2023-03-01,0,0,SKU024,105914,0
EC,484381,v1.0.0,68383,0,2023-03-01,142465,0,SKU024,113972,0
CV,196085,v1.0.0,67229,0,2023-03-01,56024,0,SKU024,112049,0
FS,156214,v1.0.0,93729,0,2023-03-01,0,0,SKU024,156214,0
MT,242837,v1.0.0,72851,0,2023-03-01,109277,0,SKU025,273192,0
GT,178718,v1.0.0,85784,0,2023-03-01,0,0,SKU025,142974,0
EC,625700,v1.0.0,88334,0,2023-03-01,184029,0,SKU025,147223,0
CV,207678,v1.0.0,71204,0,2023-03-01,59337,0,SKU025,118673,0
FS,149787,v1.0.0,89872,0,2023-03-01,0,0,SKU025,149787,0
MT,349052,v1.0.0,104716,0,2023-03-01,157074,0,SKU026,392684,0
GT,250697,v1.0.0,120334,0,2023-03-01,0,0,SKU026,200558,0
EC,640431,v1.0.0,90414,0,2023-03-01,188362,0,SKU026,150690,0
CV,237561,v1.0.0,81450,0,2023-03-01,67875,0,SKU026,135749,0
FS,164870,v1.0.0,98922,0,2023-03-01,0,0,SKU026,164870,0
MT,470930,v1.0.0,141279,0,2023-03-01,211918,0,SKU027,529796,0
GT,199582,v1.0.0,95800,0,2023-03-01,0,0,SKU027,159666,0
EC,769042,v1.0.0,108571,0,2023-03-01,226189,0,SKU027,180951,0
CV,317983,v1.0.0,109023,0,2023-03-01,90852,0,SKU027,181705,0
FS,256574,v1.0.0,153945,0,2023-03-01,0,0,SKU027,256574,0
MT,129956,v1.0.0,38987,0,2023-03-01,58480,0,SKU028,146201,0
GT,84679,v1.0.0,40646,0,2023-03-01,0,0,SKU028,67743,0
EC,298231,v1.0.0,42103,0,2023-03-01,87715,0,SKU028,70172,0
CV,138121,v1.0.0,47356,0,2023-03-01,39463,0,SKU028,78926,0
FS,73649,v1.0.0,44189,0,2023-03-01,0,0,SKU028,73649,0
MT,197112,v1.0.0,59134,0,2023-03-01,88700,0,SKU029,221751,0
GT,103240,v1.0.0,49555,0,2023-03-01,0,0,SKU029,82592,0
EC,440036,v1.0.0,62123,0,2023-03-01,129422,0,SKU029,103538,0
CV,127289,v1.0.0,43642,0,2023-03-01,36368,0,SKU029,72737,0
FS,100003,v1.0.0,60002,0,2023-03-01,0,0,SKU029,100003,0
MT,198640,v1.0.0,59592,0,2023-03-01,89388,0,SKU030,223470,0
GT,139547,v1.0.0,66982,0,2023-03-01,0,0,SKU030,111638,0
EC,414209,v1.0.0,58477,0,2023-03-01,121826,0,SKU030,97461,0
CV,185220,v1.0.0,63504,0,2023-03-01,52920,0,SKU030,105840,0
FS,121108,v1.0.0,72664,0,2023-03-01,0,0,SKU030,121108,0
MT,286328,v1.0.0,85898,0,2023-03-01,128848,0,SKU031,322119,0
GT,187566,v1.0.0,90032,0,2023-03-01,0,0,SKU031,150052,0
EC,489292,v1.0.0,69076,0,2023-03-01,143909,0,SKU031,115127,0
CV,262996,v1.0.0,90170,0,2023-03-01,75142,0,SKU031,150283,0
FS,120461,v1.0.0,72277,0,2023-03-01,0,0,SKU031,120461,0
MT,323936,v1.0.0,97181,0,2023-03-01,145771,0,SKU032,364428,0
GT,198900,v1.0.0,95472,0,2023-03-01,0,0,SKU032,159120,0
EC,561375,v1.0.0,79253,0,2023-03-01,165110,0,SKU032,132088,0
CV,254016,v1.0.0,87091,0,2023-03-01,72576,0,SKU032,145152,0
FS,156253,v1.0.0,93752,0,2023-03-01,0,0,SKU032,156253,0
MT,339025,v1.0.0,101708,0,2023-03-01,152561,0,SKU033,381403,0
GT,237096,v1.0.0,113806,0,2023-03-01,0,0,SKU033,189676,0
EC,761170,v1.0.0,107459,0,2023-03-01,223874,0,SKU033,179099,0
CV,293541,v1.0.0,100642,0,2023-03-01,83869,0,SKU033,167738,0
FS,198008,v1.0.0,118805,0,2023-03-01,0,0,SKU033,198008,0
MT,189205,v1.0.0,56761,0,2023-03-01,85142,0,SKU034,212855,0
GT,126433,v1.0.0,60688,0,2023-03-01,0,0,SKU034,101146,0
EC,342088,v1.0.0,48295,0,2023-03-01,100614,0,SKU034,80491,0
CV,167690,v1.0.0,57494,0,2023-03-01,47912,0,SKU034,95823,0
FS,107636,v1.0.0,64582,0,2023-03-01,0,0,SKU034,107636,0
MT,217549,v1.0.0,65265,0,2023-03-01,97897,0,SKU035,244743,0
GT,140888,v1.0.0,67626,0,2023-03-01,0,0,SKU035,112710,0
EC,512982,v1.0.0,72421,0,2023-03-01,150877,0,SKU035,120702,0
CV,181334,v1.0.0,62172,0,2023-03-01,51810,0,SKU035,103619,0
FS,127139,v1.0.0,76283,0,2023-03-01,0,0,SKU035,127139,0
MT,240736,v1.0.0,72221,0,2023-03-01,108331,0,SKU036,270828,0
GT,177158,v1.0.0,85036,0,2023-03-01,0,0,SKU036,141726,0
EC,517293,v1.0.0,73030,0,2023-03-01,152145,0,SKU036,121716,0
CV,225175,v1.0.0,77203,0,2023-03-01,64336,0,SKU036,128671,0
FS,152702,v1.0.0,91621,0,2023-03-01,0,0,SKU036,152702,0
MT,117580,v1.0.0,35274,0,2023-04-01,52911,0,SKU001,132277,0
GT,77220,v1.0.0,37066,0,2023-04-01,0,0,SKU001,61776,0
EC,201070,v1.0.0,28386,0,2023-04-01,59138,0,SKU001,47310,0
CV,77991,v1.0.0,26740,0,2023-04-01,22283,0,SKU001,44566,0
FS,54889,v1.0.0,32934,0,2023-04-01,0,0,SKU001,54889,0
MT,160975,v1.0.0,48292,0,2023-04-01,72439,0,SKU002,181097,0
GT,70748,v1.0.0,33959,0,2023-04-01,0,0,SKU002,56599,0
EC,256285,v1.0.0,36181,0,2023-04-01,75378,0,SKU002,60302,0
CV,94578,v1.0.0,32427,0,2023-04-01,27022,0,SKU002,54045,0
FS,65147,v1.0.0,39088,0,2023-04-01,0,0,SKU002,65147,0
MT,139430,v1.0.0,41829,0,2023-04-01,62743,0,SKU003,156859,0
GT,109078,v1.0.0,52358,0,2023-04-01,0,0,SKU003,87262,0
EC,268018,v1.0.0,37838,0,2023-04-01,78829,0,SKU003,63063,0
CV,135608,v1.0.0,46494,0,2023-04-01,38745,0,SKU003,77490,0
FS,81542,v1.0.0,48926,0,2023-04-01,0,0,SKU003,81542,0
MT,199232,v1.0.0,59770,0,2023-04-01,89654,0,SKU004,224136,0
GT,109761,v1.0.0,52685,0,2023-04-01,0,0,SKU004,87808,0
EC,346136,v1.0.0,48866,0,2023-04-01,101805,0,SKU004,81444,0
CV,124428,v1.0.0,42661,0,2023-04-01,35551,0,SKU004,71102,0
FS,67656,v1.0.0,40594,0,2023-04-01,0,0,SKU004,67656,0
MT,150355,v1.0.0,45107,0,2023-04-01,67660,0,SKU005,169150,0
GT,138840,v1.0.0,66643,0,2023-04-01,0,0,SKU005,111072,0
EC,321471,v1.0.0,45384,0,2023-04-01,94550,0,SKU005,75640,0
CV,212738,v1.0.0,72939,0,2023-04-01,60782,0,SKU005,121565,0
FS,123520,v1.0.0,74112,0,2023-04-01,0,0,SKU005,123520,0
MT,240030,v1.0.0,72009,0,2023-04-01,108013,0,SKU006,270033,0
GT,133258,v1.0.0,63964,0,2023-04-01,0,0,SKU006,106606,0
EC,468413,v1.0.0,66129,0,2023-04-01,137768,0,SKU006,110215,0
CV,191389,v1.0.0,65619,0,2023-04-01,54682,0,SKU006,109365,0
FS,127438,v1.0.0,76463,0,2023-04-01,0,0,SKU006,127438,0
MT,327756,v1.0.0,98327,0,2023-04-01,147490,0,SKU007,368726,0
GT,181569,v1.0.0,87153,0,2023-04-01,0,0,SKU007,145256,0
EC,567223,v1.0.0,80079,0,2023-04-01,166830,0,SKU007,133464,0
CV,274754,v1.0.0,94201,0,2023-04-01,78501,0,SKU007,157002,0
FS,139250,v1.0.0,83550,0,2023-04-01,0,0,SKU007,139250,0
MT,349052,v1.0.0,104716,0,2023-04-01,157074,0,SKU008,392684,0
GT,261056,v1.0.0,125307,0,2023-04-01,0,0,SKU008,208845,0
EC,554403,v1.0.0,78269,0,2023-04-01,163060,0,SKU008,130448,0
CV,331742,v1.0.0,113740,0,2023-04-01,94784,0,SKU008,189567,0
FS,142724,v1.0.0,85634,0,2023-04-01,0,0,SKU008,142724,0
MT,484987,v1.0.0,145496,0,2023-04-01,218244,0,SKU009,545611,0
GT,247796,v1.0.0,118942,0,2023-04-01,0,0,SKU009,198237,0
EC,686275,v1.0.0,96886,0,2023-04-01,201846,0,SKU009,161477,0
CV,340805,v1.0.0,116847,0,2023-04-01,97373,0,SKU009,194746,0
FS,166019,v1.0.0,99611,0,2023-04-01,0,0,SKU009,166019,0
MT,124456,v1.0.0,37337,0,2023-04-01,56005,0,SKU010,140013,0
GT,102229,v1.0.0,49070,0,2023-04-01,0,0,SKU010,81783,0
EC,286086,v1.0.0,40389,0,2023-04-01,84143,0,SKU010,67314,0
CV,166698,v1.0.0,57154,0,2023-04-01,47628,0,SKU010,95256,0
FS,76081,v1.0.0,45648,0,2023-04-01,0,0,SKU010,76081,0
MT,173294,v1.0.0,51988,0,2023-04-01,77982,0,SKU011,194956,0
GT,99048,v1.0.0,47543,0,2023-04-01,0,0,SKU011,79238,0
EC,348161,v1.0.0,49152,0,2023-04-01,102400,0,SKU011,81920,0
CV,160000,v1.0.0,54857,0,2023-04-01,45714,0,SKU011,91429,0
FS,80915,v1.0.0,48549,0,2023-04-01,0,0,SKU011,80915,0
MT,233975,v1.0.0,70192,0,2023-04-01,105289,0,SKU012,263222,0
GT,141984,v1.0.0,68152,0,2023-04-01,0,0,SKU012,113588,0
EC,451694,v1.0.0,63769,0,2023-04-01,132851,0,SKU012,106281,0
CV,173644,v1.0.0,59535,0,2023-04-01,49612,0,SKU012,99225,0
FS,112422,v1.0.0,67454,0,2023-04-01,0,0,SKU012,112422,0
MT,274352,v1.0.0,82306,0,2023-04-01,123459,0,SKU013,308646,0
GT,140327,v1.0.0,67357,0,2023-04-01,0,0,SKU013,112262,0
EC,450832,v1.0.0,63647,0,2023-04-01,132598,0,SKU013,106078,0
CV,188528,v1.0.0,64638,0,2023-04-01,53865,0,SKU013,107730,0
FS,148514,v1.0.0,89108,0,2023-04-01,0,0,SKU013,148514,0
MT,283597,v1.0.0,85079,0,2023-04-01,127619,0,SKU014,319046,0
GT,169260,v1.0.0,81245,0,2023-04-01,0,0,SKU014,135408,0
EC,611755,v1.0.0,86365,0,2023-04-01,179928,0,SKU014,143942,0
CV,236023,v1.0.0,80922,0,2023-04-01,67435,0,SKU014,134870,0
FS,140195,v1.0.0,84117,0,2023-04-01,0,0,SKU014,140195,0
MT,355298,v1.0.0,106589,0,2023-04-01,159884,0,SKU015,399710,0
GT,223251,v1.0.0,107160,0,2023-04-01,0,0,SKU015,178600,0
EC,649390,v1.0.0,91679,0,2023-04-01,190997,0,SKU015,152798,0
CV,360468,v1.0.0,123589,0,2023-04-01,102991,0,SKU015,205982,0
FS,189101,v1.0.0,113461,0,2023-04-01,0,0,SKU015,189101,0
MT,406715,v1.0.0,122015,0,2023-04-01,183022,0,SKU016,457555,0
GT,270928,v1.0.0,130046,0,2023-04-01,0,0,SKU016,216742,0
EC,801129,v1.0.0,113101,0,2023-04-01,235626,0,SKU016,188501,0
CV,385688,v1.0.0,132236,0,2023-04-01,110196,0,SKU016,220393,0
FS,152798,v1.0.0,91679,0,2023-04-01,0,0,SKU016,152798,0
MT,256513,v1.0.0,76954,0,2023-04-01,115431,0,SKU017,288577,0
GT,129492,v1.0.0,62156,0,2023-04-01,0,0,SKU017,103594,0
EC,395092,v1.0.0,55778,0,2023-04-01,116204,0,SKU017,92963,0
CV,206636,v1.0.0,70847,0,2023-04-01,59039,0,SKU017,118078,0
FS,133701,v1.0.0,80220,0,2023-04-01,0,0,SKU017,133701,0
MT,247765,v1.0.0,74330,0,2023-04-01,111494,0,SKU018,278736,0
GT,187249,v1.0.0,89879,0,2023-04-01,0,0,SKU018,149799,0
EC,479358,v1.0.0,67674,0,2023-04-01,140988,0,SKU018,112790,0
CV,225175,v1.0.0,77203,0,2023-04-01,64336,0,SKU018,128671,0
FS,120741,v1.0.0,72444,0,2023-04-01,0,0,SKU018,120741,0
MT,103828,v1.0.0,31148,0,2023-04-01,46722,0,SKU019,116806,0
GT,65374,v1.0.0,31379,0,2023-04-01,0,0,SKU019,52299,0
EC,215914,v1.0.0,30482,0,2023-04-01,63504,0,SKU019,50803,0
CV,80968,v1.0.0,27760,0,2023-04-01,23134,0,SKU019,46267,0
FS,48289,v1.0.0,28973,0,2023-04-01,0,0,SKU019,48289,0
MT,147834,v1.0.0,44350,0,2023-04-01,66525,0,SKU020,166313,0
GT,101668,v1.0.0,48801,0,2023-04-01,0,0,SKU020,81334,0
EC,312700,v1.0.0,44146,0,2023-04-01,91971,0,SKU020,73576,0
CV,120178,v1.0.0,41204,0,2023-04-01,34337,0,SKU020,68673,0
FS,58093,v1.0.0,34856,0,2023-04-01,0,0,SKU020,58093,0
MT,205325,v1.0.0,61598,0,2023-04-01,92396,0,SKU021,230991,0
GT,124312,v1.0.0,59670,0,2023-04-01,0,0,SKU021,99450,0
EC,333616,v1.0.0,47099,0,2023-04-01,98122,0,SKU021,78498,0
CV,145530,v1.0.0,49896,0,2023-04-01,41580,0,SKU021,83160,0
FS,79130,v1.0.0,47478,0,2023-04-01,0,0,SKU021,79130,0
MT,206853,v1.0.0,62056,0,2023-04-01,93084,0,SKU022,232710,0
GT,121570,v1.0.0,58354,0,2023-04-01,0,0,SKU022,97256,0
EC,346136,v1.0.0,48866,0,2023-04-01,101805,0,SKU022,81444,0
CV,203610,v1.0.0,69809,0,2023-04-01,58174,0,SKU022,116348,0
FS,107810,v1.0.0,64686,0,2023-04-01,0,0,SKU022,107810,0
MT,222477,v1.0.0,66743,0,2023-04-01,100115,0,SKU023,250286,0
GT,145860,v1.0.0,70013,0,2023-04-01,0,0,SKU023,116688,0
EC,357457,v1.0.0,50465,0,2023-04-01,105134,0,SKU023,84108,0
CV,208505,v1.0.0,71487,0,2023-04-01,59573,0,SKU023,119146,0
FS,114874,v1.0.0,68924,0,2023-04-01,0,0,SKU023,114874,0
MT,267152,v1.0.0,80146,0,2023-04-01,120218,0,SKU024,300546,0
GT,149699,v1.0.0,71856,0,2023-04-01,0,0,SKU024,119759,0
EC,537610,v1.0.0,75898,0,2023-04-01,158121,0,SKU024,126496,0
CV,194911,v1.0.0,66827,0,2023-04-01,55689,0,SKU024,111378,0
FS,132919,v1.0.0,79751,0,2023-04-01,0,0,SKU024,132919,0
MT,278593,v1.0.0,83578,0,2023-04-01,125367,0,SKU025,313417,0
GT,196779,v1.0.0,94454,0,2023-04-01,0,0,SKU025,157424,0
EC,704643,v1.0.0,99479,0,2023-04-01,207248,0,SKU025,165798,0
CV,238636,v1.0.0,81818,0,2023-04-01,68182,0,SKU025,136364,0
FS,164841,v1.0.0,98905,0,2023-04-01,0,0,SKU025,164841,0
MT,314959,v1.0.0,94488,0,2023-04-01,141732,0,SKU026,354329,0
GT,218583,v1.0.0,104920,0,2023-04-01,0,0,SKU026,174866,0
EC,685038,v1.0.0,96711,0,2023-04-01,201482,0,SKU026,161186,0
CV,210853,v1.0.0,72292,0,2023-04-01,60244,0,SKU026,120488,0
FS,152566,v1.0.0,91540,0,2023-04-01,0,0,SKU026,152566,0
MT,360226,v1.0.0,108068,0,2023-04-01,162102,0,SKU027,405254,0
GT,226492,v1.0.0,108716,0,2023-04-01,0,0,SKU027,181194,0
EC,772491,v1.0.0,109058,0,2023-04-01,227203,0,SKU027,181763,0
CV,356019,v1.0.0,122064,0,2023-04-01,101720,0,SKU027,203440,0
FS,184662,v1.0.0,110797,0,2023-04-01,0,0,SKU027,184662,0
MT,129956,v1.0.0,38987,0,2023-04-01,58480,0,SKU028,146201,0
GT,103545,v1.0.0,49702,0,2023-04-01,0,0,SKU028,82836,0
EC,322521,v1.0.0,45532,0,2023-04-01,94859,0,SKU028,75887,0
CV,114903,v1.0.0,39395,0,2023-04-01,32829,0,SKU028,65659,0
FS,77123,v1.0.0,46274,0,2023-04-01,0,0,SKU028,77123,0
MT,229964,v1.0.0,68989,0,2023-04-01,103484,0,SKU029,258710,0
GT,115818,v1.0.0,55593,0,2023-04-01,0,0,SKU029,92654,0
EC,372339,v1.0.0,52565,0,2023-04-01,109511,0,SKU029,87609,0
CV,216178,v1.0.0,74118,0,2023-04-01,61765,0,SKU029,123530,0
FS,87969,v1.0.0,52782,0,2023-04-01,0,0,SKU029,87969,0
MT,218695,v1.0.0,65608,0,2023-04-01,98413,0,SKU030,246032,0
GT,149906,v1.0.0,71955,0,2023-04-01,0,0,SKU030,119925,0
EC,449820,v1.0.0,63504,0,2023-04-01,132300,0,SKU030,105840,0
CV,203411,v1.0.0,69741,0,2023-04-01,58118,0,SKU030,116235,0
FS,119660,v1.0.0,71796,0,2023-04-01,0,0,SKU030,119660,0
MT,276530,v1.0.0,82959,0,2023-04-01,124438,0,SKU031,311096,0
GT,162557,v1.0.0,78027,0,2023-04-01,0,0,SKU031,130046,0
EC,579031,v1.0.0,81746,0,2023-04-01,170303,0,SKU031,136243,0
CV,215864,v1.0.0,74011,0,2023-04-01,61675,0,SKU031,123351,0
FS,110560,v1.0.0,66336,0,2023-04-01,0,0,SKU031,110560,0
MT,356941,v1.0.0,107082,0,2023-04-01,160623,0,SKU032,401558,0
GT,180960,v1.0.0,86861,0,2023-04-01,0,0,SKU032,144768,0
EC,657337,v1.0.0,92801,0,2023-04-01,193334,0,SKU032,154668,0
CV,262483,v1.0.0,89994,0,2023-04-01,74995,0,SKU032,149990,0
FS,138342,v1.0.0,83005,0,2023-04-01,0,0,SKU032,138342,0
MT,363435,v1.0.0,109030,0,2023-04-01,163546,0,SKU033,408864,0
GT,231904,v1.0.0,111314,0,2023-04-01,0,0,SKU033,185523,0
EC,697296,v1.0.0,98442,0,2023-04-01,205087,0,SKU033,164070,0
