MonthStart,SKUKey,ChannelKey,ScenarioKey,ForecastVersionKey,BudgetUnits,BudgetRevenueVND,BudgetCOGSVND,BudgetTradeSpendVND,BudgetOPEXVND,EvidenceClass
2023-04-01,SKU007,CH05,BUDGET,FY_BASE,2100,46078200.0,39147970.03,1262203.2,0,SIMULATED
2023-04-01,SKU008,CH05,BUDGET,FY_BASE,2100,50085000.0,40231115.44,1371960.0,0,SIMULATED
2023-04-01,SKU009,CH05,BUDGET,FY_BASE,2100,42071400.0,37693460.47,1152446.4,0,SIMULATED
2023-04-01,SKU010,CH05,BUDGET,FY_BASE,2100,48081600.0,37136414.26,1317081.6,0,SIMULATED
2023-04-01,SKU011,CH05,BUDGET,FY_BASE,1050,35059500.0,16247181.24,960372.0,0,SIMULATED
2023-04-01,SKU012,CH05,BUDGET,FY_BASE,1050,29049300.0,17500535.21,795736.8,0,SIMULATED
2023-05-01,SKU001,CH01,BUDGET,FY_BASE,7350,217368900.0,125916939.18,5632470.78,0,SIMULATED
2023-05-01,SKU002,CH01,BUDGET,FY_BASE,5250,180306000.0,94002507.6,4672095.58,0,SIMULATED
2023-05-01,SKU003,CH01,BUDGET,FY_BASE,4200,128217600.0,70559906.94,3322379.08,0,SIMULATED
2023-05-01,SKU004,CH01,BUDGET,FY_BASE,6300,168285600.0,107232490.14,4360622.54,0,SIMULATED
2023-05-01,SKU005,CH01,BUDGET,FY_BASE,5250,135229500.0,90085736.44,3504071.69,0,SIMULATED
2023-05-01,SKU006,CH01,BUDGET,FY_BASE,4200,120204000.0,73113061.47,3114730.38,0,SIMULATED
2023-05-01,SKU007,CH01,BUDGET,FY_BASE,7350,161273700.0,128455587.15,4178929.93,0,SIMULATED
2023-05-01,SKU008,CH01,BUDGET,FY_BASE,6300,150255000.0,113151166.55,3893412.98,0,SIMULATED
2023-05-01,SKU009,CH01,BUDGET,FY_BASE,7350,147249900.0,123682928.97,3815544.73,0,SIMULATED
2023-05-01,SKU010,CH01,BUDGET,FY_BASE,5250,120204000.0,87039358.89,3114730.38,0,SIMULATED
2023-05-01,SKU011,CH01,BUDGET,FY_BASE,3150,105178500.0,45695663.41,2725389.08,0,SIMULATED
2023-05-01,SKU012,CH01,BUDGET,FY_BASE,4200,116197200.0,65627676.62,3010906.04,0,SIMULATED
2023-05-01,SKU001,CH02,BUDGET,FY_BASE,5250,155263500.0,92168298.75,6090834.32,0,SIMULATED
2023-05-01,SKU002,CH02,BUDGET,FY_BASE,4200,144244800.0,77064590.44,5658581.57,0,SIMULATED
2023-05-01,SKU003,CH02,BUDGET,FY_BASE,3150,96163200.0,54230637.72,3772387.71,0,SIMULATED
2023-05-01,SKU004,CH02,BUDGET,FY_BASE,5250,140238000.0,91573664.56,5501398.74,0,SIMULATED
2023-05-01,SKU005,CH02,BUDGET,FY_BASE,4200,108183600.0,73853565.84,4243936.17,0,SIMULATED
2023-05-01,SKU006,CH02,BUDGET,FY_BASE,3150,90153000.0,56192930.52,3536613.48,0,SIMULATED
2023-05-01,SKU007,CH02,BUDGET,FY_BASE,5250,115195500.0,94026530.58,4519006.11,0,SIMULATED
2023-05-01,SKU008,CH02,BUDGET,FY_BASE,4200,100170000.0,77302444.12,3929570.53,0,SIMULATED
2023-05-01,SKU009,CH02,BUDGET,FY_BASE,5250,105178500.0,90533054.73,4126049.06,0,SIMULATED
2023-05-01,SKU010,CH02,BUDGET,FY_BASE,4200,96163200.0,71356102.26,3772387.71,0,SIMULATED
2023-05-01,SKU011,CH02,BUDGET,FY_BASE,2100,70119000.0,31218294.73,2750699.37,0,SIMULATED
2023-05-01,SKU012,CH02,BUDGET,FY_BASE,3150,87147900.0,50439844.78,3418726.36,0,SIMULATED
2023-05-01,SKU001,CH03,BUDGET,FY_BASE,4200,120955800.0,74264046.2,3136036.32,0,SIMULATED
2023-05-01,SKU002,CH03,BUDGET,FY_BASE,3150,105348600.0,58213429.76,2731386.47,0,SIMULATED
2023-05-01,SKU003,CH03,BUDGET,FY_BASE,2100,62428800.0,36413338.78,1618599.39,0,SIMULATED
2023-05-01,SKU004,CH03,BUDGET,FY_BASE,3150,81937800.0,55338692.49,2124411.7,0,SIMULATED
2023-05-01,SKU005,CH03,BUDGET,FY_BASE,3150,79011450.0,55787870.19,2048539.86,0,SIMULATED
2023-05-01,SKU006,CH03,BUDGET,FY_BASE,2100,58527000.0,37730926.7,1517436.93,0,SIMULATED
2023-05-01,SKU007,CH03,BUDGET,FY_BASE,4200,89741400.0,75761305.2,2326736.62,0,SIMULATED
2023-05-01,SKU008,CH03,BUDGET,FY_BASE,3150,73158750.0,58393100.84,1896796.16,0,SIMULATED
2023-05-01,SKU009,CH03,BUDGET,FY_BASE,4200,81937800.0,72946458.28,2124411.7,0,SIMULATED
2023-05-01,SKU010,CH03,BUDGET,FY_BASE,3150,70232400.0,53901323.86,1820924.31,0,SIMULATED
2023-05-01,SKU011,CH03,BUDGET,FY_BASE,2100,68281500.0,31442438.92,1770343.08,0,SIMULATED
2023-05-01,SKU012,CH03,BUDGET,FY_BASE,2100,56576100.0,33867998.5,1466855.7,0,SIMULATED
2023-05-01,SKU001,CH04,BUDGET,FY_BASE,2100,61324200.0,37037499.41,1667106.0,0,SIMULATED
2023-05-01,SKU002,CH04,BUDGET,FY_BASE,1050,35607600.0,19355080.33,967997.04,0,SIMULATED
2023-05-01,SKU003,CH04,BUDGET,FY_BASE,1050,31651200.0,18160322.29,860441.81,0,SIMULATED
2023-05-01,SKU004,CH04,BUDGET,FY_BASE,2100,55389600.0,36798547.8,1505773.16,0,SIMULATED
2023-05-01,SKU005,CH04,BUDGET,FY_BASE,2100,53411400.0,37097237.31,1451995.55,0,SIMULATED
2023-05-01,SKU006,CH04,BUDGET,FY_BASE,1050,29673000.0,18817439.21,806664.19,0,SIMULATED
2023-05-01,SKU007,CH04,BUDGET,FY_BASE,2100,45498600.0,37784223.18,1236885.1,0,SIMULATED
2023-05-01,SKU008,CH04,BUDGET,FY_BASE,2100,49455000.0,38829636.48,1344440.32,0,SIMULATED
2023-05-01,SKU009,CH04,BUDGET,FY_BASE,2100,41542200.0,36380382.49,1129329.87,0,SIMULATED
2023-05-01,SKU010,CH04,BUDGET,FY_BASE,1050,23738400.0,17921370.68,645331.35,0,SIMULATED
2023-05-01,SKU011,CH04,BUDGET,FY_BASE,1050,34618500.0,15681199.35,941108.23,0,SIMULATED
2023-05-01,SKU012,CH04,BUDGET,FY_BASE,1050,28683900.0,16890891.86,779775.39,0,SIMULATED
2023-05-01,SKU001,CH05,BUDGET,FY_BASE,2100,62105400.0,38065021.82,1687519.54,0,SIMULATED
2023-05-01,SKU002,CH05,BUDGET,FY_BASE,2100,72122400.0,39784087.32,1959700.11,0,SIMULATED
2023-05-01,SKU003,CH05,BUDGET,FY_BASE,2100,64108800.0,37328279.47,1741955.66,0,SIMULATED
2023-05-01,SKU004,CH05,BUDGET,FY_BASE,2100,56095200.0,37819441.03,1524211.2,0,SIMULATED
2023-05-01,SKU005,CH05,BUDGET,FY_BASE,2100,54091800.0,38126417.02,1469775.09,0,SIMULATED
2023-05-01,SKU006,CH05,BUDGET,FY_BASE,1050,30051000.0,19339486.9,816541.72,0,SIMULATED
2023-05-01,SKU007,CH05,BUDGET,FY_BASE,2100,46078200.0,38832461.78,1252030.63,0,SIMULATED
2023-05-01,SKU008,CH05,BUDGET,FY_BASE,2100,50085000.0,39906877.72,1360902.86,0,SIMULATED
2023-05-01,SKU009,CH05,BUDGET,FY_BASE,2100,42071400.0,37389674.66,1143158.4,0,SIMULATED
2023-05-01,SKU010,CH05,BUDGET,FY_BASE,2100,48081600.0,36837117.89,1306466.74,0,SIMULATED
2023-05-01,SKU011,CH05,BUDGET,FY_BASE,1050,35059500.0,16116239.08,952632.0,0,SIMULATED
2023-05-01,SKU012,CH05,BUDGET,FY_BASE,1050,29049300.0,17359491.81,789323.66,0,SIMULATED
2023-06-01,SKU001,CH01,BUDGET,FY_BASE,7350,217368900.0,126097758.61,5640559.13,0,SIMULATED
2023-06-01,SKU002,CH01,BUDGET,FY_BASE,5250,180306000.0,94137497.21,4678804.81,0,SIMULATED
2023-06-01,SKU003,CH01,BUDGET,FY_BASE,4200,128217600.0,70661232.47,3327150.09,0,SIMULATED
2023-06-01,SKU004,CH01,BUDGET,FY_BASE,6300,168285600.0,107386478.3,4366884.49,0,SIMULATED
2023-06-01,SKU005,CH01,BUDGET,FY_BASE,5250,135229500.0,90215101.49,3509103.6,0,SIMULATED
2023-06-01,SKU006,CH01,BUDGET,FY_BASE,4200,120204000.0,73218053.39,3119203.21,0,SIMULATED
2023-06-01,SKU007,CH01,BUDGET,FY_BASE,7350,161273700.0,128640052.14,4184930.97,0,SIMULATED
2023-06-01,SKU008,CH01,BUDGET,FY_BASE,6300,150255000.0,113313654.06,3899004.01,0,SIMULATED
2023-06-01,SKU009,CH01,BUDGET,FY_BASE,7350,147249900.0,123860540.32,3821023.93,0,SIMULATED
2023-06-01,SKU010,CH01,BUDGET,FY_BASE,5250,120204000.0,87164349.27,3119203.21,0,SIMULATED
2023-06-01,SKU011,CH01,BUDGET,FY_BASE,3150,105178500.0,45761283.37,2729302.8,0,SIMULATED
2023-06-01,SKU012,CH01,BUDGET,FY_BASE,4200,116197200.0,65721919.36,3015229.77,0,SIMULATED
2023-06-01,SKU001,CH02,BUDGET,FY_BASE,5250,155263500.0,92300654.41,6099580.89,0,SIMULATED
2023-06-01,SKU002,CH02,BUDGET,FY_BASE,4200,144244800.0,77175256.84,5666707.41,0,SIMULATED
2023-06-01,SKU003,CH02,BUDGET,FY_BASE,3150,96163200.0,54308514.08,3777804.93,0,SIMULATED
2023-06-01,SKU004,CH02,BUDGET,FY_BASE,5250,140238000.0,91705166.31,5509298.87,0,SIMULATED
2023-06-01,SKU005,CH02,BUDGET,FY_BASE,4200,108183600.0,73959621.14,4250030.56,0,SIMULATED
2023-06-01,SKU006,CH02,BUDGET,FY_BASE,3150,90153000.0,56273624.78,3541692.13,0,SIMULATED
2023-06-01,SKU007,CH02,BUDGET,FY_BASE,5250,115195500.0,94161554.7,4525495.5,0,SIMULATED
2023-06-01,SKU008,CH02,BUDGET,FY_BASE,4200,100170000.0,77413452.08,3935213.48,0,SIMULATED
2023-06-01,SKU009,CH02,BUDGET,FY_BASE,5250,105178500.0,90663062.15,4131974.15,0,SIMULATED
2023-06-01,SKU010,CH02,BUDGET,FY_BASE,4200,96163200.0,71458571.15,3777804.93,0,SIMULATED
2023-06-01,SKU011,CH02,BUDGET,FY_BASE,2100,70119000.0,31263124.88,2754649.43,0,SIMULATED
2023-06-01,SKU012,CH02,BUDGET,FY_BASE,3150,87147900.0,50512277.48,3423635.72,0,SIMULATED
2023-06-01,SKU001,CH03,BUDGET,FY_BASE,4200,120955800.0,74806456.74,3158941.34,0,SIMULATED
2023-06-01,SKU002,CH03,BUDGET,FY_BASE,3150,105348600.0,58638609.63,2751336.0,0,SIMULATED
2023-06-01,SKU003,CH03,BUDGET,FY_BASE,2100,62428800.0,36679294.91,1630421.33,0,SIMULATED
2023-06-01,SKU004,CH03,BUDGET,FY_BASE,3150,81937800.0,55742875.83,2139928.0,0,SIMULATED
2023-06-01,SKU005,CH03,BUDGET,FY_BASE,3150,79011450.0,56195334.23,2063502.0,0,SIMULATED
2023-06-01,SKU006,CH03,BUDGET,FY_BASE,2100,58527000.0,38006506.24,1528520.0,0,SIMULATED
2023-06-01,SKU007,CH03,BUDGET,FY_BASE,4200,89741400.0,76314651.43,2343730.66,0,SIMULATED
2023-06-01,SKU008,CH03,BUDGET,FY_BASE,3150,73158750.0,58819593.0,1910650.0,0,SIMULATED
2023-06-01,SKU009,CH03,BUDGET,FY_BASE,4200,81937800.0,73479245.41,2139928.0,0,SIMULATED
2023-06-01,SKU010,CH03,BUDGET,FY_BASE,3150,70232400.0,54295008.91,1834224.0,0,SIMULATED
2023-06-01,SKU011,CH03,BUDGET,FY_BASE,2100,68281500.0,31672088.53,1783273.34,0,SIMULATED
2023-06-01,SKU012,CH03,BUDGET,FY_BASE,2100,56576100.0,34115363.94,1477569.33,0,SIMULATED
2023-06-01,SKU001,CH04,BUDGET,FY_BASE,2100,61324200.0,37090686.06,1669500.0,0,SIMULATED
2023-06-01,SKU002,CH04,BUDGET,FY_BASE,1050,35607600.0,19382874.65,969387.1,0,SIMULATED
2023-06-01,SKU003,CH04,BUDGET,FY_BASE,1050,31651200.0,18186400.9,861677.42,0,SIMULATED
2023-06-01,SKU004,CH04,BUDGET,FY_BASE,2100,55389600.0,36851391.31,1507935.48,0,SIMULATED
2023-06-01,SKU005,CH04,BUDGET,FY_BASE,2100,53411400.0,37150509.74,1454080.65,0,SIMULATED
2023-06-01,SKU006,CH04,BUDGET,FY_BASE,1050,29673000.0,18844461.46,807822.58,0,SIMULATED
2023-06-01,SKU007,CH04,BUDGET,FY_BASE,2100,45498600.0,37838482.14,1238661.29,0,SIMULATED
2023-06-01,SKU008,CH04,BUDGET,FY_BASE,2100,49455000.0,38885396.67,1346370.96,0,SIMULATED
2023-06-01,SKU009,CH04,BUDGET,FY_BASE,2100,41542200.0,36432625.5,1130951.61,0,SIMULATED
2023-06-01,SKU010,CH04,BUDGET,FY_BASE,1050,23738400.0,17947106.15,646258.06,0,SIMULATED
2023-06-01,SKU011,CH04,BUDGET,FY_BASE,1050,34618500.0,15703717.89,942459.68,0,SIMULATED
2023-06-01,SKU012,CH04,BUDGET,FY_BASE,1050,28683900.0,16915147.54,780895.16,0,SIMULATED
2023-06-01,SKU001,CH05,BUDGET,FY_BASE,2100,62105400.0,38119684.01,1689942.86,0,SIMULATED
2023-06-01,SKU002,CH05,BUDGET,FY_BASE,2100,72122400.0,39841218.12,1962514.28,0,SIMULATED
2023-06-01,SKU003,CH05,BUDGET,FY_BASE,2100,64108800.0,37381883.68,1744457.15,0,SIMULATED
2023-06-01,SKU004,CH05,BUDGET,FY_BASE,2100,56095200.0,37873750.56,1526400.0,0,SIMULATED
2023-06-01,SKU005,CH05,BUDGET,FY_BASE,2100,54091800.0,38181167.37,1471885.72,0,SIMULATED
2023-06-01,SKU006,CH05,BUDGET,FY_BASE,1050,30051000.0,19367258.81,817714.29,0,SIMULATED
2023-06-01,SKU007,CH05,BUDGET,FY_BASE,2100,46078200.0,38888226.03,1253828.57,0,SIMULATED
2023-06-01,SKU008,CH05,BUDGET,FY_BASE,2100,50085000.0,39964184.85,1362857.14,0,SIMULATED
2023-06-01,SKU009,CH05,BUDGET,FY_BASE,2100,42071400.0,37443367.04,1144800.0,0,SIMULATED
2023-06-01,SKU010,CH05,BUDGET,FY_BASE,2100,48081600.0,36890016.79,1308342.86,0,SIMULATED
2023-06-01,SKU011,CH05,BUDGET,FY_BASE,1050,35059500.0,16139382.35,954000.0,0,SIMULATED
2023-06-01,SKU012,CH05,BUDGET,FY_BASE,1050,29049300.0,17384420.4,790457.15,0,SIMULATED
2023-07-01,SKU001,CH01,BUDGET,FY_BASE,7350,217368900.0,126250027.61,5647370.37,0,SIMULATED
2023-07-01,SKU002,CH01,BUDGET,FY_BASE,5250,180306000.0,94251172.68,4684454.68,0,SIMULATED
2023-07-01,SKU003,CH01,BUDGET,FY_BASE,4200,128217600.0,70746559.24,3331167.78,0,SIMULATED
2023-07-01,SKU004,CH01,BUDGET,FY_BASE,6300,168285600.0,107516152.54,4372157.71,0,SIMULATED
2023-07-01,SKU005,CH01,BUDGET,FY_BASE,5250,135229500.0,90324040.49,3513341.01,0,SIMULATED
2023-07-01,SKU006,CH01,BUDGET,FY_BASE,4200,120204000.0,73306467.64,3122969.79,0,SIMULATED
2023-07-01,SKU007,CH01,BUDGET,FY_BASE,7350,161273700.0,128795391.07,4189984.47,0,SIMULATED
2023-07-01,SKU008,CH01,BUDGET,FY_BASE,6300,150255000.0,113450485.64,3903712.24,0,SIMULATED
2023-07-01,SKU009,CH01,BUDGET,FY_BASE,7350,147249900.0,124010107.77,3825638.0,0,SIMULATED
2023-07-01,SKU010,CH01,BUDGET,FY_BASE,5250,120204000.0,87269604.33,3122969.79,0,SIMULATED
2023-07-01,SKU011,CH01,BUDGET,FY_BASE,3150,105178500.0,45816542.28,2732598.57,0,SIMULATED
2023-07-01,SKU012,CH01,BUDGET,FY_BASE,4200,116197200.0,65801281.68,3018870.8,0,SIMULATED
2023-07-01,SKU001,CH02,BUDGET,FY_BASE,5250,155263500.0,92412111.8,6106946.42,0,SIMULATED
2023-07-01,SKU002,CH02,BUDGET,FY_BASE,4200,144244800.0,77268449.61,5673550.22,0,SIMULATED
2023-07-01,SKU003,CH02,BUDGET,FY_BASE,3150,96163200.0,54374094.17,3782366.82,0,SIMULATED
2023-07-01,SKU004,CH02,BUDGET,FY_BASE,5250,140238000.0,91815904.62,5515951.6,0,SIMULATED
2023-07-01,SKU005,CH02,BUDGET,FY_BASE,4200,108183600.0,74048930.88,4255162.66,0,SIMULATED
2023-07-01,SKU006,CH02,BUDGET,FY_BASE,3150,90153000.0,56341577.84,3545968.89,0,SIMULATED
2023-07-01,SKU007,CH02,BUDGET,FY_BASE,5250,115195500.0,94275259.22,4530960.25,0,SIMULATED
2023-07-01,SKU008,CH02,BUDGET,FY_BASE,4200,100170000.0,77506932.48,3939965.43,0,SIMULATED
2023-07-01,SKU009,CH02,BUDGET,FY_BASE,5250,105178500.0,90772542.07,4136963.7,0,SIMULATED
2023-07-01,SKU010,CH02,BUDGET,FY_BASE,4200,96163200.0,71544860.75,3782366.82,0,SIMULATED
2023-07-01,SKU011,CH02,BUDGET,FY_BASE,2100,70119000.0,31300876.57,2757975.8,0,SIMULATED
2023-07-01,SKU012,CH02,BUDGET,FY_BASE,3150,87147900.0,50573273.43,3427769.93,0,SIMULATED
2023-07-01,SKU001,CH03,BUDGET,FY_BASE,4200,120955800.0,75333081.03,3181179.73,0,SIMULATED
2023-07-01,SKU002,CH03,BUDGET,FY_BASE,3150,105348600.0,59051415.13,2770704.92,0,SIMULATED
2023-07-01,SKU003,CH03,BUDGET,FY_BASE,2100,62428800.0,36937510.7,1641899.22,0,SIMULATED
2023-07-01,SKU004,CH03,BUDGET,FY_BASE,3150,81937800.0,56135295.87,2154992.72,0,SIMULATED
2023-07-01,SKU005,CH03,BUDGET,FY_BASE,3150,79011450.0,56590939.5,2078028.69,0,SIMULATED
2023-07-01,SKU006,CH03,BUDGET,FY_BASE,2100,58527000.0,38274065.36,1539280.51,0,SIMULATED
2023-07-01,SKU007,CH03,BUDGET,FY_BASE,4200,89741400.0,76851893.15,2360230.12,0,SIMULATED
2023-07-01,SKU008,CH03,BUDGET,FY_BASE,3150,73158750.0,59233672.59,1924100.64,0,SIMULATED
2023-07-01,SKU009,CH03,BUDGET,FY_BASE,4200,81937800.0,73996526.37,2154992.72,0,SIMULATED
2023-07-01,SKU010,CH03,BUDGET,FY_BASE,3150,70232400.0,54677236.24,1847136.62,0,SIMULATED
2023-07-01,SKU011,CH03,BUDGET,FY_BASE,2100,68281500.0,31895054.47,1795827.26,0,SIMULATED
2023-07-01,SKU012,CH03,BUDGET,FY_BASE,2100,56576100.0,34355530.1,1487971.16,0,SIMULATED
2023-07-01,SKU001,CH04,BUDGET,FY_BASE,2100,61324200.0,37135474.8,1671516.0,0,SIMULATED
2023-07-01,SKU002,CH04,BUDGET,FY_BASE,1050,35607600.0,19406280.38,970557.68,0,SIMULATED
2023-07-01,SKU003,CH04,BUDGET,FY_BASE,1050,31651200.0,18208361.84,862717.94,0,SIMULATED
2023-07-01,SKU004,CH04,BUDGET,FY_BASE,2100,55389600.0,36895891.09,1509756.39,0,SIMULATED
2023-07-01,SKU005,CH04,BUDGET,FY_BASE,2100,53411400.0,37195370.73,1455836.52,0,SIMULATED
2023-07-01,SKU006,CH04,BUDGET,FY_BASE,1050,29673000.0,18867217.04,808798.06,0,SIMULATED
2023-07-01,SKU007,CH04,BUDGET,FY_BASE,2100,45498600.0,37884173.89,1240157.04,0,SIMULATED
2023-07-01,SKU008,CH04,BUDGET,FY_BASE,2100,49455000.0,38932352.62,1347996.77,0,SIMULATED
2023-07-01,SKU009,CH04,BUDGET,FY_BASE,2100,41542200.0,36476619.61,1132317.29,0,SIMULATED
2023-07-01,SKU010,CH04,BUDGET,FY_BASE,1050,23738400.0,17968778.13,647038.46,0,SIMULATED
2023-07-01,SKU011,CH04,BUDGET,FY_BASE,1050,34618500.0,15722680.87,943597.75,0,SIMULATED
2023-07-01,SKU012,CH04,BUDGET,FY_BASE,1050,28683900.0,16935573.4,781838.13,0,SIMULATED
2023-07-01,SKU001,CH05,BUDGET,FY_BASE,2100,62105400.0,38165715.33,1691983.55,0,SIMULATED
2023-07-01,SKU002,CH05,BUDGET,FY_BASE,2100,72122400.0,39889328.27,1964884.11,0,SIMULATED
2023-07-01,SKU003,CH05,BUDGET,FY_BASE,2100,64108800.0,37427024.06,1746563.66,0,SIMULATED
2023-07-01,SKU004,CH05,BUDGET,FY_BASE,2100,56095200.0,37919484.91,1528243.2,0,SIMULATED
2023-07-01,SKU005,CH05,BUDGET,FY_BASE,2100,54091800.0,38227272.93,1473663.08,0,SIMULATED
2023-07-01,SKU006,CH05,BUDGET,FY_BASE,1050,30051000.0,19390645.69,818701.72,0,SIMULATED
2023-07-01,SKU007,CH05,BUDGET,FY_BASE,2100,46078200.0,38935185.4,1255342.63,0,SIMULATED
2023-07-01,SKU008,CH05,BUDGET,FY_BASE,2100,50085000.0,40012443.49,1364502.86,0,SIMULATED
2023-07-01,SKU009,CH05,BUDGET,FY_BASE,2100,42071400.0,37488581.67,1146182.4,0,SIMULATED
2023-07-01,SKU010,CH05,BUDGET,FY_BASE,2100,48081600.0,36934563.21,1309922.74,0,SIMULATED
2023-07-01,SKU011,CH05,BUDGET,FY_BASE,1050,35059500.0,16158871.41,955152.0,0,SIMULATED
2023-07-01,SKU012,CH05,BUDGET,FY_BASE,1050,29049300.0,17405412.92,791411.66,0,SIMULATED
2023-08-01,SKU001,CH01,BUDGET,FY_BASE,7350,217368900.0,130242330.23,5825952.6,0,SIMULATED
2023-08-01,SKU002,CH01,BUDGET,FY_BASE,5250,180306000.0,97231601.37,4832587.41,0,SIMULATED
2023-08-01,SKU003,CH01,BUDGET,FY_BASE,4200,128217600.0,72983720.53,3436506.6,0,SIMULATED
2023-08-01,SKU004,CH01,BUDGET,FY_BASE,6300,168285600.0,110916048.97,4510414.91,0,SIMULATED
2023-08-01,SKU005,CH01,BUDGET,FY_BASE,5250,135229500.0,93180284.64,3624440.56,0,SIMULATED
2023-08-01,SKU006,CH01,BUDGET,FY_BASE,4200,120204000.0,75624578.84,3221724.94,0,SIMULATED
2023-08-01,SKU007,CH01,BUDGET,FY_BASE,7350,161273700.0,132868183.67,4322480.97,0,SIMULATED
2023-08-01,SKU008,CH01,BUDGET,FY_BASE,6300,150255000.0,117038038.69,4027156.17,0,SIMULATED
2023-08-01,SKU009,CH01,BUDGET,FY_BASE,7350,147249900.0,127931579.21,3946613.06,0,SIMULATED
2023-08-01,SKU010,CH01,BUDGET,FY_BASE,5250,120204000.0,90029260.52,3221724.94,0,SIMULATED
2023-08-01,SKU011,CH01,BUDGET,FY_BASE,3150,105178500.0,47265361.77,2819009.32,0,SIMULATED
2023-08-01,SKU012,CH01,BUDGET,FY_BASE,4200,116197200.0,67882062.44,3114334.11,0,SIMULATED
2023-08-01,SKU001,CH02,BUDGET,FY_BASE,5250,155263500.0,95334385.35,6300061.46,0,SIMULATED
2023-08-01,SKU002,CH02,BUDGET,FY_BASE,4200,144244800.0,79711847.37,5852960.32,0,SIMULATED
2023-08-01,SKU003,CH02,BUDGET,FY_BASE,3150,96163200.0,56093522.22,3901973.54,0,SIMULATED
2023-08-01,SKU004,CH02,BUDGET,FY_BASE,5250,140238000.0,94719324.8,5690378.09,0,SIMULATED
2023-08-01,SKU005,CH02,BUDGET,FY_BASE,4200,108183600.0,76390520.39,4389720.24,0,SIMULATED
2023-08-01,SKU006,CH02,BUDGET,FY_BASE,3150,90153000.0,58123222.04,3658100.2,0,SIMULATED
2023-08-01,SKU007,CH02,BUDGET,FY_BASE,5250,115195500.0,97256449.56,4674239.15,0,SIMULATED
2023-08-01,SKU008,CH02,BUDGET,FY_BASE,4200,100170000.0,79957871.58,4064555.78,0,SIMULATED
2023-08-01,SKU009,CH02,BUDGET,FY_BASE,5250,105178500.0,93642968.83,4267783.57,0,SIMULATED
2023-08-01,SKU010,CH02,BUDGET,FY_BASE,4200,96163200.0,73807266.08,3901973.54,0,SIMULATED
2023-08-01,SKU011,CH02,BUDGET,FY_BASE,2100,70119000.0,32290678.91,2845189.04,0,SIMULATED
2023-08-01,SKU012,CH02,BUDGET,FY_BASE,3150,87147900.0,52172511.21,3536163.53,0,SIMULATED
2023-08-01,SKU001,CH03,BUDGET,FY_BASE,4200,120955800.0,75989003.18,3208360.12,0,SIMULATED
2023-08-01,SKU002,CH03,BUDGET,FY_BASE,3150,105348600.0,59565573.46,2794378.18,0,SIMULATED
2023-08-01,SKU003,CH03,BUDGET,FY_BASE,2100,62428800.0,37259124.15,1655927.81,0,SIMULATED
2023-08-01,SKU004,CH03,BUDGET,FY_BASE,4200,109250400.0,75498751.56,2897873.66,0,SIMULATED
2023-08-01,SKU005,CH03,BUDGET,FY_BASE,3150,79011450.0,57083674.57,2095783.63,0,SIMULATED
2023-08-01,SKU006,CH03,BUDGET,FY_BASE,2100,58527000.0,38607316.14,1552432.32,0,SIMULATED
2023-08-01,SKU007,CH03,BUDGET,FY_BASE,4200,89741400.0,77521039.54,2380396.22,0,SIMULATED
2023-08-01,SKU008,CH03,BUDGET,FY_BASE,3150,73158750.0,59749417.82,1940540.4,0,SIMULATED
2023-08-01,SKU009,CH03,BUDGET,FY_BASE,4200,81937800.0,74640811.19,2173405.25,0,SIMULATED
2023-08-01,SKU010,CH03,BUDGET,FY_BASE,3150,70232400.0,55153308.77,1862918.79,0,SIMULATED
2023-08-01,SKU011,CH03,BUDGET,FY_BASE,2100,68281500.0,32172763.44,1811171.04,0,SIMULATED
2023-08-01,SKU012,CH03,BUDGET,FY_BASE,2100,56576100.0,34654662.34,1500684.58,0,SIMULATED
2023-08-01,SKU001,CH04,BUDGET,FY_BASE,2100,61324200.0,36340715.97,1644786.55,0,SIMULATED
2023-08-01,SKU002,CH04,BUDGET,FY_BASE,1050,35607600.0,18990954.8,955037.35,0,SIMULATED
2023-08-01,SKU003,CH04,BUDGET,FY_BASE,1050,31651200.0,17818673.64,848922.09,0,SIMULATED
2023-08-01,SKU004,CH04,BUDGET,FY_BASE,2100,55389600.0,36106259.74,1485613.66,0,SIMULATED
2023-08-01,SKU005,CH04,BUDGET,FY_BASE,2100,53411400.0,36399330.04,1432556.03,0,SIMULATED
2023-08-01,SKU006,CH04,BUDGET,FY_BASE,1050,29673000.0,18463428.28,795864.46,0,SIMULATED
2023-08-01,SKU007,CH04,BUDGET,FY_BASE,2100,45498600.0,37073391.71,1220325.51,0,SIMULATED
2023-08-01,SKU008,CH04,BUDGET,FY_BASE,2100,49455000.0,38099137.72,1326440.77,0,SIMULATED
2023-08-01,SKU009,CH04,BUDGET,FY_BASE,2100,41542200.0,35695961.34,1114210.25,0,SIMULATED
2023-08-01,SKU010,CH04,BUDGET,FY_BASE,2100,47476800.0,35168434.82,1273383.14,0,SIMULATED
2023-08-01,SKU011,CH04,BUDGET,FY_BASE,1050,34618500.0,15386190.24,928508.54,0,SIMULATED
2023-08-01,SKU012,CH04,BUDGET,FY_BASE,1050,28683900.0,16573124.89,769335.65,0,SIMULATED
2023-08-01,SKU001,CH05,BUDGET,FY_BASE,2100,62105400.0,37722713.42,1663447.01,0,SIMULATED
2023-08-01,SKU002,CH05,BUDGET,FY_BASE,2100,72122400.0,39426319.83,1931744.92,0,SIMULATED
