channel_id,cogs,commission,contribution_margin,customer_id,date,discount,freight,gross_sales,is_intercompany,is_stockout,line_id,month,net_sales,order_id,payment_fee,promo_id,region,returns,sku_id,trade_spend,units
FS,4754160,191157,4306675,CUST007,2023-01-01,297135,114694,9904500,False,False,LINE000000165,2023-01-01,9557843,ORD00000165,0,,North,49522,SKU033,191157,279
MT,1949805,147490,1313416,CUST009,2023-01-01,154440,44247,3861000,False,False,LINE000000166,2023-01-01,3687255,ORD00000166,66371,,South,19305,SKU034,165926,99
GT,2363400,114075,1939509,CUST010,2023-01-01,93600,54756,4680000,False,False,LINE000000167,2023-01-01,4563000,ORD00000167,0,,North,23400,SKU034,91260,120
EC,2048280,304078,1021122,CUST011,2023-01-01,405600,42929,4056000,False,False,LINE000000168,2023-01-01,3577392,ORD00000168,89435,,Central,73008,SKU034,71548,104
CV,2678520,175430,1947814,CUST012,2023-01-01,265200,60147,5304000,False,False,LINE000000169,2023-01-01,5012280,ORD00000169,50123,,South,26520,SKU034,100246,136
FS,2107365,80539,1710179,CUST013,2023-01-01,125190,48323,4173000,False,False,LINE000000170,2023-01-01,4026945,ORD00000170,0,,North,20865,SKU034,80539,107
MT,2815625,202938,1674367,CUST015,2023-01-01,212500,60881,5312500,False,False,LINE000000171,2023-01-01,5073438,ORD00000171,91322,,South,26562,SKU035,228305,125
GT,2387650,109809,1754360,CUST016,2023-01-01,90100,52708,4505000,False,False,LINE000000172,2023-01-01,4392375,ORD00000172,0,,North,22525,SKU035,87848,106
EC,2590375,366416,1108270,CUST017,2023-01-01,488750,51729,4887500,False,False,LINE000000173,2023-01-01,4310775,ORD00000173,107769,,Central,87975,SKU035,86216,115
CV,3851775,240373,2487192,CUST018,2023-01-01,363375,82413,7267500,False,False,LINE000000174,2023-01-01,6867787,ORD00000174,68678,,South,36338,SKU035,137356,171
FS,3266125,118936,2371454,CUST019,2023-01-01,184875,71362,6162500,False,False,LINE000000175,2023-01-01,5946813,ORD00000175,0,,North,30812,SKU035,118936,145
MT,2531840,224922,2444550,CUST021,2023-01-01,235520,67476,5888000,False,False,LINE000000176,2023-01-01,5623040,ORD00000176,101215,,South,29440,SKU036,253037,128
GT,2868100,162581,3264465,CUST022,2023-01-01,133400,78039,6670000,False,False,LINE000000177,2023-01-01,6503250,ORD00000177,0,,North,33350,SKU036,130065,145
EC,2353820,410386,1788662,CUST023,2023-01-01,547400,57937,5474000,False,False,LINE000000178,2023-01-01,4828068,ORD00000178,120702,,Central,98532,SKU036,96561,119
CV,2986780,229739,3071764,CUST024,2023-01-01,347300,78768,6946000,False,False,LINE000000179,2023-01-01,6563970,ORD00000179,65640,,South,34730,SKU036,131279,151
FS,2808760,126068,3166843,CUST001,2023-01-01,195960,75641,6532000,False,False,LINE000000180,2023-01-01,6303380,ORD00000180,0,,North,32660,SKU036,126068,142
MT,1068120,94889,1031294,CUST015,2023-02-01,99360,28467,2484000,False,False,LINE000000181,2023-02-01,2372220,ORD00000181,42700,,South,12420,SKU001,106750,138
GT,1044900,59231,1189303,CUST016,2023-02-01,48600,28431,2430000,False,False,LINE000000182,2023-02-01,2369250,ORD00000182,0,,North,12150,SKU001,47385,135
EC,1284840,224010,976348,CUST017,2023-02-01,298800,31625,2988000,False,False,LINE000000183,2023-02-01,2635416,ORD00000183,65885,,Central,53784,SKU001,52708,166
CV,1184220,91089,1217915,CUST018,2023-02-01,137700,31230,2754000,False,False,LINE000000184,2023-02-01,2602530,ORD00000184,26025,,South,13770,SKU001,52051,153
FS,1122300,50373,1265380,CUST019,2023-02-01,78300,30224,2610000,False,False,LINE000000185,2023-02-01,2518650,ORD00000185,0,,North,13050,SKU001,50373,145
MT,1682504,141264,1442952,CUST021,2023-02-01,147920,42379,3698000,False,False,LINE000000186,2023-02-01,3531590,ORD00000186,63569,,South,18490,SKU002,158922,172
GT,1741196,93283,1777444,CUST022,2023-02-01,76540,44776,3827000,False,False,LINE000000187,2023-02-01,3731325,ORD00000187,0,,North,19135,SKU002,74626,178
EC,1349916,222436,895379,CUST023,2023-02-01,296700,31403,2967000,False,False,LINE000000188,2023-02-01,2616894,ORD00000188,65422,,Central,53406,SKU002,52338,138
CV,1643376,119467,1507137,CUST024,2023-02-01,180600,40960,3612000,False,False,LINE000000189,2023-02-01,3413340,ORD00000189,34133,,South,18060,SKU002,68267,168
FS,1242314,52699,1255602,CUST001,2023-02-01,81915,31619,2730500,False,False,LINE000000190,2023-02-01,2634933,ORD00000190,0,,North,13652,SKU002,52699,127
MT,1872000,148980,1424183,CUST003,2023-02-01,156000,44694,3900000,False,False,LINE000000191,2023-02-01,3724500,ORD00000191,67041,,South,19500,SKU003,167602,156
GT,1620000,82266,1483059,CUST004,2023-02-01,67500,39488,3375000,False,False,LINE000000192,2023-02-01,3290625,ORD00000192,0,,North,16875,SKU003,65812,135
EC,1740000,271766,1003241,CUST005,2023-02-01,362500,38367,3625000,False,False,LINE000000193,2023-02-01,3197250,ORD00000193,79931,,Central,65250,SKU003,63945,145
CV,2124000,146357,1735640,CUST006,2023-02-01,221250,50180,4425000,False,False,LINE000000194,2023-02-01,4181625,ORD00000194,41816,,South,22125,SKU003,83632,177
FS,1920000,77200,1739280,CUST007,2023-02-01,120000,46320,4000000,False,False,LINE000000195,2023-02-01,3860000,ORD00000195,0,,North,20000,SKU003,77200,160
MT,2086840,157862,1405846,CUST009,2023-02-01,165300,47358,4132500,False,False,LINE000000196,2023-02-01,3946538,ORD00000196,71038,,South,20662,SKU004,177594,145
GT,2489816,120181,2043409,CUST010,2023-02-01,98610,57687,4930500,False,False,LINE000000197,2023-02-01,4807238,ORD00000197,0,,North,24652,SKU004,96145,173
EC,2389072,354683,1191140,CUST011,2023-02-01,473100,50073,4731000,False,False,LINE000000198,2023-02-01,4172742,ORD00000198,104319,,Central,85158,SKU004,83455,166
CV,1870960,122543,1360671,CUST012,2023-02-01,185250,42015,3705000,False,False,LINE000000199,2023-02-01,3501225,ORD00000199,35012,,South,18525,SKU004,70024,130
FS,2504208,95709,2032384,CUST013,2023-02-01,148770,57425,4959000,False,False,LINE000000200,2023-02-01,4785435,ORD00000200,0,,North,24795,SKU004,95709,174
MT,2628800,189472,1563268,CUST015,2023-02-01,198400,56842,4960000,False,False,LINE000000201,2023-02-01,4736800,ORD00000201,85262,,South,24800,SKU005,213156,155
GT,2662720,122460,1956471,CUST016,2023-02-01,100480,58781,5024000,False,False,LINE000000202,2023-02-01,4898400,ORD00000202,0,,North,25120,SKU005,97968,157
EC,3341120,472611,1429469,CUST017,2023-02-01,630400,66722,6304000,False,False,LINE000000203,2023-02-01,5560128,ORD00000203,139003,,Central,113472,SKU005,111203,197
CV,2594880,161935,1675583,CUST018,2023-02-01,244800,55521,4896000,False,False,LINE000000204,2023-02-01,4626720,ORD00000204,46267,,South,24480,SKU005,92534,153
FS,2832320,103139,2056478,CUST019,2023-02-01,160320,61884,5344000,False,False,LINE000000205,2023-02-01,5156960,ORD00000205,0,,North,26720,SKU005,103139,167
MT,2793495,248166,2697185,CUST021,2023-02-01,259860,74450,6496500,False,False,LINE000000206,2023-02-01,6204158,ORD00000206,111675,,South,32482,SKU006,279187,183
GT,2381340,134989,2710435,CUST022,2023-02-01,110760,64795,5538000,False,False,LINE000000207,2023-02-01,5399550,ORD00000207,0,,North,27690,SKU006,107991,156
EC,2457665,428491,1867574,CUST023,2023-02-01,571550,60493,5715500,False,False,LINE000000208,2023-02-01,5041071,ORD00000208,126027,,Central,102879,SKU006,100821,161
CV,2350810,180821,2417699,CUST024,2023-02-01,273350,61996,5467000,False,False,LINE000000209,2023-02-01,5166315,ORD00000209,51663,,South,27335,SKU006,103326,154
FS,2732435,122642,3080789,CUST001,2023-02-01,190635,73585,6354500,False,False,LINE000000210,2023-02-01,6132093,ORD00000210,0,,North,31772,SKU006,122642,179
MT,3407040,286042,2921630,CUST003,2023-02-01,299520,85812,7488000,False,False,LINE000000211,2023-02-01,7151040,ORD00000211,128719,,South,37440,SKU007,321797,192
GT,3761940,201532,3839866,CUST004,2023-02-01,165360,96736,8268000,False,False,LINE000000212,2023-02-01,8061300,ORD00000212,0,,North,41340,SKU007,161226,212
EC,2502045,412260,1659357,CUST005,2023-02-01,549900,58201,5499000,False,False,LINE000000213,2023-02-01,4850118,ORD00000213,121253,,Central,98982,SKU007,97002,141
CV,3424785,248956,3140528,CUST006,2023-02-01,376350,85356,7527000,False,False,LINE000000214,2023-02-01,7113015,ORD00000214,71130,,South,37635,SKU007,142260,193
FS,4045860,171616,4088719,CUST007,2023-02-01,266760,102969,8892000,False,False,LINE000000215,2023-02-01,8580780,ORD00000215,0,,North,44460,SKU007,171616,228
MT,4447200,353923,3383347,CUST009,2023-02-01,370600,106177,9265000,False,False,LINE000000216,2023-02-01,8848075,ORD00000216,159265,,South,46325,SKU008,398163,218
GT,4528800,229978,4145975,CUST010,2023-02-01,188700,110390,9435000,False,False,LINE000000217,2023-02-01,9199125,ORD00000217,0,,North,47175,SKU008,183982,222
EC,3937200,614941,2270092,CUST011,2023-02-01,820250,86815,8202500,False,False,LINE000000218,2023-02-01,7234605,ORD00000218,180865,,Central,147645,SKU008,144692,193
CV,4141200,285355,3384006,CUST012,2023-02-01,431375,97836,8627500,False,False,LINE000000219,2023-02-01,8152987,ORD00000219,81530,,South,43138,SKU008,163060,203
FS,3978000,159949,3603570,CUST013,2023-02-01,248625,95969,8287500,False,False,LINE000000220,2023-02-01,7997437,ORD00000220,0,,North,41438,SKU008,159949,195
MT,4808610,363740,3239147,CUST015,2023-02-01,380880,109122,9522000,False,False,LINE000000221,2023-02-01,9093510,ORD00000221,163683,,South,47610,SKU009,409208,207
GT,4134940,199582,3393312,CUST016,2023-02-01,163760,95800,8188000,False,False,LINE000000222,2023-02-01,7983300,ORD00000222,0,,North,40940,SKU009,159666,178
EC,5389360,800080,2686740,CUST017,2023-02-01,1067200,112952,10672000,False,False,LINE000000223,2023-02-01,9412704,ORD00000223,235318,,Central,192096,SKU009,188254,232
CV,4622770,302769,3361669,CUST018,2023-02-01,457700,103806,9154000,False,False,LINE000000224,2023-02-01,8650530,ORD00000224,86505,,South,45770,SKU009,173011,199
FS,4506620,172233,3657234,CUST019,2023-02-01,267720,103340,8924000,False,False,LINE000000225,2023-02-01,8611660,ORD00000225,0,,North,44620,SKU009,172233,194
MT,1850760,133394,1100592,CUST021,2023-02-01,139680,40018,3492000,False,False,LINE000000226,2023-02-01,3334860,ORD00000226,60027,,South,17460,SKU010,150069,194
GT,2060640,94770,1514084,CUST022,2023-02-01,77760,45490,3888000,False,False,LINE000000227,2023-02-01,3790800,ORD00000227,0,,North,19440,SKU010,75816,216
EC,1612260,228059,689791,CUST023,2023-02-01,304200,32197,3042000,False,False,LINE000000228,2023-02-01,2683044,ORD00000228,67076,,Central,54756,SKU010,53661,169
CV,2308680,144075,1490776,CUST024,2023-02-01,217800,49397,4356000,False,False,LINE000000229,2023-02-01,4116420,ORD00000229,41164,,South,21780,SKU010,82328,242
FS,2461320,89629,1787104,CUST001,2023-02-01,139320,53778,4644000,False,False,LINE000000230,2023-02-01,4481460,ORD00000230,0,,North,23220,SKU010,89629,258
MT,2061635,183150,1990557,CUST003,2023-02-01,191780,54945,4794500,False,False,LINE000000231,2023-02-01,4578748,ORD00000231,82417,,South,23972,SKU011,206044,223
GT,2172575,123155,2472820,CUST004,2023-02-01,101050,59114,5052500,False,False,LINE000000232,2023-02-01,4926188,ORD00000232,0,,North,25262,SKU011,98524,235
EC,2154085,375562,1636884,CUST005,2023-02-01,500950,53021,5009500,False,False,LINE000000233,2023-02-01,4418379,ORD00000233,110459,,Central,90171,SKU011,88368,233
CV,2218800,170667,2281933,CUST006,2023-02-01,258000,58514,5160000,False,False,LINE000000234,2023-02-01,4876200,ORD00000234,48762,,South,25800,SKU011,97524,240
FS,1849000,82990,2084726,CUST007,2023-02-01,129000,49794,4300000,False,False,LINE000000235,2023-02-01,4149500,ORD00000235,0,,North,21500,SKU011,82990,200
MT,3025750,254030,2594664,CUST009,2023-02-01,266000,76209,6650000,False,False,LINE000000236,2023-02-01,6350750,ORD00000236,114313,,South,33250,SKU012,285784,266
GT,2923375,156609,2983931,CUST010,2023-02-01,128500,75172,6425000,False,False,LINE000000237,2023-02-01,6264375,ORD00000237,0,,North,32125,SKU012,125288,257
EC,2843750,468563,1885975,CUST011,2023-02-01,625000,66150,6250000,False,False,LINE000000238,2023-02-01,5512500,ORD00000238,137812,,Central,112500,SKU012,110250,250
CV,2331875,169509,2138330,CUST012,2023-02-01,256250,58118,5125000,False,False,LINE000000239,2023-02-01,4843125,ORD00000239,48431,,South,25625,SKU012,96862,205
FS,2479750,105185,2506019,CUST013,2023-02-01,163500,63111,5450000,False,False,LINE000000240,2023-02-01,5259250,ORD00000240,0,,North,27250,SKU012,105185,218
MT,3023280,240603,2300055,CUST015,2023-02-01,251940,72181,6298500,False,False,LINE000000241,2023-02-01,6015068,ORD00000241,108271,,South,31492,SKU013,270678,221
GT,3693600,187566,3381375,CUST016,2023-02-01,153900,90032,7695000,False,False,LINE000000242,2023-02-01,7502625,ORD00000242,0,,North,38475,SKU013,150052,270
EC,3392640,529888,1956111,CUST017,2023-02-01,706800,74808,7068000,False,False,LINE000000243,2023-02-01,6233976,ORD00000243,155849,,Central,127224,SKU013,124680,248
CV,3378960,232831,2761138,CUST018,2023-02-01,351975,79828,7039500,False,False,LINE000000244,2023-02-01,6652327,ORD00000244,66523,,South,35198,SKU013,133047,247
FS,4076640,163915,3692926,CUST019,2023-02-01,254790,98349,8493000,False,False,LINE000000245,2023-02-01,8195745,ORD00000245,0,,North,42465,SKU013,163915,298
MT,4136960,312934,2786715,CUST021,2023-02-01,327680,93880,8192000,False,False,LINE000000246,2023-02-01,7823360,ORD00000246,140820,,South,40960,SKU014,352051,256
GT,4169280,201240,3421493,CUST022,2023-02-01,165120,96595,8256000,False,False,LINE000000247,2023-02-01,8049600,ORD00000247,0,,North,41280,SKU014,160992,258
EC,3425920,508596,1707913,CUST023,2023-02-01,678400,71802,6784000,False,False,LINE000000248,2023-02-01,5983488,ORD00000248,149587,,Central,122112,SKU014,119670,212
CV,4088480,267775,2973135,CUST024,2023-02-01,404800,91809,8096000,False,False,LINE000000249,2023-02-01,7650720,ORD00000249,76507,,South,40480,SKU014,153014,253
FS,3490560,133402,2832675,CUST001,2023-02-01,207360,80041,6912000,False,False,LINE000000250,2023-02-01,6670080,ORD00000250,0,,North,34560,SKU014,133402,216
MT,3988780,287493,2372007,CUST003,2023-02-01,301040,86248,7526000,False,False,LINE000000251,2023-02-01,7187330,ORD00000251,129372,,South,37630,SKU015,323430,212
GT,5757390,264786,4230324,CUST004,2023-02-01,217260,127097,10863000,False,False,LINE000000252,2023-02-01,10591425,ORD00000252,0,,North,54315,SKU015,211828,306
EC,5136495,726572,2197605,CUST005,2023-02-01,969150,102575,9691500,False,False,LINE000000253,2023-02-01,8547903,ORD00000253,213698,,Central,174447,SKU015,170958,273
CV,4233375,264187,2733601,CUST006,2023-02-01,399375,90578,7987500,False,False,LINE000000254,2023-02-01,7548187,ORD00000254,75482,,South,39938,SKU015,150964,225
FS,4045225,147307,2937140,CUST007,2023-02-01,228975,88384,7632500,False,False,LINE000000255,2023-02-01,7365363,ORD00000255,0,,North,38162,SKU015,147307,215
MT,5265780,467797,5084233,CUST009,2023-02-01,489840,140339,12246000,False,False,LINE000000256,2023-02-01,11694930,ORD00000256,210509,,South,61230,SKU016,526272,314
GT,4125420,233854,4695543,CUST010,2023-02-01,191880,112250,9594000,False,False,LINE000000257,2023-02-01,9354150,ORD00000257,0,,North,47970,SKU016,187083,246
EC,5064540,882997,3848532,CUST011,2023-02-01,1177800,124658,11778000,False,False,LINE000000258,2023-02-01,10388196,ORD00000258,259705,,Central,212004,SKU016,207764,302
CV,4662060,358599,4794712,CUST012,2023-02-01,542100,122948,10842000,False,False,LINE000000259,2023-02-01,10245690,ORD00000259,102457,,South,54210,SKU016,204914,278
FS,3857100,173121,4348835,CUST013,2023-02-01,269100,103873,8970000,False,False,LINE000000260,2023-02-01,8656050,ORD00000260,0,,North,44850,SKU016,173121,230
MT,2629968,220796,2255143,CUST015,2023-02-01,231200,66239,5780000,False,False,LINE000000261,2023-02-01,5519900,ORD00000261,99358,,South,28900,SKU017,248396,136
GT,2920038,156427,2980371,CUST016,2023-02-01,128350,75085,6417500,False,False,LINE000000262,2023-02-01,6257062,ORD00000262,0,,North,32088,SKU017,125141,151
EC,2823348,465189,1872323,CUST017,2023-02-01,620500,65674,6205000,False,False,LINE000000263,2023-02-01,5472810,ORD00000263,136820,,Central,111690,SKU017,109456,146
CV,2494602,181334,2287426,CUST018,2023-02-01,274125,62172,5482500,False,False,LINE000000264,2023-02-01,5180963,ORD00000264,51810,,South,27412,SKU017,103619,129
FS,2610630,110734,2638149,CUST019,2023-02-01,172125,66440,5737500,False,False,LINE000000265,2023-02-01,5536687,ORD00000265,0,,North,28688,SKU017,110734,135
MT,2980800,237222,2267736,CUST021,2023-02-01,248400,71167,6210000,False,False,LINE000000266,2023-02-01,5930550,ORD00000266,106750,,South,31050,SKU018,266875,135
GT,2936640,149126,2688402,CUST022,2023-02-01,122360,71581,6118000,False,False,LINE000000267,2023-02-01,5965050,ORD00000267,0,,North,30590,SKU018,119301,133
EC,3113280,486255,1795040,CUST023,2023-02-01,648600,68648,6486000,False,False,LINE000000268,2023-02-01,5720652,ORD00000268,143016,,Central,116748,SKU018,114413,141
CV,3378240,232782,2760550,CUST024,2023-02-01,351900,79811,7038000,False,False,LINE000000269,2023-02-01,6650910,ORD00000269,66509,,South,35190,SKU018,133018,153
FS,3245760,130507,2940252,CUST001,2023-02-01,202860,78304,6762000,False,False,LINE000000270,2023-02-01,6525330,ORD00000270,0,,North,33810,SKU018,130507,147
MT,1463490,110704,985826,CUST003,2023-02-01,115920,33211,2898000,False,False,LINE000000271,2023-02-01,2767590,ORD00000271,49817,,South,14490,SKU019,124542,161
GT,1172610,56599,962295,CUST004,2023-02-01,46440,27167,2322000,False,False,LINE000000272,2023-02-01,2263950,ORD00000272,0,,North,11610,SKU019,45279,129
EC,1399860,207817,697867,CUST005,2023-02-01,277200,29339,2772000,False,False,LINE000000273,2023-02-01,2444904,ORD00000273,61123,,Central,49896,SKU019,48898,154
CV,1236240,80968,898991,CUST006,2023-02-01,122400,27760,2448000,False,False,LINE000000274,2023-02-01,2313360,ORD00000274,23134,,South,12240,SKU019,46267,136
FS,1363500,52110,1106514,CUST007,2023-02-01,81000,31266,2700000,False,False,LINE000000275,2023-02-01,2605500,ORD00000275,0,,North,13500,SKU019,52110,150
MT,1834595,132229,1090978,CUST009,2023-02-01,138460,39669,3461500,False,False,LINE000000276,2023-02-01,3305732,ORD00000276,59503,,South,17308,SKU020,148758,161
GT,1937150,89091,1423348,CUST010,2023-02-01,73100,42764,3655000,False,False,LINE000000277,2023-02-01,3563625,ORD00000277,0,,North,18275,SKU020,71272,170
EC,1595300,225660,682536,CUST011,2023-02-01,301000,31858,3010000,False,False,LINE000000278,2023-02-01,2654820,ORD00000278,66370,,Central,54180,SKU020,53096,140
CV,1857385,115911,1199363,CUST012,2023-02-01,175225,39741,3504500,False,False,LINE000000279,2023-02-01,3311753,ORD00000279,33118,,South,17522,SKU020,66235,163
FS,1914360,69712,1389969,CUST013,2023-02-01,108360,41827,3612000,False,False,LINE000000280,2023-02-01,3485580,ORD00000280,0,,North,18060,SKU020,69712,168
MT,1741500,154710,1681458,CUST015,2023-02-01,162000,46413,4050000,False,False,LINE000000281,2023-02-01,3867750,ORD00000281,69620,,South,20250,SKU021,174049,162
GT,1881250,106641,2141234,CUST016,2023-02-01,87500,51188,4375000,False,False,LINE000000282,2023-02-01,4265625,ORD00000282,0,,North,21875,SKU021,85312,175
EC,1913500,333616,1454065,CUST017,2023-02-01,445000,47099,4450000,False,False,LINE000000283,2023-02-01,3924900,ORD00000283,98122,,Central,80100,SKU021,78498,178
