closing_units,days_on_hand,expiry_writeoff,inventory_value,month,opening_units,receipts_units,sales_units,sku_id,stockout_flag,unit_cost,warehouse_id
0,0.0,0,0,2024-08-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU033,False,17040,WH_S
3799,363.0,0,74821305,2024-08-01,3530,583,314,SKU034,False,19695,WH_N
5890,562.7,0,116003550,2024-08-01,5208,996,314,SKU034,False,19695,WH_S
1677,129.7,0,37774425,2024-08-01,1782,283,388,SKU035,False,22525,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU001,False,7740,WH_N
1409,105.4,108360,10905660,2024-09-01,1415,409,401,SKU001,False,7740,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,38676,0,2024-09-01,227,56,281,SKU017,False,19338,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU017,False,19338,WH_S
1738,144.4,397440,38375040,2024-09-01,1819,298,361,SKU018,False,22080,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU033,False,17040,WH_S
4048,352.0,728715,79725360,2024-09-01,3799,631,345,SKU034,False,19695,WH_N
7093,616.8,1142310,139696635,2024-09-01,5890,1606,345,SKU034,False,19695,WH_S
1737,139.3,360400,39125925,2024-09-01,1677,450,374,SKU035,False,22525,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-09-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-09-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU001,False,7740,WH_N
1446,139.5,0,11192040,2024-10-01,1409,348,311,SKU001,False,7740,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU017,False,19338,WH_S
1769,151.2,0,39059520,2024-10-01,1738,382,351,SKU018,False,22080,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU033,False,17040,WH_S
4963,509.9,0,97746285,2024-10-01,4048,1207,292,SKU034,False,19695,WH_N
8774,901.4,0,172803930,2024-10-01,7093,1973,292,SKU034,False,19695,WH_S
1690,164.1,0,38067250,2024-10-01,1737,262,309,SKU035,False,22525,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-10-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-10-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU001,False,7740,WH_N
1387,113.1,0,10735380,2024-11-01,1446,309,368,SKU001,False,7740,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU017,False,19338,WH_S
1860,135.1,0,41068800,2024-11-01,1769,504,413,SKU018,False,22080,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU033,False,17040,WH_S
5539,494.6,0,109090605,2024-11-01,4963,912,336,SKU034,False,19695,WH_N
10225,912.9,0,201381375,2024-11-01,8774,1787,336,SKU034,False,19695,WH_S
1609,129.8,0,36242725,2024-11-01,1690,291,372,SKU035,False,22525,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-11-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-11-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU001,False,7740,WH_N
1326,105.0,0,10263240,2024-12-01,1387,318,379,SKU001,False,7740,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU017,False,19338,WH_S
2019,173.1,0,44579520,2024-12-01,1860,509,350,SKU018,False,22080,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU033,False,17040,WH_S
6525,598.6,0,128509875,2024-12-01,5539,1313,327,SKU034,False,19695,WH_N
12497,1146.5,0,246128415,2024-12-01,10225,2599,327,SKU034,False,19695,WH_S
1696,133.2,0,38202400,2024-12-01,1609,469,382,SKU035,False,22525,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-12-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-12-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU001,False,7740,WH_N
1206,108.0,0,9334440,2025-01-01,1326,215,335,SKU001,False,7740,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU017,False,19338,WH_S
2070,189.9,0,45705600,2025-01-01,2019,378,327,SKU018,False,22080,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-01-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-01-01,0,0,0,SKU025,False,20670,WH_N
