LineID,OrderID,Date,MonthStart,SKUKey,CustomerKey,ChannelKey,CompanyKey,Region,UnitsCorrected,UnitPriceVND,GrossSalesVND,DiscountVND,ReturnsVND,RebatesVND,VoucherSupportVND,NetRevenueVND,PreliminaryCOGSVND,COGSScaleFactor,CorrectedCOGSVND,AllocatedChannelFeeVND,AllocatedTradeSpendVND,AllocatedVariableFulfilmentVND,ContributionProfitVND,AllocationMethod,AllocationDriver,SourceCostBucket,EvidenceClass,IsIntercompany,IsStockout
VN000000077,ORD00000077,2023-02-01,2023-02-01,SKU005,CUS07,CH02,VN,North,4000,27000,108000000.0,4320000.0,648000.0,0,0,103032000.0,49680000.0,1.387173,68914764.88,4843238.4,3982218.24,1236384.0,24055394.48,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000078,ORD00000078,2023-02-01,2023-02-01,SKU006,CUS08,CH02,VN,South,3000,30000,90000000.0,3600000.0,540000.0,0,0,85860000.0,37800000.0,1.387173,52435147.19,4036032.0,3318515.2,1030320.0,25039985.61,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000079,ORD00000079,2023-02-01,2023-02-01,SKU007,CUS09,CH02,VN,Central,5000,23000,115000000.0,4600000.0,690000.0,0,0,109710000.0,63250000.0,1.387173,87738705.28,5157152.0,4240324.98,1316520.0,11257297.74,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000080,ORD00000080,2023-02-01,2023-02-01,SKU008,CUS10,CH02,VN,North,4000,25000,100000000.0,4000000.0,600000.0,0,0,95400000.0,52000000.0,1.387173,72133006.72,4484480.0,3687239.11,1144800.0,13950474.17,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000081,ORD00000081,2023-02-01,2023-02-01,SKU009,CUS01,CH02,VN,North,5000,21000,105000000.0,4200000.0,630000.0,0,0,100170000.0,60900000.0,1.387173,84478848.25,4708704.0,3871601.07,1202040.0,5908806.68,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000082,ORD00000082,2023-02-01,2023-02-01,SKU010,CUS02,CH02,VN,South,4000,24000,96000000.0,3840000.0,576000.0,0,0,91584000.0,48000000.0,1.387173,66584313.89,4305100.8,3539749.55,1099008.0,16055827.76,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000083,ORD00000083,2023-02-01,2023-02-01,SKU011,CUS03,CH02,VN,Central,2000,35000,70000000.0,2800000.0,420000.0,0,0,66780000.0,21000000.0,1.387173,29130637.33,3139136.0,2581067.38,801360.0,31127799.29,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000084,ORD00000084,2023-02-01,2023-02-01,SKU012,CUS04,CH02,VN,North,3000,29000,87000000.0,3480000.0,522000.0,0,0,82998000.0,33930000.0,1.387173,47066786.87,3901497.6,3207898.03,995976.0,27825841.5,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000085,ORD00000085,2023-02-01,2023-02-01,SKU001,CUS04,CH03,VN,North,3000,31000,93000000.0,6045000.0,558000.0,0,0,86397000.0,37200000.0,1.528201,56849070.82,11646688.46,2426393.43,1036764.0,14438083.29,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000086,ORD00000086,2023-02-01,2023-02-01,SKU002,CUS05,CH03,VN,South,2000,36000,72000000.0,4680000.0,432000.0,0,0,66888000.0,25920000.0,1.528201,39610965.48,9016791.07,1878498.14,802656.0,15579089.31,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000087,ORD00000087,2023-02-01,2023-02-01,SKU003,CUS06,CH03,VN,Central,2000,32000,64000000.0,4160000.0,384000.0,0,0,59456000.0,24320000.0,1.528201,37165844.15,8014925.39,1669776.12,713472.0,11891982.34,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000088,ORD00000088,2023-02-01,2023-02-01,SKU004,CUS07,CH03,VN,North,3000,28000,84000000.0,5460000.0,504000.0,0,0,78036000.0,36960000.0,1.528201,56482302.62,10519589.58,2191581.16,936432.0,7906094.64,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000089,ORD00000089,2023-02-01,2023-02-01,SKU005,CUS08,CH03,VN,South,3000,27000,81000000.0,5265000.0,486000.0,0,0,75249000.0,37260000.0,1.528201,56940762.87,10143889.95,2113310.41,902988.0,5148048.77,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000090,ORD00000090,2023-02-01,2023-02-01,SKU006,CUS09,CH03,VN,Central,2000,30000,60000000.0,3900000.0,360000.0,0,0,55740000.0,25200000.0,1.528201,38510660.88,7513992.56,1565415.12,668880.0,7481051.44,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000091,ORD00000091,2023-02-01,2023-02-01,SKU007,CUS10,CH03,VN,North,3000,23000,69000000.0,4485000.0,414000.0,0,0,64101000.0,37950000.0,1.528201,57995221.44,8641091.44,1800227.38,769212.0,-5104752.26,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000092,ORD00000092,2023-02-01,2023-02-01,SKU008,CUS01,CH03,VN,North,3000,25000,75000000.0,4875000.0,450000.0,0,0,69675000.0,39000000.0,1.528201,59599832.31,9392490.7,1956768.89,836100.0,-2110191.9,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000093,ORD00000093,2023-02-01,2023-02-01,SKU009,CUS02,CH03,VN,South,3000,21000,63000000.0,4095000.0,378000.0,0,0,58527000.0,36540000.0,1.528201,55840458.27,7889692.18,1643685.87,702324.0,-7549160.32,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000094,ORD00000094,2023-02-01,2023-02-01,SKU010,CUS03,CH03,VN,Central,3000,24000,72000000.0,4680000.0,432000.0,0,0,66888000.0,36000000.0,1.528201,55015229.83,9016791.07,1878498.14,802656.0,174824.96,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000095,ORD00000095,2023-02-01,2023-02-01,SKU011,CUS04,CH03,VN,North,1000,35000,35000000.0,2275000.0,210000.0,0,0,32515000.0,10500000.0,1.528201,16046108.7,4383162.32,913158.82,390180.0,10782390.16,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000096,ORD00000096,2023-02-01,2023-02-01,SKU012,CUS05,CH03,VN,South,2000,29000,58000000.0,3770000.0,348000.0,0,0,53882000.0,22620000.0,1.528201,34567902.75,7263526.14,1513234.61,646584.0,9890752.5,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000097,ORD00000097,2023-02-01,2023-02-01,SKU001,CUS05,CH04,VN,South,2000,31000,62000000.0,2480000.0,1116000.0,0,0,58404000.0,24800000.0,1.411853,35013943.29,5034503.64,1573282.39,700848.0,16081422.68,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000098,ORD00000098,2023-02-01,2023-02-01,SKU002,CUS06,CH04,VN,Central,1000,36000,36000000.0,1440000.0,648000.0,0,0,33912000.0,12960000.0,1.411853,18297609.07,2923260.18,913518.81,406944.0,11370667.94,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000099,ORD00000099,2023-02-01,2023-02-01,SKU003,CUS07,CH04,VN,North,1000,32000,32000000.0,1280000.0,576000.0,0,0,30144000.0,12160000.0,1.411853,17168127.03,2598453.49,812016.72,361728.0,9203674.76,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000100,ORD00000100,2023-02-01,2023-02-01,SKU004,CUS08,CH04,VN,South,2000,28000,56000000.0,2240000.0,1008000.0,0,0,52752000.0,24640000.0,1.411853,34788046.88,4547293.61,1421029.25,633024.0,11362606.26,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000101,ORD00000101,2023-02-01,2023-02-01,SKU005,CUS09,CH04,VN,Central,1000,27000,27000000.0,1080000.0,486000.0,0,0,25434000.0,12420000.0,1.411853,17535208.7,2192445.13,685139.1,305208.0,4715999.07,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000102,ORD00000102,2023-02-01,2023-02-01,SKU006,CUS10,CH04,VN,North,1000,30000,30000000.0,1200000.0,540000.0,0,0,28260000.0,12600000.0,1.411853,17789342.16,2436050.15,761265.67,339120.0,6934222.02,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000103,ORD00000103,2023-02-01,2023-02-01,SKU007,CUS01,CH04,VN,North,2000,23000,46000000.0,1840000.0,828000.0,0,0,43332000.0,25300000.0,1.411853,35719869.57,3735276.9,1167274.03,519984.0,2189595.5,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000104,ORD00000104,2023-02-01,2023-02-01,SKU008,CUS02,CH04,VN,South,2000,25000,50000000.0,2000000.0,900000.0,0,0,47100000.0,26000000.0,1.411853,36708166.35,4060083.58,1268776.12,565200.0,4497773.95,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000105,ORD00000105,2023-02-01,2023-02-01,SKU009,CUS03,CH04,VN,Central,2000,21000,42000000.0,1680000.0,756000.0,0,0,39564000.0,24360000.0,1.411853,34392728.17,3410470.21,1065771.94,474768.0,220261.68,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000106,ORD00000106,2023-02-01,2023-02-01,SKU010,CUS04,CH04,VN,North,1000,24000,24000000.0,960000.0,432000.0,0,0,22608000.0,12000000.0,1.411853,16942230.62,1948840.12,609012.54,271296.0,2836620.72,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000107,ORD00000107,2023-02-01,2023-02-01,SKU011,CUS05,CH04,VN,South,1000,35000,35000000.0,1400000.0,630000.0,0,0,32970000.0,10500000.0,1.411853,14824451.8,2842058.51,888143.28,395640.0,14019706.41,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000108,ORD00000108,2023-02-01,2023-02-01,SKU012,CUS06,CH04,VN,Central,1000,29000,29000000.0,1160000.0,522000.0,0,0,27318000.0,11310000.0,1.411853,15968052.36,2354848.48,735890.15,327816.0,7931393.01,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000109,ORD00000109,2023-02-01,2023-02-01,SKU001,CUS06,CH05,VN,Central,2000,31000,62000000.0,2480000.0,372000.0,0,0,59148000.0,24800000.0,1.437233,35643378.7,1274019.18,1592523.97,709776.0,19928302.15,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000110,ORD00000110,2023-02-01,2023-02-01,SKU002,CUS07,CH05,VN,North,2000,36000,72000000.0,2880000.0,432000.0,0,0,68688000.0,25920000.0,1.437233,37253079.68,1479506.14,1849382.68,824256.0,27281775.5,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000111,ORD00000111,2023-02-01,2023-02-01,SKU003,CUS08,CH05,VN,South,1000,32000,32000000.0,1280000.0,192000.0,0,0,30528000.0,12160000.0,1.437233,17476753.43,657558.28,821947.86,366336.0,11205404.43,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000112,ORD00000112,2023-02-01,2023-02-01,SKU004,CUS09,CH05,VN,Central,2000,28000,56000000.0,2240000.0,336000.0,0,0,53424000.0,24640000.0,1.437233,35413421.42,1150727.0,1438408.75,641088.0,14780354.83,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000113,ORD00000113,2023-02-01,2023-02-01,SKU005,CUS10,CH05,VN,North,2000,27000,54000000.0,2160000.0,324000.0,0,0,51516000.0,24840000.0,1.437233,35700868.02,1109629.61,1387037.01,618192.0,12700273.36,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000114,ORD00000114,2023-02-01,2023-02-01,SKU006,CUS01,CH05,VN,North,1000,30000,30000000.0,1200000.0,180000.0,0,0,28620000.0,12600000.0,1.437233,18109135.95,616460.89,770576.12,343440.0,8780387.04,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000115,ORD00000115,2023-02-01,2023-02-01,SKU007,CUS02,CH05,VN,South,2000,23000,46000000.0,1840000.0,276000.0,0,0,43884000.0,25300000.0,1.437233,36361995.21,945240.03,1181550.04,526608.0,4868606.72,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000116,ORD00000116,2023-02-01,2023-02-01,SKU008,CUS03,CH05,VN,Central,2000,25000,50000000.0,2000000.0,300000.0,0,0,47700000.0,26000000.0,1.437233,37368058.32,1027434.82,1284293.53,572400.0,7447813.33,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000117,ORD00000117,2023-02-01,2023-02-01,SKU009,CUS04,CH05,VN,North,2000,21000,42000000.0,1680000.0,252000.0,0,0,40068000.0,24360000.0,1.437233,35010996.18,863045.25,1078806.56,480816.0,2634336.01,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000118,ORD00000118,2023-02-01,2023-02-01,SKU010,CUS05,CH05,VN,South,2000,24000,48000000.0,1920000.0,288000.0,0,0,45792000.0,24000000.0,1.437233,34493592.29,986337.43,1232921.78,549504.0,8529644.5,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000119,ORD00000119,2023-02-01,2023-02-01,SKU011,CUS06,CH05,VN,Central,1000,35000,35000000.0,1400000.0,210000.0,0,0,33390000.0,10500000.0,1.437233,15090946.63,719204.37,899005.47,400680.0,16280163.53,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000120,ORD00000120,2023-02-01,2023-02-01,SKU012,CUS07,CH05,VN,North,1000,29000,29000000.0,1160000.0,174000.0,0,0,27666000.0,11310000.0,1.437233,16255105.37,595912.2,744890.24,331992.0,9738100.19,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000121,ORD00000121,2023-03-01,2023-03-01,SKU001,CUS03,CH01,VN,Central,7000,31000,217000000.0,8680000.0,1302000.0,0,0,207018000.0,86800000.0,1.409072,122307492.54,7611035.5,5436453.93,2484216.0,69178802.03,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000122,ORD00000122,2023-03-01,2023-03-01,SKU002,CUS04,CH01,VN,North,5000,36000,180000000.0,7200000.0,1080000.0,0,0,171720000.0,64800000.0,1.409072,91307897.66,6313301.33,4509500.95,2060640.0,67528660.06,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000123,ORD00000123,2023-03-01,2023-03-01,SKU003,CUS05,CH01,VN,South,4000,32000,128000000.0,5120000.0,768000.0,0,0,122112000.0,48640000.0,1.409072,68537286.14,4489458.73,3206756.23,1465344.0,44413154.9,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000124,ORD00000124,2023-03-01,2023-03-01,SKU004,CUS06,CH01,VN,Central,6000,28000,168000000.0,6720000.0,1008000.0,0,0,160272000.0,73920000.0,1.409072,104158638.81,5892414.58,4208867.56,1923264.0,44088815.05,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000125,ORD00000125,2023-03-01,2023-03-01,SKU005,CUS07,CH01,VN,North,5000,27000,135000000.0,5400000.0,810000.0,0,0,128790000.0,62100000.0,1.409072,87503401.92,4734976.0,3382125.71,1545480.0,31624016.37,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000126,ORD00000126,2023-03-01,2023-03-01,SKU006,CUS08,CH01,VN,South,4000,30000,120000000.0,4800000.0,720000.0,0,0,114480000.0,50400000.0,1.409072,71017253.73,4208867.56,3006333.97,1373760.0,34873784.74,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000127,ORD00000127,2023-03-01,2023-03-01,SKU007,CUS09,CH01,VN,Central,7000,23000,161000000.0,6440000.0,966000.0,0,0,153594000.0,88550000.0,1.409072,124773369.41,5646897.3,4033498.07,1843128.0,17297107.22,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000128,ORD00000128,2023-03-01,2023-03-01,SKU008,CUS10,CH01,VN,North,5000,25000,125000000.0,5000000.0,750000.0,0,0,119250000.0,65000000.0,1.409072,91589712.16,4384237.04,3131597.88,1431000.0,18713452.92,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000129,ORD00000129,2023-03-01,2023-03-01,SKU009,CUS01,CH01,VN,North,6000,21000,126000000.0,5040000.0,756000.0,0,0,120204000.0,73080000.0,1.409072,102975017.91,4419310.93,3156650.67,1442448.0,8210572.49,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000130,ORD00000130,2023-03-01,2023-03-01,SKU010,CUS02,CH01,VN,South,5000,24000,120000000.0,4800000.0,720000.0,0,0,114480000.0,60000000.0,1.409072,84544349.68,4208867.56,3006333.97,1373760.0,21346688.79,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000131,ORD00000131,2023-03-01,2023-03-01,SKU011,CUS03,CH01,VN,Central,3000,35000,105000000.0,4200000.0,630000.0,0,0,100170000.0,31500000.0,1.409072,44385783.58,3682759.11,2630542.22,1202040.0,48268875.09,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000132,ORD00000132,2023-03-01,2023-03-01,SKU012,CUS04,CH01,VN,North,4000,29000,116000000.0,4640000.0,696000.0,0,0,110664000.0,45240000.0,1.409072,63746439.66,4068571.97,2906122.84,1327968.0,38614897.53,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000133,ORD00000133,2023-03-01,2023-03-01,SKU001,CUS04,CH02,VN,North,5000,31000,155000000.0,6200000.0,930000.0,0,0,147870000.0,62000000.0,1.39707,86618317.62,6961707.12,5724070.3,1774440.0,46791464.96,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000134,ORD00000134,2023-03-01,2023-03-01,SKU002,CUS05,CH02,VN,South,4000,36000,144000000.0,5760000.0,864000.0,0,0,137376000.0,51840000.0,1.39707,72424090.09,6467650.49,5317845.96,1648512.0,51517901.46,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000135,ORD00000135,2023-03-01,2023-03-01,SKU003,CUS06,CH02,VN,Central,3000,32000,96000000.0,3840000.0,576000.0,0,0,91584000.0,36480000.0,1.39707,50965100.43,4311766.99,3545230.64,1099008.0,31662893.94,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000136,ORD00000136,2023-03-01,2023-03-01,SKU004,CUS07,CH02,VN,North,5000,28000,140000000.0,5600000.0,840000.0,0,0,133560000.0,61600000.0,1.39707,86059489.77,6287993.53,5170128.01,1602720.0,34439668.69,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000137,ORD00000137,2023-03-01,2023-03-01,SKU005,CUS08,CH02,VN,South,4000,27000,108000000.0,4320000.0,648000.0,0,0,103032000.0,49680000.0,1.39707,69406419.67,4850737.87,3988384.47,1236384.0,23550073.99,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000138,ORD00000138,2023-03-01,2023-03-01,SKU006,CUS09,CH02,VN,Central,3000,30000,90000000.0,3600000.0,540000.0,0,0,85860000.0,37800000.0,1.39707,52809232.36,4042281.56,3323653.72,1030320.0,24654512.36,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000139,ORD00000139,2023-03-01,2023-03-01,SKU007,CUS10,CH02,VN,North,5000,23000,115000000.0,4600000.0,690000.0,0,0,109710000.0,63250000.0,1.39707,88364654.67,5165137.54,4246890.87,1316520.0,10616796.92,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000140,ORD00000140,2023-03-01,2023-03-01,SKU008,CUS01,CH02,VN,North,4000,25000,100000000.0,4000000.0,600000.0,0,0,95400000.0,52000000.0,1.39707,72647621.23,4491423.95,3692948.58,1144800.0,13423206.24,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000141,ORD00000141,2023-03-01,2023-03-01,SKU009,CUS02,CH02,VN,South,5000,21000,105000000.0,4200000.0,630000.0,0,0,100170000.0,60900000.0,1.39707,85081541.02,4715995.15,3877596.01,1202040.0,5292827.82,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000142,ORD00000142,2023-03-01,2023-03-01,SKU010,CUS03,CH02,VN,Central,4000,24000,96000000.0,3840000.0,576000.0,0,0,91584000.0,48000000.0,1.39707,67059342.67,4311766.99,3545230.64,1099008.0,15568651.7,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000143,ORD00000143,2023-03-01,2023-03-01,SKU011,CUS04,CH02,VN,North,2000,35000,70000000.0,2800000.0,420000.0,0,0,66780000.0,21000000.0,1.39707,29338462.42,3143996.77,2585064.01,801360.0,30911116.8,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000144,ORD00000144,2023-03-01,2023-03-01,SKU012,CUS05,CH02,VN,South,3000,29000,87000000.0,3480000.0,522000.0,0,0,82998000.0,33930000.0,1.39707,47402572.85,3907538.84,3212865.27,995976.0,27479047.04,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000145,ORD00000145,2023-03-01,2023-03-01,SKU001,CUS05,CH03,VN,South,4000,31000,124000000.0,8060000.0,744000.0,0,0,115196000.0,49600000.0,1.431134,70984227.15,14289492.26,2976977.55,1382352.0,25562951.04,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000146,ORD00000146,2023-03-01,2023-03-01,SKU002,CUS06,CH03,VN,Central,3000,36000,108000000.0,7020000.0,648000.0,0,0,100332000.0,38880000.0,1.431134,55642474.83,12445686.81,2592851.42,1203984.0,28447002.94,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000000147,ORD00000147,2023-03-01,2023-03-01,SKU003,CUS07,CH03,VN,North,2000,32000,64000000.0,4160000.0,384000.0,0,0,59456000.0,24320000.0,1.431134,34805169.44,7375221.81,1536504.54,713472.0,15025632.21,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
