period,sku,category,inventory_value_vnd,dio_proxy_days,slow_moving_flag,reserve_rate,reserve_vnd,evidence_class,policy
2025-07,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU034,Beverages,1155190530,2810.85,true,0.15,173278579.5,SIMULATED/DERIVED,slow_moving_15pct
2025-07,SKU035,Condiments,76787725,149.95,true,0.15,11518158.75,SIMULATED/DERIVED,slow_moving_15pct
2025-07,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU001,Dairy,255420,1.45,false,0.01,2554.2,SIMULATED/DERIVED,normal_1pct
2025-08,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU018,Beverages,76308480,140.85,true,0.15,11446272,SIMULATED/DERIVED,slow_moving_15pct
2025-08,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-08,SKU034,Beverages,1398797985,3248,true,0.15,209819697.75,SIMULATED/DERIVED,slow_moving_15pct
2025-08,SKU035,Condiments,89626975,191.3,true,0.15,13444046.25,SIMULATED/DERIVED,slow_moving_15pct
2025-08,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU001,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU018,Beverages,80879040,142,true,0.15,12131856,SIMULATED/DERIVED,slow_moving_15pct
2025-09,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-09,SKU034,Beverages,1641440385,3834.8,true,0.15,246216057.75,SIMULATED/DERIVED,slow_moving_15pct
2025-09,SKU035,Condiments,102511275,177.75,true,0.15,15376691.25,SIMULATED/DERIVED,slow_moving_15pct
2025-09,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU001,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU018,Beverages,88849920,187.45,true,0.15,13327488,SIMULATED/DERIVED,slow_moving_15pct
2025-10,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-10,SKU034,Beverages,1999397010,4729.1,true,0.15,299909551.5,SIMULATED/DERIVED,slow_moving_15pct
2025-10,SKU035,Condiments,112602475,204.3,true,0.15,16890371.25,SIMULATED/DERIVED,slow_moving_15pct
2025-10,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU001,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU018,Beverages,106933440,195.8,true,0.15,16040016,SIMULATED/DERIVED,slow_moving_15pct
2025-11,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-11,SKU034,Beverages,2443282920,5393.75,true,0.15,366492438,SIMULATED/DERIVED,slow_moving_15pct
2025-11,SKU035,Condiments,127671700,228.55,true,0.15,19150755,SIMULATED/DERIVED,slow_moving_15pct
2025-11,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU001,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU018,Beverages,119364480,213.95,true,0.15,17904672,SIMULATED/DERIVED,slow_moving_15pct
2025-12,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-12,SKU034,Beverages,2997185100,5913.7,true,0.15,449577765,SIMULATED/DERIVED,slow_moving_15pct
2025-12,SKU035,Condiments,149836300,248.85,true,0.15,22475445,SIMULATED/DERIVED,slow_moving_15pct
2025-12,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
