posting_id,document_type,company_code,posting_date,period,currency,cost_center,profit_center,gl_account,gl_account_name,management_line,debit_vnd,credit_vnd,signed_amount_vnd,source_system,source_table,mapping_version,mapping_status,exception_status,evidence_class
SIM-202406-00353,KR,VNO1,2024-06-28,2024-06,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,527806563,0,-527806563,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00354,KR,VNO1,2024-06-28,2024-06,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,67877896,0,-67877896,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00355,KR,VNO1,2024-06-28,2024-06,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,25505786,0,-25505786,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00356,KR,VNO1,2024-06-28,2024-06,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00357,KR,VNO1,2024-06-28,2024-06,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1032281620,0,-1032281620,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00358,KR,VNO1,2024-06-28,2024-06,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00359,KR,VNO1,2024-06-28,2024-06,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,48697917,0,-48697917,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00360,KR,VNO1,2024-06-28,2024-06,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00361,AA,VNO1,2024-07-28,2024-07,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-7230998370,0,7230998370,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00362,AA,VNO1,2024-07-28,2024-07,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,2893054163,0,-2893054163,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00363,AA,VNO1,2024-07-28,2024-07,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,271025436,0,-271025436,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00364,AA,VNO1,2024-07-28,2024-07,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00365,AB,VNO1,2024-07-28,2024-07,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2016215261,2016215261,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00366,AB,VNO1,2024-07-28,2024-07,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,7050000000,7050000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00367,AB,VNO1,2024-07-28,2024-07,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,12408258482,0,-12408258482,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00368,SA,VNO1,2024-07-28,2024-07,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1086817000,1086817000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00369,SA,VNO1,2024-07-28,2024-07,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,52407315,0,-52407315,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00370,SA,VNO1,2024-07-28,2024-07,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,8276421,0,-8276421,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00371,SA,VNO1,2024-07-28,2024-07,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00372,SA,VNO1,2024-07-28,2024-07,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00373,KR,VNO1,2024-07-28,2024-07,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,534676875,0,-534676875,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00374,KR,VNO1,2024-07-28,2024-07,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,69172235,0,-69172235,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00375,KR,VNO1,2024-07-28,2024-07,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,25680170,0,-25680170,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00376,KR,VNO1,2024-07-28,2024-07,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00377,KR,VNO1,2024-07-28,2024-07,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1073094117,0,-1073094117,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00378,KR,VNO1,2024-07-28,2024-07,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00379,KR,VNO1,2024-07-28,2024-07,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,48385417,0,-48385417,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202407-00380,KR,VNO1,2024-07-28,2024-07,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00381,AA,VNO1,2024-08-28,2024-08,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-8123374897,0,8123374897,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00382,AA,VNO1,2024-08-28,2024-08,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,3052870555,0,-3052870555,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00383,AA,VNO1,2024-08-28,2024-08,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,284104626,0,-284104626,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00384,AA,VNO1,2024-08-28,2024-08,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00385,AB,VNO1,2024-08-28,2024-08,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2111361740,2111361740,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00386,AB,VNO1,2024-08-28,2024-08,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,7000000000,7000000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00387,AB,VNO1,2024-08-28,2024-08,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,13133134032,0,-13133134032,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00388,SA,VNO1,2024-08-28,2024-08,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1136640500,1136640500,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00389,SA,VNO1,2024-08-28,2024-08,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,54186795,0,-54186795,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00390,SA,VNO1,2024-08-28,2024-08,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,8569482,0,-8569482,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00391,SA,VNO1,2024-08-28,2024-08,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00392,SA,VNO1,2024-08-28,2024-08,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00393,KR,VNO1,2024-08-28,2024-08,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,559651653,0,-559651653,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00394,KR,VNO1,2024-08-28,2024-08,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,71786422,0,-71786422,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00395,KR,VNO1,2024-08-28,2024-08,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,27084035,0,-27084035,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00396,KR,VNO1,2024-08-28,2024-08,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00397,KR,VNO1,2024-08-28,2024-08,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1131916620,0,-1131916620,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00398,KR,VNO1,2024-08-28,2024-08,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00399,KR,VNO1,2024-08-28,2024-08,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,48072917,0,-48072917,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202408-00400,KR,VNO1,2024-08-28,2024-08,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00401,AA,VNO1,2024-09-28,2024-09,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-8956344600,0,8956344600,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00402,AA,VNO1,2024-09-28,2024-09,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,3204394735,0,-3204394735,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00403,AA,VNO1,2024-09-28,2024-09,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,307828620,0,-307828620,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00404,AA,VNO1,2024-09-28,2024-09,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00405,AB,VNO1,2024-09-28,2024-09,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2205802010,2205802010,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00406,AB,VNO1,2024-09-28,2024-09,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6950000000,6950000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00407,AB,VNO1,2024-09-28,2024-09,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,13897761456,0,-13897761456,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00408,SA,VNO1,2024-09-28,2024-09,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1164437000,1164437000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00409,SA,VNO1,2024-09-28,2024-09,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,73543470,0,-73543470,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00410,SA,VNO1,2024-09-28,2024-09,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,9071264,0,-9071264,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00411,SA,VNO1,2024-09-28,2024-09,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00412,SA,VNO1,2024-09-28,2024-09,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00413,KR,VNO1,2024-09-28,2024-09,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,574343733,0,-574343733,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00414,KR,VNO1,2024-09-28,2024-09,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,72801743,0,-72801743,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00415,KR,VNO1,2024-09-28,2024-09,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,27192900,0,-27192900,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00416,KR,VNO1,2024-09-28,2024-09,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00417,KR,VNO1,2024-09-28,2024-09,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1061885272,0,-1061885272,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00418,KR,VNO1,2024-09-28,2024-09,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00419,KR,VNO1,2024-09-28,2024-09,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,47760417,0,-47760417,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202409-00420,KR,VNO1,2024-09-28,2024-09,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00421,AA,VNO1,2024-10-28,2024-10,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-9884233505,0,9884233505,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00422,AA,VNO1,2024-10-28,2024-10,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,3347149157,0,-3347149157,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00423,AA,VNO1,2024-10-28,2024-10,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,358869025,0,-358869025,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00424,AA,VNO1,2024-10-28,2024-10,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00425,AB,VNO1,2024-10-28,2024-10,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,2315447062,2315447062,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00426,AB,VNO1,2024-10-28,2024-10,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6900000000,6900000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00427,AB,VNO1,2024-10-28,2024-10,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,14599923255,0,-14599923255,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00428,SA,VNO1,2024-10-28,2024-10,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1034445500,1034445500,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00429,SA,VNO1,2024-10-28,2024-10,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,49761675,0,-49761675,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00430,SA,VNO1,2024-10-28,2024-10,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,7863760,0,-7863760,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00431,SA,VNO1,2024-10-28,2024-10,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00432,SA,VNO1,2024-10-28,2024-10,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00433,KR,VNO1,2024-10-28,2024-10,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,509038963,0,-509038963,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00434,KR,VNO1,2024-10-28,2024-10,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,65778283,0,-65778283,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00435,KR,VNO1,2024-10-28,2024-10,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,24573696,0,-24573696,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00436,KR,VNO1,2024-10-28,2024-10,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00437,KR,VNO1,2024-10-28,2024-10,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1123720336,0,-1123720336,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00438,KR,VNO1,2024-10-28,2024-10,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00439,KR,VNO1,2024-10-28,2024-10,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,47447917,0,-47447917,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202410-00440,KR,VNO1,2024-10-28,2024-10,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
