draw_id,revenue_vnd_bn,ebitda_proxy_vnd_bn,ebitda_margin_pct,ccc_days,revenue_shock,margin_shock,ccc_shock,cost_inflation_shock
321,84.8229,14.3006,16.8593,41.7006,0.7697,0.6242,-1.7187,-0.1342
322,82.2491,10.5932,12.8794,58.9161,-0.0882,-1.3842,0.6103,0.3219
323,78.799,14.2744,18.1149,43.0836,-1.2383,0.8255,-1.2021,-1.2507
324,82.2687,12.128,14.7419,61.8048,-0.0817,-0.17,0.9077,0.7255
325,85.139,16.008,18.8022,52.5951,0.8751,1.423,0.018,-0.7655
326,75.8267,10.9569,14.45,52.6064,-2.229,-0.4531,-0.3287,0.4536
327,80.5201,17.1283,21.2721,61.0746,-0.6646,2.6941,1.2943,-0.9928
328,81.2752,10.8519,13.352,72.2254,-0.4129,-0.6482,2.2073,1.3871
329,87.7693,12.329,14.047,64.8057,1.7518,0.0974,0.9163,2.1959
330,84.7436,14.4313,17.0294,54.0616,0.7433,0.953,-0.1035,0.3929
331,81.3718,14.4553,17.7645,55.5946,-0.3807,1.2201,0.2063,0.0752
332,83.8395,14.4787,17.2695,55.5098,0.4419,0.2765,0.6241,-1.4293
333,84.2443,14.5699,17.2949,43.2885,0.5768,1.3913,-1.8295,1.0474
334,80.6102,12.6293,15.6671,43.6517,-0.6345,0.2842,-1.6472,0.5911
335,86.7141,13.2761,15.3101,52.0096,1.4001,-0.7044,0.0548,-1.1871
336,84.1667,11.2882,13.4117,66.8619,0.551,-0.983,1.6777,0.559
337,81.5681,13.1552,16.1279,48.6248,-0.3152,-0.3071,-0.3921,-1.3154
338,79.0591,10.5508,13.3454,66.8329,-1.1516,-0.9758,1.6452,0.6581
339,80.3965,15.3802,19.1304,54.9449,-0.7058,1.6163,0.3467,-0.7408
340,85.359,17.3387,20.3126,44.5058,0.9484,1.7346,-0.7985,-1.9524
341,89.8357,16.3821,18.2356,53.9342,2.4406,1.0577,0.2418,-0.8792
342,81.9668,11.2629,13.7409,54.8709,-0.1823,-1.1167,0.1682,-0.1531
343,80.0818,9.5647,11.9437,66.0711,-0.8107,-1.7908,1.5597,0.5765
344,81.723,11.5588,14.1439,63.4731,-0.2636,-0.2536,0.9861,1.2851
345,89.0167,13.7605,15.4584,56.1786,2.1676,0.2818,0.0694,0.8465
346,81.4055,12.6967,15.5969,42.9709,-0.3694,-0.2831,-1.4048,-0.5976
347,85.5789,14.585,17.0428,54.4912,1.0217,0.5452,0.2248,-0.5412
348,83.1834,12.6149,15.1651,54.9896,0.2232,-0.0468,0.006,0.4737
349,78.4668,11.6316,14.8236,49.652,-1.349,-0.1906,-0.786,0.5771
350,81.9145,10.0409,12.2578,57.6501,-0.1998,-1.5608,0.321,0.7015
351,83.9259,13.4517,16.0281,58.5263,0.4707,0.2105,0.6541,-0.0261
352,78.4401,10.0042,12.754,57.7366,-1.3579,-1.4037,0.4096,0.4347
353,83.9756,13.4578,16.0258,51.7486,0.4873,0.478,-0.487,0.5788
354,82.251,12.8676,15.6444,47.3774,-0.0876,-0.006,-0.9365,-0.0335
355,82.6322,12.6474,15.3056,57.9152,0.0395,0.3831,0.1977,1.2655
356,85.3789,16.6022,19.4454,54.947,0.955,1.7898,0.3479,-0.7441
357,79.25,10.3744,13.0907,68.511,-1.0879,-0.6526,1.5862,1.7038
358,85.2787,13.0189,15.2662,48.7383,0.9216,-0.2291,-0.7338,-0.0627
359,84.2043,13.5964,16.1469,44.6923,0.5635,0.3644,-1.3787,0.1718
360,82.4155,12.0294,14.596,54.1166,-0.0328,-0.5427,-0.0032,0.0695
361,86.8063,14.1665,16.3197,58.8243,1.4308,1.1776,0.1791,1.7854
362,85.5242,14.1974,16.6004,44.2639,1.0035,0.0112,-1.0509,-1.1898
363,85.0837,15.1513,17.8075,47.8706,0.8566,1.0634,-0.781,-0.3312
364,80.574,15.6253,19.3925,54.4412,-0.6466,1.8309,0.2303,-0.5856
365,78.3335,14.0979,17.9973,54.9231,-1.3934,1.6981,-0.1138,0.8597
366,80.4752,10.5015,13.0493,64.4827,-0.6795,-0.7915,1.0853,1.4429
367,81.3536,13.4853,16.5762,76.9969,-0.3867,0.5869,3.2465,0.1359
368,84.1185,13.7931,16.3972,42.61,0.5349,-0.3043,-1.157,-1.6456
369,83.2442,15.7931,18.972,37.6319,0.2435,1.1392,-1.8765,-1.6164
370,82.77,12.1228,14.6464,57.1475,0.0854,-0.5592,0.4584,-0.0307
371,85.0254,11.5887,13.6296,47.0254,0.8372,-0.905,-1.1284,0.4622
372,79.8646,14.0034,17.534,49.8779,-0.8831,0.9383,-0.5115,-0.2708
373,85.2191,15.3872,18.056,51.1976,0.9018,1.1213,-0.2542,-0.5117
374,82.3549,10.7061,12.9999,46.2909,-0.053,-1.3484,-1.1732,0.2517
375,86.8304,16.3868,18.8721,50.7909,1.4389,1.1054,-0.0106,-1.5676
376,84.1216,16.0594,19.0907,52.7491,0.5359,1.2167,0.2756,-1.5902
377,81.2221,13.7915,16.9799,53.6736,-0.4306,0.4671,0.1358,-0.6385
378,82.0809,13.9171,16.9554,42.8543,-0.1443,0.5349,-1.4622,-0.4552
379,84.5555,14.0151,16.5751,57.3432,0.6806,-0.2446,0.9729,-1.7337
380,80.7126,10.2222,12.665,65.5117,-0.6004,-1.0123,1.2369,1.4266
381,84.0891,13.8674,16.4913,50.4512,0.5251,0.2589,-0.3652,-0.4961
382,84.3464,14.0671,16.6777,50.6276,0.6109,0.564,-0.4696,-0.0426
383,78.9114,13.4736,17.0743,67.8308,-1.2008,0.3918,2.2403,-0.9258
384,88.5129,12.147,13.7234,46.8967,1.9997,-0.3528,-1.4683,1.5876
385,81.018,10.1227,12.4944,54.499,-0.4986,-1.3329,-0.1911,0.9184
386,84.737,14.2869,16.8603,59.8682,0.7411,0.7827,0.7751,0.2212
387,81.3613,13.7285,16.8735,49.4147,-0.3842,0.5587,-0.5696,-0.2991
388,81.5209,12.1024,14.8458,63.0966,-0.331,0.0687,0.9758,1.1329
389,84.2181,14.4633,17.1737,44.9696,0.5681,0.6563,-1.1601,-0.455
390,81.1644,14.6616,18.0641,42.3117,-0.4498,0.6042,-1.1883,-1.6852
391,79.7546,14.0497,17.6162,52.3286,-0.9197,1.1732,-0.283,0.1548
392,86.8334,13.8827,15.9878,49.1947,1.4399,0.0604,-0.5969,-0.3133
393,76.4164,9.4781,12.4033,50.8018,-2.0325,-1.4726,-0.6621,0.7181
394,78.1182,10.9256,13.986,50.9548,-1.4652,-1.1431,-0.2867,-0.5191
395,79.0321,11.8601,15.0067,56.9029,-1.1606,-0.0733,0.2398,0.6123
396,83.6491,14.5039,17.339,49.932,0.3784,0.6614,-0.3954,-0.65
397,81.6476,12.9934,15.914,59.7975,-0.2887,0.0876,0.8739,-0.1598
398,84.7456,15.9225,18.7886,48.3997,0.7439,1.3455,-0.5363,-0.923
399,83.8449,14.5134,17.3099,40.1408,0.4437,0.9099,-1.9643,-0.0545
400,82.6632,8.725,10.5549,62.6099,0.0498,-1.8373,0.5992,2.2079
401,80.1144,10.9269,13.6391,60.9934,-0.7998,-0.5847,0.6645,1.171
402,81.0983,13.7565,16.9627,57.3986,-0.4718,0.7236,0.4969,-0.0397
403,85.7832,15.7736,18.3877,54.13,1.0898,1.1697,0.2521,-0.8173
404,83.3107,14.5981,17.5225,45.4708,0.2656,0.4693,-0.8437,-1.3117
405,88.1622,16.1137,18.2774,38.3065,1.8828,0.7577,-1.7829,-1.6065
406,84.4434,11.9521,14.154,53.7989,0.6432,-0.5613,-0.1945,0.5802
407,85.9545,13.4976,15.7032,47.5282,1.1469,0.5458,-1.2487,1.1345
408,80.6162,12.2594,15.2071,54.9379,-0.6325,-0.5243,0.3206,-0.6531
409,85.6682,15.1096,17.6374,54.2043,1.0515,0.4494,0.4578,-1.5001
410,80.9384,10.6652,13.1769,53.3206,-0.5251,-0.8744,-0.4105,1.097
411,82.5126,12.6929,15.383,56.8232,-0.0004,-0.2356,0.4671,-0.2234
412,80.7661,13.9796,17.3087,43.3183,-0.5826,0.2348,-1.0768,-1.5721
413,77.5066,13.5656,17.5025,50.9067,-1.6691,1.0526,-0.4493,0.0258
414,82.0376,14.392,17.5432,57.1681,-0.1587,0.5477,0.7844,-1.1612
415,83.3694,12.0628,14.4691,62.7379,0.2852,-0.1757,0.9472,1.0539
416,84.7067,13.0642,15.4228,46.6748,0.731,-0.6398,-0.7086,-1.1826
417,84.839,14.4239,17.0015,48.347,0.7751,1.1465,-1.0542,0.8633
418,85.0692,15.3639,18.0605,52.3539,0.8518,1.3152,-0.212,-0.081
419,80.1583,14.9178,18.6104,51.9078,-0.7852,1.3952,-0.1308,-0.5884
420,81.7604,10.7971,13.2058,60.77,-0.2511,-0.8886,0.6732,1.0289
421,80.8588,12.5619,15.5356,50.6369,-0.5517,-0.505,-0.1889,-1.0202
422,86.2959,14.9859,17.3658,37.889,1.2607,0.2515,-1.8428,-1.6058
423,84.3647,11.9949,14.2179,44.7169,0.617,-0.5725,-1.4619,0.4751
424,79.4272,10.0678,12.6755,56.8823,-1.0289,-1.456,0.2931,0.4152
425,84.3371,13.7158,16.2631,62.5522,0.6078,0.4702,1.1462,0.2645
426,85.886,11.1374,12.9677,49.5881,1.1241,-1.4074,-0.6758,0.1593
427,85.3217,15.3515,17.9925,56.4298,0.936,0.9907,0.5545,-0.726
428,81.0972,14.1615,17.4624,63.7299,-0.4722,0.3249,1.8361,-1.5614
429,85.578,14.0254,16.389,52.5911,1.0214,0.5026,-0.2527,0.1801
430,77.2109,11.9128,15.4289,59.5485,-1.7676,0.2977,0.53,0.9191
431,82.3472,11.3355,13.7655,65.7089,-0.0555,-0.3826,1.2533,1.4679
432,83.9615,12.9053,15.3705,60.2383,0.4826,-0.1765,0.9125,-0.0747
433,81.2938,11.1292,13.69,71.8169,-0.4067,-0.9235,2.4467,0.345
434,84.8169,11.9323,14.0683,68.3169,0.7677,-0.6898,1.9316,0.398
435,83.5523,11.7297,14.0387,55.3157,0.3462,-0.5952,0.0028,0.648
436,79.0697,9.6397,12.1914,62.6924,-1.148,-1.3705,0.8953,1.2126
437,80.8287,11.7265,14.5079,66.1833,-0.5617,0.3891,1.0902,2.276
438,84.439,13.0025,15.3987,55.0695,0.6417,-0.4391,0.353,-0.7009
439,84.4447,13.2729,15.7178,50.1749,0.6436,-0.1847,-0.3958,-0.5274
440,80.6049,13.2564,16.4461,58.4605,-0.6363,0.6696,0.4988,0.4845
441,82.4618,15.0515,18.2527,46.8442,-0.0173,0.9592,-0.7016,-1.1223
442,83.312,13.2323,15.8828,55.3688,0.2661,0.2628,0.1175,0.2733
443,81.4776,10.7423,13.1844,62.3447,-0.3454,-0.8338,0.8552,1.1791
444,82.1994,10.9432,13.313,52.7109,-0.1048,-1.0509,-0.3355,0.5296
445,90.2221,15.9775,17.709,44.5034,2.5694,0.8963,-1.1898,-0.5841
446,80.3802,11.2257,13.9658,47.0878,-0.7112,-0.8932,-1.007,0.0686
447,79.8351,12.3573,15.4786,64.6658,-0.8929,-0.3104,1.6697,-0.5112
448,79.2392,9.9911,12.6088,62.6114,-1.0915,-1.1545,0.894,1.1768
449,81.3629,14.2827,17.5544,54.0528,-0.3836,1.1966,-0.0738,0.2848
450,82.6248,9.18,11.1105,64.0986,0.037,-1.2913,0.6592,2.742
451,85.8986,13.0559,15.1992,51.8873,1.1283,-0.408,-0.1928,-0.3816
452,86.7392,16.7314,19.2894,34.3367,1.4085,0.9817,-2.1326,-2.3674
453,80.4653,12.9637,16.1109,50.0094,-0.6828,-0.344,-0.1766,-1.3772
454,82.1604,10.5597,12.8525,44.9552,-0.1178,-1.0551,-1.6052,1.096
455,79.8623,12.1627,15.2296,43.823,-0.8838,-0.5695,-1.2302,-0.7829
456,84.8833,11.1731,13.1629,52.7444,0.7898,-1.345,-0.1952,0.0555
457,82.308,13.1848,16.0188,57.04,-0.0686,-0.1487,0.6693,-0.8225
458,83.9392,13.1456,15.6608,40.8799,0.4751,-0.455,-1.5702,-1.0643
459,81.5399,13.5335,16.5974,62.6666,-0.3246,0.2847,1.4012,-0.5708
460,81.6515,10.7637,13.1825,54.1059,-0.2874,-1.0077,-0.2106,0.7899
461,88.8261,15.5307,17.4844,41.5716,2.1041,0.7083,-1.568,-0.7263
462,88.6909,14.3677,16.1997,52.8104,2.059,0.1502,-0.0625,-0.3762
463,84.8963,14.529,17.1138,53.7389,0.7942,0.6503,0.0752,-0.3936
464,78.9975,11.9424,15.1174,42.4691,-1.1721,-0.2844,-1.6469,-0.0012
465,79.1385,9.2816,11.7282,67.1826,-1.1251,-1.281,1.3138,1.9929
466,80.7835,11.8168,14.6277,46.3531,-0.5768,-0.7909,-0.9413,-0.5287
467,83.3501,11.1327,13.3565,72.1104,0.2788,-1.2719,2.5935,-0.022
468,81.1728,12.6314,15.5612,48.1284,-0.447,-0.2612,-0.6949,-0.5037
469,82.7401,15.0777,18.223,54.9905,0.0754,0.8161,0.5435,-1.407
470,87.1244,14.1959,16.2938,57.5319,1.5369,-0.0491,0.7738,-0.9423
471,82.6329,12.8817,15.589,50.9633,0.0397,-0.0107,-0.441,0.0252
472,83.3745,12.5347,15.0342,49.3521,0.2869,-0.2133,-0.7391,0.2628
473,79.9301,10.6379,13.309,63.8486,-0.8612,-0.8911,1.1514,0.8944
474,83.9828,12.4343,14.8058,52.3749,0.4897,-0.5696,-0.1598,-0.2534
475,81.7944,13.0273,15.9269,64.0221,-0.2398,0.6745,1.1047,1.1446
476,79.8647,10.9094,13.6598,51.6808,-0.883,-0.8477,-0.4894,0.5533
477,82.5729,11.6429,14.1001,44.0671,0.0197,-0.8774,-1.4008,-0.0638
478,82.5628,12.9775,15.7183,45.9464,0.0163,-0.2981,-0.9267,-0.7832
479,86.6104,14.2784,16.4858,56.4828,1.3655,0.7889,0.1538,0.7032
480,86.094,16.3347,18.973,43.3289,1.1934,0.8959,-0.9059,-2.1649
481,82.3493,14.5081,17.6178,66.5401,-0.0548,1.2348,1.7081,0.2916
482,83.3879,12.6837,15.2105,55.1227,0.2914,-0.1137,0.0842,0.2665
483,81.8849,11.9454,14.588,55.2112,-0.2096,-0.2613,-0.0306,0.7126
484,87.5445,16.3822,18.713,59.3909,1.6769,1.3942,0.9755,-0.7187
485,86.7514,12.3316,14.2149,44.2388,1.4125,-1.4036,-0.9969,-1.3914
486,79.9827,9.9889,12.4888,59.8637,-0.8437,-1.0701,0.4043,1.5169
487,80.3564,10.7134,13.3324,59.5062,-0.7191,-1.097,0.6718,0.4017
488,86.3444,15.0498,17.43,41.6316,1.2769,0.2819,-1.3047,-1.6177
489,83.5623,13.6134,16.2913,47.1451,0.3495,0.3021,-0.9368,-0.1488
490,84.8724,8.9925,10.5953,58.2244,0.7862,-1.8777,0.013,2.0667
491,80.8505,10.6262,13.1431,60.3955,-0.5544,-0.9705,0.6499,0.923
492,84.6526,12.8351,15.1621,58.8326,0.7129,0.0271,0.5064,0.6439
493,81.1926,12.9991,16.0102,57.342,-0.4404,-0.0707,0.6593,-0.6364
494,83.3953,11.6543,13.9747,58.9066,0.2938,-0.1528,0.2086,1.7232
495,82.557,9.8704,11.9558,45.8888,0.0144,-1.8315,-1.293,0.4697
496,84.1585,15.26,18.1324,55.6645,0.5482,1.4717,0.1859,0.1814
497,81.0808,12.2756,15.14,41.8443,-0.4777,-0.2643,-1.741,0.0158
498,87.5401,15.2049,17.369,44.4656,1.6754,0.6503,-1.1585,-0.7126
499,79.2214,13.5001,17.041,45.3665,-1.0975,0.1087,-0.7987,-1.5212
500,84.2195,11.4861,13.6383,49.1857,0.5686,-0.6014,-1.0119,1.1344
501,84.3129,15.8791,18.8336,66.5278,0.5997,1.1313,2.2071,-1.4611
502,81.686,11.52,14.1028,62.7605,-0.2759,-0.7817,1.2092,0.1482
503,83.6022,14.1457,16.9203,61.3416,0.3628,0.7438,1.032,0.0587
504,77.9944,10.0159,12.8418,51.9869,-1.5065,-1.7387,-0.1651,-0.4288
505,82.694,14.5076,17.5437,35.5636,0.0601,0.673,-2.3824,-0.8798
506,80.5447,10.1362,12.5846,64.2536,-0.6564,-1.304,1.216,0.8708
507,82.1267,14.6109,17.7907,55.8027,-0.129,1.2622,0.2184,0.1371
508,86.1104,16.9587,19.6941,54.7765,1.1989,1.9805,0.2898,-0.626
509,84.7107,13.0133,15.362,42.2638,0.7323,0.3757,-2.0133,1.1783
510,83.6469,12.4652,14.9022,38.5074,0.3777,-0.371,-2.2341,0.0731
511,80.1469,10.7563,13.4207,58.1518,-0.789,-1.1033,0.5139,0.2772
512,81.5991,11.9437,14.637,41.3026,-0.3049,-0.3041,-1.9725,0.5549
513,83.0477,10.3008,12.4035,59.6378,0.178,-1.6612,0.7215,0.2935
514,87.2645,16.3551,18.742,52.4891,1.5836,1.6321,-0.153,-0.2198
515,82.7731,13.0514,15.7676,59.3709,0.0864,0.189,0.6955,0.2511
516,84.6465,9.9181,11.7171,59.4995,0.7109,-1.582,0.4058,1.3295
517,80.0591,11.0367,13.7857,52.5422,-0.8182,-0.9116,-0.2804,0.2523
518,83.9003,16.4642,19.6235,49.9936,0.4622,1.1023,0.1459,-2.5138
519,84.4587,14.6316,17.324,59.0333,0.6483,1.1192,0.6051,0.3988
520,84.4668,13.0872,15.4939,55.7108,0.651,-0.2145,0.3342,-0.3144
521,82.376,12.8499,15.5991,70.0893,-0.0459,0.6618,1.8626,1.5257
522,82.6403,13.3093,16.1051,48.5688,0.0422,0.5286,-0.9454,0.5935
523,82.0065,11.0714,13.5006,64.5054,-0.1691,-0.6941,1.1871,1.098
524,84.387,15.5111,18.3809,59.6163,0.6244,1.5253,0.8048,-0.0087
525,83.5633,12.3337,14.7597,49.909,0.3498,-0.584,-0.5193,-0.228
526,84.0033,12.553,14.9435,53.0712,0.4965,0.1705,-0.4869,1.2397
527,85.392,14.8038,17.3363,42.5921,0.9594,0.5689,-1.3855,-0.8547
528,80.1822,13.8542,17.2784,42.277,-0.7772,0.1599,-1.1882,-1.7028
529,73.6703,13.9756,18.9704,52.8085,-2.9478,0.8919,0.45,-2.1707
530,87.7025,11.5117,13.1259,57.3416,1.7296,-1.5471,0.5782,-0.3528
531,82.7034,12.2937,14.8648,50.5009,0.0632,0.0283,-0.7908,1.0181
532,81.872,13.6027,16.6146,50.6917,-0.2139,0.1,-0.1847,-1.0078
533,85.2401,13.8363,16.2322,53.6785,0.9088,0.1376,0.0812,-0.4451
534,80.5264,11.9065,14.7858,59.0885,-0.6625,-0.1783,0.5406,0.6521
535,83.6884,16.4624,19.6711,50.8888,0.3915,1.5793,-0.0159,-1.4999
536,81.4733,11.3761,13.9629,59.2591,-0.3468,-0.2247,0.301,1.5762
537,85.7678,12.479,14.5497,59.0203,1.0847,-0.0476,0.3626,1.2412
538,88.2137,16.1825,18.3447,47.9482,1.9,0.9372,-0.4969,-1.2867
539,80.2695,14.2531,17.7565,45.1677,-0.7481,1.1398,-1.2344,-0.0957
540,84.8098,14.3726,16.9469,46.3798,0.7653,0.303,-0.8125,-0.9663
541,82.4714,9.8975,12.0012,51.4338,-0.0141,-1.8705,-0.4596,0.3255
542,84.0684,14.5457,17.3022,55.6758,0.5182,0.7638,0.3462,-0.3736
543,79.0733,12.2987,15.5535,53.6215,-1.1468,0.0822,-0.1337,0.2786
544,84.1524,14.1999,16.874,63.283,0.5462,0.7178,1.3096,0.058
545,82.5026,10.8391,13.1379,54.8414,-0.0037,-1.1222,-0.0478,0.5881
546,78.681,10.266,13.0477,60.1626,-1.2776,-0.9975,0.5999,0.9815
547,81.9555,11.4632,13.987,62.4608,-0.1861,-1.0303,1.2848,-0.2665
548,84.0195,14.6258,17.4076,41.6258,0.5019,0.7333,-1.6037,-0.5741
549,75.7203,9.6114,12.6933,71.2913,-2.2645,-1.016,2.0751,1.3827
550,81.0638,10.7685,13.2839,54.3106,-0.4833,-0.7002,-0.3428,1.3551
551,87.9395,17.8477,20.2954,53.81,1.8086,1.6014,0.6102,-2.2307
552,85.4014,14.3378,16.7888,41.4265,0.9625,0.7717,-1.8779,0.2858
553,83.6685,11.1792,13.3613,57.6557,0.3849,-1.6943,0.8018,-0.9783
554,80.8366,10.0332,12.4117,56.3845,-0.5591,-0.932,-0.2091,1.9239
555,79.3475,11.3946,14.3603,56.3128,-1.0554,-0.4272,0.1521,0.6239
556,82.9626,13.6477,16.4505,58.4265,0.1496,0.4311,0.6488,-0.0576
557,80.1732,11.582,14.4462,61.1951,-0.7802,-0.5404,0.9531,0.2617
558,84.9487,13.8334,16.2844,60.7337,0.8116,0.2789,1.0169,-0.1924
559,79.9867,13.3312,16.6668,60.4212,-0.8424,0.494,0.9706,-0.1864
560,79.2899,9.2886,11.7147,60.0589,-1.0746,-1.8378,0.6493,0.757
561,88.2458,15.8907,18.0073,52.5796,1.9107,1.1667,-0.1034,-0.3484
562,85.238,16.8222,19.7355,52.1582,0.9081,1.8609,0.0074,-0.9469
563,86.8189,13.4526,15.495,62.8151,1.435,0.2562,1.047,0.7432
564,82.9866,12.3714,14.9077,59.1435,0.1576,0.1748,0.365,1.2943
565,84.9081,14.6316,17.2323,40.4873,0.7981,-0.0172,-1.3465,-2.0437
566,80.3613,13.6717,17.0128,55.1688,-0.7175,0.4271,0.3868,-0.7695
567,82.5068,15.4056,18.6719,45.6396,-0.0023,1.5591,-1.1097,-0.2964
568,88.4973,16.3915,18.522,52.8599,1.9945,0.6326,0.4639,-2.1936
569,81.3814,13.7856,16.9395,66.0076,-0.3775,0.8383,1.6447,0.2473
570,83.6585,11.7597,14.0568,63.4383,0.3816,-0.9485,1.3968,-0.1698
571,84.3948,13.9836,16.5692,58.061,0.627,0.5282,0.5766,0.0123
572,79.9286,11.8878,14.8731,49.736,-0.8617,-0.6241,-0.4777,-0.4601
573,85.955,16.1519,18.7911,44.5094,1.1471,1.323,-1.0768,-0.9766
574,79.9096,10.6052,13.2716,52.5043,-0.8681,-1.2736,-0.2366,0.0804
575,84.1913,11.2513,13.364,69.5525,0.5592,-0.6434,1.8267,1.3829
576,84.5993,12.8134,15.1459,53.1632,0.6952,-0.371,-0.0534,-0.2316
577,78.2828,10.0816,12.8784,48.6064,-1.4103,-1.3205,-0.9037,0.4663
578,82.2508,11.6555,14.1707,56.9068,-0.0877,-0.6677,0.3239,0.3198
579,81.7689,13.5551,16.5773,60.0268,-0.2483,0.2524,1.0376,-0.6182
580,78.2596,10.8872,13.9116,76.1691,-1.4181,-0.7331,3.0252,0.4964
581,80.9199,13.0283,16.1002,61.0222,-0.5313,0.5795,0.7992,0.714
582,85.0936,15.5508,18.2749,41.8763,0.8599,1.1146,-1.5033,-0.8002
583,80.4618,12.504,15.5403,62.361,-0.684,0.1184,1.0869,0.3765
584,86.7272,13.2873,15.3208,52.4179,1.4045,-0.2218,-0.1933,-0.1146
585,83.396,12.2822,14.7276,62.549,0.2941,-0.2701,1.0732,0.5183
586,75.5346,9.1653,12.1339,62.978,-2.3264,-1.6014,1.064,0.765
587,86.6507,15.1332,17.4647,56.7819,1.379,0.5072,0.7272,-1.1541
588,83.1689,14.6466,17.6107,60.7088,0.2184,0.9981,1.0248,-0.2323
589,86.1674,15.249,17.697,44.6999,1.2179,1.0236,-1.2478,-0.2826
590,80.9023,12.4024,15.3301,61.9698,-0.5372,-0.0107,1.0389,0.3487
591,87.3334,11.2494,12.881,53.0342,1.6065,-1.4142,-0.21,0.2523
592,77.3359,10.1599,13.1373,67.312,-1.726,-0.5445,1.3621,1.8886
593,74.116,9.276,12.5156,67.801,-2.7993,-1.1559,1.6029,1.2903
594,80.8735,12.9747,16.0432,63.9623,-0.5468,0.4974,1.2516,0.6007
595,81.5404,13.6617,16.7545,42.1471,-0.3245,0.1919,-1.4145,-0.9758
596,82.5949,13.7081,16.5968,55.1201,0.027,0.6536,0.0857,0.2601
597,82.3975,14.5705,17.6832,50.473,-0.0388,0.6643,-0.197,-1.0739
598,83.2083,12.8639,15.4599,52.9754,0.2315,0.3148,-0.4089,0.919
599,80.497,13.2281,16.433,50.0632,-0.6723,0.1666,-0.3821,-0.6309
600,84.4715,12.8778,15.2451,58.971,0.6526,0.22,0.4318,0.974
601,76.2062,12.0587,15.8238,48.3843,-2.1025,-0.181,-0.6161,-0.6515
602,84.4424,13.6024,16.1085,48.8516,0.6429,-0.1183,-0.488,-0.8662
603,79.4216,9.4782,11.934,62.0967,-1.0307,-1.0528,0.5141,2.2491
604,74.8089,9.5648,12.7857,60.2291,-2.5683,-1.6271,0.9206,-0.1075
605,80.6873,12.4767,15.4631,60.7481,-0.6088,0.488,0.5912,1.3047
606,77.4395,11.9484,15.4294,48.7295,-1.6914,-0.449,-0.5354,-0.7614
607,84.2273,12.0158,14.266,64.0607,0.5712,-0.4001,1.2079,0.8028
608,81.868,13.374,16.336,41.2552,-0.2153,0.1865,-1.6878,-0.465
609,81.9946,11.4644,13.982,65.5826,-0.1731,-0.5784,1.4384,0.7568
610,85.5369,12.6679,14.8099,62.8083,1.0077,-0.0322,0.9867,0.9508
611,82.2203,9.6606,11.7496,52.9707,-0.0978,-1.6205,-0.4906,1.2023
612,79.8872,10.9034,13.6485,61.6638,-0.8755,-0.7741,0.8853,0.7333
613,80.1914,13.2039,16.4654,53.9556,-0.7741,0.2049,0.1609,-0.5852
614,84.2203,14.4959,17.2119,51.0073,0.5688,0.6547,-0.2829,-0.5064
615,87.728,15.8808,18.1023,42.6101,1.7381,1.3557,-1.6151,-0.042
616,79.7221,11.6092,14.562,69.3303,-0.9306,-0.3381,2.0266,0.5722
617,86.4085,17.3199,20.0443,35.2294,1.2982,1.4586,-2.0421,-2.238
618,82.9011,10.7499,12.9672,50.0691,0.1291,-1.5403,-0.5218,-0.1392
619,88.3025,15.7875,17.8789,54.9889,1.9296,1.2888,0.1165,0.0867
620,78.307,12.9881,16.5861,64.8656,-1.4023,-0.0808,1.9462,-1.3788
621,85.7294,12.0408,14.0451,50.2873,1.0719,-0.5437,-0.7463,0.7558
622,81.7413,12.4339,15.2113,50.9309,-0.2575,-0.2455,-0.4296,-0.031
623,79.3296,14.1606,17.8503,65.4815,-1.0614,1.4207,1.5205,0.4191
624,82.0431,11.0243,13.4372,50.0938,-0.1569,-1.1806,-0.5816,0.0826
625,87.3871,16.619,19.0177,55.024,1.6244,1.5501,0.3603,-0.749
626,75.9699,10.0808,13.2695,48.1151,-2.1813,-1.2056,-0.9082,0.2361
627,81.6063,11.4635,14.0473,50.9205,-0.3025,-0.599,-0.6196,0.6287
628,87.1952,17.0535,19.5579,52.8771,1.5605,1.6222,0.2001,-1.2619
629,85.811,10.838,12.6301,51.0736,1.0991,-1.1951,-0.7206,1.0588
630,84.1424,10.3039,12.2458,50.5163,0.5429,-2.1612,-0.3164,-0.6345
631,93.2865,18.4717,19.801,50.3287,3.5909,2.4223,-0.5914,0.2344
632,78.5743,13.6142,17.3265,59.9736,-1.3132,0.5642,1.0971,-0.8531
633,84.4002,15.1626,17.9651,43.1288,0.6288,0.3483,-0.9424,-2.1371
634,84.5115,9.0206,10.6738,71.2543,0.6659,-1.7365,1.8117,2.2862
635,77.1447,11.0784,14.3606,53.2391,-1.7897,-0.6928,-0.1161,0.026
636,80.4861,12.5353,15.5745,53.6183,-0.6759,-0.0233,-0.0588,0.0149
637,82.1276,13.2882,16.18,49.278,-0.1287,0.4828,-0.7879,0.3968
638,79.9038,11.396,14.2622,57.7357,-0.87,-0.7988,0.5593,-0.0896
639,84.2758,13.8048,16.3805,55.1988,0.5873,0.0863,0.3844,-0.7459
640,81.4979,15.062,18.4814,44.7975,-0.3386,1.0673,-0.9818,-1.1648
641,79.2895,10.4567,13.1879,44.7292,-1.0748,-1.3163,-1.3498,0.089
642,82.2759,13.6485,16.5887,66.6146,-0.0793,0.4377,1.8637,-0.2156
