record_id,company_id,ticker,company_name,peer_role,period_type,fiscal_year,fiscal_quarter,start_date,end_date,months_in_period,scope,audited_status,currency,scale,accounting_standard,restatement_status,fiscal_year_end,metric,metric_original_label,value,unit,value_vnd_bn,value_status,null_reason,reported_or_calculated,calculation_definition,source_document_id,source_url,source_page,source_file_drive_id,comparability_status,comparability_note,confidence,review_status,extraction_method,extraction_timestamp_utc
QNS-2023-operating_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,operating_profit_vnd_bn,Operating profit,,VND_bn,,not_available_in_source,Source layer does not expose Operating profit for FY2023,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2023-profit_before_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,profit_before_tax_vnd_bn,Profit before tax,2447,VND_bn,2447,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2023-profit_after_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,profit_after_tax_vnd_bn,Profit after tax,2183,VND_bn,2183,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2023-total_assets_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,total_assets_vnd_bn,Total assets,12053,VND_bn,12053,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2023-owners_equity_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2023,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2023-operating_cash_flow_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2023,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2024-net_revenue_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,net_revenue_vnd_bn,Net revenue,10243,VND_bn,10243,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2024-gross_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2024,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2024-operating_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,operating_profit_vnd_bn,Operating profit,,VND_bn,,not_available_in_source,Source layer does not expose Operating profit for FY2024,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2024-profit_before_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,profit_before_tax_vnd_bn,Profit before tax,2645,VND_bn,2645,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2024-profit_after_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,profit_after_tax_vnd_bn,Profit after tax,2377,VND_bn,2377,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2024-total_assets_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,total_assets_vnd_bn,Total assets,13808,VND_bn,13808,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2024-owners_equity_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2024,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2024-operating_cash_flow_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2024,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2025-net_revenue_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,net_revenue_vnd_bn,Net revenue,10575,VND_bn,10575,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2025-gross_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2025,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2025-operating_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,operating_profit_vnd_bn,Operating profit,,VND_bn,,not_available_in_source,Source layer does not expose Operating profit for FY2025,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2025-profit_before_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,profit_before_tax_vnd_bn,Profit before tax,2212,VND_bn,2212,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2025-profit_after_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,profit_after_tax_vnd_bn,Profit after tax,1916,VND_bn,1916,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2025-total_assets_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,total_assets_vnd_bn,Total assets,14350,VND_bn,14350,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2025-owners_equity_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2025,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2025-operating_cash_flow_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2025,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
KDC-2021-net_revenue_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,net_revenue_vnd_bn,Net revenue,10497,VND_bn,10497,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2021-gross_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2021,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2021-operating_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,operating_profit_vnd_bn,Operating profit,,VND_bn,,not_available_in_source,Source layer does not expose Operating profit for FY2021,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2021-profit_before_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,profit_before_tax_vnd_bn,Profit before tax,688,VND_bn,688,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2021-profit_after_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,profit_after_tax_vnd_bn,Profit after tax,,VND_bn,,not_available_in_source,Source layer does not expose Profit after tax for FY2021,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2021-total_assets_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,total_assets_vnd_bn,Total assets,14005,VND_bn,14005,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2021-owners_equity_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2021,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2021-operating_cash_flow_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2021,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2022-net_revenue_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,net_revenue_vnd_bn,Net revenue,12535,VND_bn,12535,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2022-gross_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2022,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2022-operating_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,operating_profit_vnd_bn,Operating profit,,VND_bn,,not_available_in_source,Source layer does not expose Operating profit for FY2022,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2022-profit_before_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,profit_before_tax_vnd_bn,Profit before tax,511,VND_bn,511,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2022-profit_after_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,profit_after_tax_vnd_bn,Profit after tax,,VND_bn,,not_available_in_source,Source layer does not expose Profit after tax for FY2022,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2022-total_assets_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,total_assets_vnd_bn,Total assets,14073,VND_bn,14073,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2022-owners_equity_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2022,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2022-operating_cash_flow_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2022,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2023-net_revenue_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,net_revenue_vnd_bn,Net revenue,8650,VND_bn,8650,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2023-gross_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2023,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2023-operating_profit_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,operating_profit_vnd_bn,Operating profit,,VND_bn,,not_available_in_source,Source layer does not expose Operating profit for FY2023,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2023-profit_before_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,profit_before_tax_vnd_bn,Profit before tax,323,VND_bn,323,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2023-profit_after_tax_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,profit_after_tax_vnd_bn,Profit after tax,,VND_bn,,not_available_in_source,Source layer does not expose Profit after tax for FY2023,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2023-total_assets_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,total_assets_vnd_bn,Total assets,12501,VND_bn,12501,reported_value,,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
KDC-2023-owners_equity_vnd_bn,KDC,KDC,KIDO Group,strategic_context,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2023,reported,,KDC_Annual_Report_2025.pdf,https://drive.google.com/file/d/1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL/view,,1ok5urA3BvL8ICs18KaqIZHGAt4sRrLxL,partially_comparable,Infographic series; PAT requires statement-level review,high,approved,table,2026-08-30T00:00:00Z
